u,i1,i2,nl
604,,1168.0,"[1187.5, 66.0, 503.0, 28.0, 22.0, 38.0, 63.0]"
605,,2499.0,"[147.9, 13.0, 1.0, 26.0, 31.0, 23.0, 0.0]"
606,,6906.0,"[317.6, 33.0, 4.0, 14.0, 56.0, 51.0, 0.0]"
607,,2499.0,"[258.4, 14.0, 12.0, 27.0, 43.0, 17.0, 7.0]"
608,,5006.0,"[1389.5, 185.0, 53.0, 45.0, 56.0, 264.0, 16.0]"
609,,7655.0,"[431.4, 22.0, 156.0, 20.0, 11.0, 22.0, 23.0]"
610,,3203.0,"[366.1, 35.0, 2.0, 15.0, 34.0, 48.0, 7.0]"
611,,2499.0,"[147.9, 13.0, 1.0, 26.0, 31.0, 23.0, 0.0]"
612,,2499.0,"[456.7, 13.0, 122.0, 91.0, 104.0, 12.0, 13.0]"
613,,6906.0,"[551.7, 70.0, 12.0, 68.0, 54.0, 143.0, 4.0]"
614,,6906.0,"[403.3, 27.0, 18.0, 4.0, 74.0, 31.0, 3.0]"
615,,5006.0,"[591.7, 30.0, 28.0, 49.0, 69.0, 32.0, 22.0]"
616,,2499.0,"[527.9, 47.0, 122.0, 12.0, 16.0, 52.0, 19.0]"
617,,5010.0,"[350.0, 36.0, 80.0, 8.0, 14.0, 70.0, 9.0]"
618,,2499.0,"[478.8, 44.0, 27.0, 42.0, 42.0, 75.0, 11.0]"
619,,6335.0,"[2431.8, 84.0, 983.0, 80.0, 101.0, 43.0, 149.0]"
620,,5006.0,"[478.8, 44.0, 27.0, 42.0, 42.0, 75.0, 11.0]"
621,,2683.0,"[906.5, 96.0, 47.0, 9.0, 83.0, 54.0, 15.0]"
622,,5006.0,"[478.8, 44.0, 27.0, 42.0, 42.0, 75.0, 11.0]"
623,,3184.0,"[850.8, 90.0, 10.0, 22.0, 50.0, 172.0, 18.0]"
624,,3184.0,"[2330.9, 343.0, 1.0, 14.0, 62.0, 151.0, 17.0]"
625,393.0,,"[334.3, 20.0, 22.0, 33.0, 82.0, 22.0, 3.0]"
626,7642.0,,"[723.4, 62.0, 47.0, 84.0, 85.0, 98.0, 15.0]"
627,6696.0,,"[652.3, 82.0, 8.0, 28.0, 72.0, 47.0, 2.0]"
628,1257.0,,"[315.0, 11.0, 10.0, 13.0, 55.0, 11.0, 10.0]"
629,5185.0,,"[1904.0, 136.0, 16.0, 40.0, 499.0, 119.0, 3.0]"
630,7642.0,,"[860.7, 42.0, 40.0, 92.0, 110.0, 68.0, 31.0]"
631,7642.0,,"[136.6, 0.0, 106.0, 2.0, 7.0, 0.0, 10.0]"
632,3484.0,,"[2646.0, 183.0, 852.0, 58.0, 71.0, 89.0, 126.0]"
633,3668.0,,"[668.3, 53.0, 18.0, 39.0, 81.0, 76.0, 15.0]"
634,4717.0,,"[781.5, 91.0, 47.0, 97.0, 36.0, 48.0, 17.0]"
635,4717.0,,"[1386.6, 214.0, 2.0, 27.0, 21.0, 70.0, 9.0]"
636,2200.0,,"[3137.9, 254.0, 231.0, 341.0, 207.0, 348.0, 103.0]"
637,8021.0,,"[904.6, 50.0, 21.0, 40.0, 51.0, 49.0, 37.0]"
638,5168.0,,"[151.8, 0.0, 14.0, 19.0, 9.0, 0.0, 10.0]"
639,1252.0,,"[904.6, 50.0, 21.0, 40.0, 51.0, 49.0, 37.0]"
640,4717.0,,"[904.6, 50.0, 21.0, 40.0, 51.0, 49.0, 37.0]"
641,1833.0,,"[904.6, 50.0, 21.0, 40.0, 51.0, 49.0, 37.0]"
642,2007.0,,"[563.5, 47.0, 51.0, 46.0, 66.0, 57.0, 12.0]"
643,912.0,,"[232.8, 24.0, 7.0, 37.0, 32.0, 39.0, 1.0]"
644,63.0,,"[942.8, 56.0, 49.0, 67.0, 81.0, 47.0, 35.0]"
645,7367.0,,"[734.0, 29.0, 56.0, 16.0, 30.0, 21.0, 42.0]"
646,2809.0,,"[707.6, 52.0, 49.0, 59.0, 69.0, 77.0, 20.0]"
647,5966.0,,"[216.5, 6.0, 1.0, 18.0, 11.0, 10.0, 12.0]"
648,6324.0,,"[566.2, 25.0, 26.0, 54.0, 106.0, 34.0, 16.0]"
649,728.0,,"[216.2, 19.0, 65.0, 0.0, 6.0, 15.0, 8.0]"
650,7213.0,,"[310.7, 34.0, 8.0, 21.0, 42.0, 29.0, 1.0]"
651,5106.0,,"[1449.0, 249.0, 0.0, 145.0, 0.0, 112.0, 0.0]"
652,1170.0,,"[141.4, 7.0, 54.0, 7.0, 9.0, 5.0, 9.0]"
653,7956.0,,"[986.2, 58.0, 462.0, 3.0, 11.0, 178.0, 52.0]"
654,1505.0,,"[343.8, 44.0, 7.0, 27.0, 36.0, 80.0, 0.0]"
655,2777.0,,"[352.3, 21.0, 125.0, 10.0, 10.0, 39.0, 17.0]"
656,2499.0,,"[171.9, 20.0, 10.0, 4.0, 9.0, 25.0, 3.0]"
657,1329.0,,"[219.8, 14.0, 47.0, 3.0, 9.0, 13.0, 9.0]"
658,3512.0,,"[219.8, 14.0, 47.0, 3.0, 9.0, 13.0, 9.0]"
659,800.0,,"[754.0, 48.0, 270.0, 32.0, 20.0, 80.0, 38.0]"
660,339.0,,"[545.3, 29.0, 37.0, 44.0, 72.0, 35.0, 20.0]"
661,4623.0,,"[754.0, 48.0, 270.0, 32.0, 20.0, 80.0, 38.0]"
662,3502.0,,"[880.3, 98.0, 11.0, 19.0, 38.0, 190.0, 19.0]"
663,2777.0,,"[860.7, 42.0, 40.0, 92.0, 110.0, 68.0, 31.0]"
664,7557.0,,"[754.0, 48.0, 270.0, 32.0, 20.0, 80.0, 38.0]"
665,5180.0,,"[754.0, 48.0, 270.0, 32.0, 20.0, 80.0, 38.0]"
666,7956.0,,"[754.0, 48.0, 270.0, 32.0, 20.0, 80.0, 38.0]"
667,7213.0,,"[349.6, 15.0, 3.0, 47.0, 98.0, 27.0, 4.0]"
668,3497.0,,"[436.4, 21.0, 29.0, 18.0, 63.0, 30.0, 14.0]"
669,5058.0,,"[754.0, 48.0, 270.0, 32.0, 20.0, 80.0, 38.0]"
670,1511.0,,"[754.0, 48.0, 270.0, 32.0, 20.0, 80.0, 38.0]"
671,150.0,,"[754.0, 48.0, 270.0, 32.0, 20.0, 80.0, 38.0]"
672,2817.0,,"[942.8, 56.0, 49.0, 67.0, 81.0, 47.0, 35.0]"
673,7790.0,,"[3679.6, 163.0, 900.0, 216.0, 150.0, 316.0, 202.0]"
674,2200.0,,"[617.5, 11.0, 2.0, 20.0, 78.0, 8.0, 31.0]"
675,590.0,,"[668.3, 53.0, 18.0, 39.0, 81.0, 76.0, 15.0]"
676,2683.0,,"[782.0, 79.0, 4.0, 32.0, 56.0, 154.0, 18.0]"
677,3668.0,,"[641.0, 63.0, 4.0, 96.0, 99.0, 88.0, 3.0]"
678,5185.0,,"[415.0, 9.0, 18.0, 27.0, 30.0, 6.0, 24.0]"
679,728.0,,"[3340.1, 236.0, 1121.0, 102.0, 87.0, 108.0, 154.0]"
680,335.0,,"[899.9, 86.0, 42.0, 7.0, 132.0, 124.0, 9.0]"
681,3486.0,,"[415.0, 9.0, 18.0, 27.0, 30.0, 6.0, 24.0]"
682,2856.0,,"[179.9, 9.0, 32.0, 36.0, 26.0, 16.0, 6.0]"
683,3497.0,,"[120.0, 8.0, 29.0, 2.0, 3.0, 10.0, 5.0]"
684,3668.0,,"[179.9, 9.0, 32.0, 36.0, 26.0, 16.0, 6.0]"
685,2777.0,,"[1530.8, 94.0, 15.0, 63.0, 150.0, 44.0, 55.0]"
686,2499.0,,"[334.9, 9.0, 139.0, 4.0, 68.0, 4.0, 13.0]"
687,5825.0,,"[179.9, 9.0, 32.0, 36.0, 26.0, 16.0, 6.0]"
688,2856.0,,"[179.9, 9.0, 32.0, 36.0, 26.0, 16.0, 6.0]"
689,1168.0,,"[643.5, 41.0, 33.0, 49.0, 53.0, 42.0, 24.0]"
690,2022.0,,"[707.6, 52.0, 49.0, 59.0, 69.0, 77.0, 20.0]"
691,2817.0,,"[351.2, 36.0, 3.0, 20.0, 35.0, 70.0, 5.0]"
692,869.0,,"[179.9, 9.0, 32.0, 36.0, 26.0, 16.0, 6.0]"
693,1124.0,,"[830.6, 88.0, 17.0, 25.0, 91.0, 39.0, 10.0]"
694,2499.0,,"[764.5, 59.0, 11.0, 13.0, 39.0, 44.0, 29.0]"
695,7233.0,,"[566.1, 39.0, 12.0, 46.0, 51.0, 52.0, 20.0]"
696,2509.0,,"[424.8, 39.0, 4.0, 15.0, 17.0, 76.0, 13.0]"
697,6324.0,,"[977.4, 120.0, 2.0, 9.0, 126.0, 92.0, 0.0]"
698,6324.0,,"[109.9, 13.0, 9.0, 6.0, 7.0, 14.0, 1.0]"
699,2378.0,,"[602.1, 61.0, 28.0, 47.0, 27.0, 76.0, 16.0]"
700,5185.0,,"[569.0, 58.0, 104.0, 10.0, 13.0, 116.0, 18.0]"
701,2809.0,,"[384.1, 24.0, 132.0, 12.0, 8.0, 26.0, 18.0]"
702,4096.0,,"[36.6, 3.0, 6.0, 20.0, 2.0, 1.0, 1.0]"
703,7258.0,,"[370.9, 24.0, 60.0, 43.0, 47.0, 11.0, 10.0]"
704,2148.0,,"[678.6, 56.0, 42.0, 54.0, 82.0, 93.0, 15.0]"
705,2832.0,,"[1342.9, 113.0, 63.0, 124.0, 115.0, 186.0, 37.0]"
706,1329.0,,"[261.0, 16.0, 78.0, 13.0, 7.0, 14.0, 12.0]"
707,7620.0,,"[137.7, 7.0, 55.0, 3.0, 1.0, 16.0, 7.0]"
708,7655.0,,"[422.5, 45.0, 7.0, 9.0, 42.0, 32.0, 6.0]"
709,1168.0,,"[586.4, 63.0, 66.0, 65.0, 51.0, 128.0, 11.0]"
710,2378.0,,"[990.8, 76.0, 34.0, 58.0, 77.0, 103.0, 31.0]"
711,150.0,,"[1142.5, 128.0, 0.0, 19.0, 180.0, 166.0, 1.0]"
712,5695.0,,"[553.1, 29.0, 30.0, 43.0, 149.0, 34.0, 5.0]"
713,1252.0,,"[821.3, 83.0, 22.0, 5.0, 132.0, 66.0, 5.0]"
714,2320.0,,"[36.6, 3.0, 6.0, 20.0, 2.0, 1.0, 1.0]"
715,3248.0,,"[725.1, 60.0, 93.0, 79.0, 86.0, 70.0, 16.0]"
716,3512.0,,"[553.9, 76.0, 19.0, 32.0, 42.0, 146.0, 2.0]"
717,590.0,,"[624.8, 54.0, 28.0, 67.0, 75.0, 66.0, 13.0]"
718,5695.0,,"[1034.3, 110.0, 17.0, 25.0, 169.0, 100.0, 2.0]"
719,5180.0,,"[880.3, 98.0, 11.0, 19.0, 38.0, 190.0, 19.0]"
720,298.0,,"[538.3, 61.0, 30.0, 12.0, 53.0, 42.0, 6.0]"
721,7233.0,,"[538.3, 61.0, 30.0, 12.0, 53.0, 42.0, 6.0]"
722,4053.0,,"[538.3, 61.0, 30.0, 12.0, 53.0, 42.0, 6.0]"
723,150.0,,"[535.5, 24.0, 209.0, 21.0, 16.0, 37.0, 30.0]"
724,5915.0,,"[533.2, 43.0, 82.0, 9.0, 36.0, 42.0, 18.0]"
725,5319.0,,"[447.5, 34.0, 127.0, 13.0, 11.0, 46.0, 19.0]"
726,4574.0,,"[707.6, 52.0, 49.0, 59.0, 69.0, 77.0, 20.0]"
727,3484.0,,"[936.8, 87.0, 45.0, 113.0, 106.0, 130.0, 18.0]"
728,1833.0,,"[1080.3, 99.0, 142.0, 66.0, 136.0, 113.0, 18.0]"
729,5058.0,,"[535.5, 24.0, 209.0, 21.0, 16.0, 37.0, 30.0]"
730,1505.0,,"[462.1, 41.0, 17.0, 30.0, 31.0, 70.0, 14.0]"
731,339.0,,"[582.9, 2.0, 173.0, 2.0, 4.0, 3.0, 19.0]"
732,5185.0,,"[286.9, 4.0, 10.0, 1.0, 19.0, 6.0, 18.0]"
733,7367.0,,"[642.4, 51.0, 180.0, 21.0, 17.0, 92.0, 26.0]"
734,3355.0,,"[2845.4, 88.0, 94.0, 98.0, 143.0, 45.0, 169.0]"
735,6270.0,,"[553.1, 29.0, 30.0, 43.0, 149.0, 34.0, 5.0]"
736,2757.0,,"[2773.1, 302.0, 162.0, 105.0, 335.0, 324.0, 27.0]"
737,7655.0,,"[377.3, 45.0, 29.0, 25.0, 12.0, 21.0, 10.0]"
738,5695.0,,"[504.3, 26.0, 24.0, 40.0, 27.0, 43.0, 24.0]"
739,7557.0,,"[498.9, 19.0, 25.0, 13.0, 93.0, 23.0, 15.0]"
740,3355.0,,"[498.9, 19.0, 25.0, 13.0, 93.0, 23.0, 15.0]"
741,869.0,,"[478.8, 39.0, 18.0, 31.0, 22.0, 19.0, 17.0]"
742,3668.0,,"[836.3, 0.0, 72.0, 2.0, 3.0, 0.0, 12.0]"
743,2509.0,,"[1853.2, 253.0, 45.0, 24.0, 134.0, 357.0, 5.0]"
744,5319.0,,"[4385.8, 372.0, 1326.0, 203.0, 95.0, 183.0, 170.0]"
745,5180.0,,"[717.2, 66.0, 31.0, 119.0, 90.0, 72.0, 11.0]"
746,4623.0,,"[811.1, 34.0, 27.0, 21.0, 96.0, 15.0, 34.0]"
747,335.0,,"[742.3, 52.0, 49.0, 45.0, 87.0, 75.0, 21.0]"
748,2832.0,,"[313.7, 24.0, 11.0, 12.0, 18.0, 49.0, 11.0]"
749,7642.0,,"[629.7, 53.0, 10.0, 26.0, 92.0, 70.0, 9.0]"
750,335.0,3203.0,"[1080.3, 99.0, 142.0, 66.0, 136.0, 113.0, 18.0]"
751,2509.0,4717.0,"[307.0, 23.0, 3.0, 34.0, 80.0, 42.0, 1.0]"
752,1168.0,7655.0,"[436.4, 21.0, 29.0, 18.0, 63.0, 30.0, 14.0]"
753,869.0,6906.0,"[1342.9, 113.0, 63.0, 124.0, 115.0, 186.0, 37.0]"
754,5180.0,1511.0,"[4951.5, 474.0, 1127.0, 165.0, 129.0, 472.0, 175.0]"
755,335.0,3203.0,"[666.1, 51.0, 126.0, 24.0, 10.0, 51.0, 30.0]"
756,3440.0,2499.0,"[228.7, 20.0, 1.0, 20.0, 48.0, 18.0, 0.0]"
757,150.0,5010.0,"[228.7, 20.0, 1.0, 20.0, 48.0, 18.0, 0.0]"
758,2022.0,5006.0,"[782.0, 79.0, 4.0, 32.0, 56.0, 154.0, 18.0]"
759,5106.0,2499.0,"[297.3, 11.0, 26.0, 172.0, 86.0, 6.0, 4.0]"
760,800.0,3203.0,"[299.3, 15.0, 127.0, 9.0, 6.0, 12.0, 16.0]"
761,840.0,5010.0,"[228.7, 20.0, 1.0, 20.0, 48.0, 18.0, 0.0]"
762,63.0,3203.0,"[594.1, 66.0, 8.0, 68.0, 75.0, 114.0, 4.0]"
763,5966.0,2499.0,"[228.7, 20.0, 1.0, 20.0, 48.0, 18.0, 0.0]"
764,3203.0,2683.0,"[517.5, 56.0, 12.0, 67.0, 59.0, 65.0, 5.0]"
765,2683.0,2499.0,"[228.7, 20.0, 1.0, 20.0, 48.0, 18.0, 0.0]"
766,5966.0,3203.0,"[594.1, 66.0, 8.0, 68.0, 75.0, 114.0, 4.0]"
767,5185.0,5006.0,"[228.7, 20.0, 1.0, 20.0, 48.0, 18.0, 0.0]"
768,5502.0,6906.0,"[377.3, 45.0, 29.0, 25.0, 12.0, 21.0, 10.0]"
769,3497.0,2499.0,"[228.7, 20.0, 1.0, 20.0, 48.0, 18.0, 0.0]"
770,5966.0,3203.0,"[594.1, 66.0, 8.0, 68.0, 75.0, 114.0, 4.0]"
771,5825.0,6906.0,"[772.9, 0.0, 414.0, 0.0, 0.0, 0.0, 34.0]"
772,2378.0,5006.0,"[351.2, 36.0, 3.0, 20.0, 35.0, 70.0, 5.0]"
773,1910.0,7655.0,"[594.1, 66.0, 8.0, 68.0, 75.0, 114.0, 4.0]"
774,6906.0,6906.0,"[368.2, 19.0, 183.0, 4.0, 5.0, 37.0, 21.0]"
775,7887.0,4253.0,"[1566.9, 28.0, 90.0, 49.0, 87.0, 13.0, 102.0]"
776,7233.0,6906.0,"[436.4, 21.0, 29.0, 18.0, 63.0, 30.0, 14.0]"
777,8021.0,800.0,"[594.1, 66.0, 8.0, 68.0, 75.0, 114.0, 4.0]"
778,7956.0,2683.0,"[643.5, 41.0, 33.0, 49.0, 53.0, 42.0, 24.0]"
779,4189.0,3203.0,"[736.0, 64.0, 25.0, 54.0, 103.0, 82.0, 13.0]"
780,5648.0,1168.0,"[542.5, 36.0, 32.0, 41.0, 81.0, 42.0, 12.0]"
781,339.0,2499.0,"[228.7, 20.0, 1.0, 20.0, 48.0, 18.0, 0.0]"
782,5825.0,6906.0,"[1621.8, 134.0, 208.0, 330.0, 214.0, 179.0, 36.0]"
783,1388.0,2499.0,"[228.7, 20.0, 1.0, 20.0, 48.0, 18.0, 0.0]"
784,2777.0,2499.0,"[27.9, 0.0, 23.0, 0.0, 0.0, 0.0, 2.0]"
785,3502.0,2499.0,"[594.1, 66.0, 8.0, 68.0, 75.0, 114.0, 4.0]"
786,4189.0,6906.0,"[436.4, 21.0, 29.0, 18.0, 63.0, 30.0, 14.0]"
787,1170.0,5010.0,"[624.1, 35.0, 6.0, 27.0, 139.0, 43.0, 9.0]"
788,6426.0,6906.0,"[345.2, 21.0, 12.0, 29.0, 25.0, 32.0, 13.0]"
789,2757.0,2499.0,"[228.7, 20.0, 1.0, 20.0, 48.0, 18.0, 0.0]"
790,1910.0,800.0,"[1080.3, 99.0, 142.0, 66.0, 136.0, 113.0, 18.0]"
791,5185.0,2499.0,"[228.7, 20.0, 1.0, 20.0, 48.0, 18.0, 0.0]"
792,6906.0,2683.0,"[384.1, 24.0, 132.0, 12.0, 8.0, 26.0, 18.0]"
793,5185.0,2499.0,"[359.1, 29.0, 5.0, 41.0, 51.0, 36.0, 6.0]"
794,3484.0,4717.0,"[593.3, 43.0, 44.0, 75.0, 39.0, 19.0, 24.0]"
795,3723.0,4717.0,"[682.3, 32.0, 368.0, 6.0, 9.0, 64.0, 41.0]"
796,5168.0,2683.0,"[692.0, 43.0, 14.0, 51.0, 61.0, 55.0, 25.0]"
797,2022.0,2499.0,"[228.7, 20.0, 1.0, 20.0, 48.0, 18.0, 0.0]"
798,3502.0,2499.0,"[228.7, 20.0, 1.0, 20.0, 48.0, 18.0, 0.0]"
799,1170.0,2499.0,"[228.7, 20.0, 1.0, 20.0, 48.0, 18.0, 0.0]"
800,2212.0,6906.0,"[1389.5, 185.0, 53.0, 45.0, 56.0, 264.0, 16.0]"
801,3203.0,5010.0,"[540.5, 25.0, 58.0, 66.0, 75.0, 42.0, 19.0]"
802,2378.0,2499.0,"[228.7, 20.0, 1.0, 20.0, 48.0, 18.0, 0.0]"
803,4053.0,5006.0,"[352.4, 31.0, 12.0, 18.0, 15.0, 53.0, 11.0]"
804,1329.0,2499.0,"[228.7, 20.0, 1.0, 20.0, 48.0, 18.0, 0.0]"
805,1511.0,2499.0,"[228.7, 20.0, 1.0, 20.0, 48.0, 18.0, 0.0]"
806,2499.0,2499.0,"[228.7, 20.0, 1.0, 20.0, 48.0, 18.0, 0.0]"
807,3355.0,3203.0,"[424.8, 39.0, 4.0, 15.0, 17.0, 76.0, 13.0]"
808,2022.0,2499.0,"[470.4, 42.0, 11.0, 19.0, 20.0, 27.0, 15.0]"
809,7620.0,2499.0,"[228.7, 20.0, 1.0, 20.0, 48.0, 18.0, 0.0]"
810,4189.0,2499.0,"[228.7, 20.0, 1.0, 20.0, 48.0, 18.0, 0.0]"
811,4053.0,2499.0,"[228.7, 20.0, 1.0, 20.0, 48.0, 18.0, 0.0]"
812,5168.0,3203.0,"[628.2, 38.0, 66.0, 69.0, 36.0, 61.0, 26.0]"
813,3512.0,2499.0,"[253.9, 17.0, 97.0, 7.0, 4.0, 7.0, 12.0]"
814,5915.0,5006.0,"[436.4, 21.0, 29.0, 18.0, 63.0, 30.0, 14.0]"
815,1168.0,5006.0,"[683.0, 37.0, 412.0, 2.0, 6.0, 115.0, 39.0]"
816,6654.0,3184.0,"[3185.8, 268.0, 872.0, 78.0, 76.0, 372.0, 128.0]"
817,2757.0,2499.0,"[439.5, 9.0, 5.0, 15.0, 51.0, 6.0, 22.0]"
818,1170.0,3203.0,"[320.3, 40.0, 21.0, 15.0, 28.0, 46.0, 2.0]"
819,7620.0,1168.0,"[984.5, 61.0, 160.0, 28.0, 185.0, 75.0, 18.0]"
820,5106.0,5010.0,"[339.8, 40.0, 5.0, 28.0, 42.0, 66.0, 1.0]"
821,6270.0,2499.0,"[226.2, 33.0, 20.0, 0.0, 2.0, 68.0, 2.0]"
822,5695.0,6906.0,"[717.2, 66.0, 31.0, 119.0, 90.0, 72.0, 11.0]"
823,5024.0,5006.0,"[384.1, 24.0, 132.0, 12.0, 8.0, 26.0, 18.0]"
824,6270.0,335.0,"[1219.1, 162.0, 25.0, 76.0, 43.0, 227.0, 15.0]"
825,6696.0,332.0,"[609.7, 41.0, 13.0, 22.0, 53.0, 47.0, 21.0]"
826,3512.0,4717.0,"[280.5, 9.0, 4.0, 2.0, 20.0, 4.0, 15.0]"
827,7258.0,6906.0,"[507.6, 36.0, 8.0, 43.0, 47.0, 69.0, 16.0]"
828,393.0,4253.0,"[4049.0, 3.0, 2479.0, 1.0, 12.0, 0.0, 213.0]"
829,1093.0,335.0,"[4004.8, 317.0, 804.0, 135.0, 114.0, 616.0, 166.0]"
830,6654.0,3203.0,"[1204.5, 79.0, 707.0, 18.0, 14.0, 161.0, 66.0]"
831,4964.0,1093.0,"[2330.9, 343.0, 1.0, 14.0, 62.0, 151.0, 17.0]"
832,6335.0,6335.0,"[1904.6, 140.0, 546.0, 99.0, 70.0, 101.0, 83.0]"
833,6335.0,5319.0,"[598.3, 50.0, 1.0, 48.0, 41.0, 86.0, 18.0]"
834,3512.0,6906.0,"[305.4, 28.0, 20.0, 8.0, 44.0, 24.0, 5.0]"
835,1329.0,2499.0,"[59.1, 0.0, 17.0, 3.0, 3.0, 0.0, 4.0]"
836,3484.0,7655.0,"[899.1, 72.0, 15.0, 57.0, 60.0, 64.0, 29.0]"
837,7790.0,2499.0,"[303.6, 0.0, 289.0, 6.0, 1.0, 0.0, 26.0]"
838,7887.0,6906.0,"[352.4, 31.0, 12.0, 18.0, 15.0, 53.0, 11.0]"
839,5825.0,6906.0,"[352.4, 31.0, 12.0, 18.0, 15.0, 53.0, 11.0]"
840,335.0,5010.0,"[617.5, 11.0, 2.0, 20.0, 78.0, 8.0, 31.0]"
841,3497.0,7655.0,"[639.4, 20.0, 16.0, 14.0, 102.0, 21.0, 25.0]"
842,335.0,6335.0,"[3432.8, 323.0, 1213.0, 90.0, 83.0, 631.0, 124.0]"
843,7790.0,6906.0,"[352.4, 31.0, 12.0, 18.0, 15.0, 53.0, 11.0]"
844,5695.0,6906.0,"[407.0, 25.0, 84.0, 3.0, 80.0, 24.0, 7.0]"
845,1388.0,3203.0,"[448.8, 40.0, 1.0, 17.0, 98.0, 43.0, 0.0]"
846,2131.0,590.0,"[870.2, 54.0, 40.0, 4.0, 77.0, 86.0, 32.0]"
847,1910.0,2499.0,"[1029.2, 95.0, 133.0, 198.0, 121.0, 107.0, 16.0]"
848,7655.0,2683.0,"[3394.5, 477.0, 320.0, 24.0, 138.0, 148.0, 44.0]"
849,3484.0,6906.0,"[352.4, 31.0, 12.0, 18.0, 15.0, 53.0, 11.0]"
850,2777.0,6906.0,"[352.4, 31.0, 12.0, 18.0, 15.0, 53.0, 11.0]"
851,6426.0,800.0,"[361.4, 29.0, 2.0, 28.0, 13.0, 16.0, 13.0]"
852,7470.0,2683.0,"[2431.8, 84.0, 983.0, 80.0, 101.0, 43.0, 149.0]"
853,4574.0,7655.0,"[628.2, 38.0, 66.0, 69.0, 36.0, 61.0, 26.0]"
854,3217.0,332.0,"[729.9, 46.0, 100.0, 69.0, 107.0, 87.0, 24.0]"
855,5915.0,6906.0,"[352.4, 31.0, 12.0, 18.0, 15.0, 53.0, 11.0]"
856,3355.0,4253.0,"[1815.3, 268.0, 60.0, 170.0, 53.0, 344.0, 7.0]"
857,2007.0,63.0,"[2141.5, 170.0, 1164.0, 23.0, 20.0, 340.0, 103.0]"
858,7642.0,3184.0,"[2431.8, 84.0, 983.0, 80.0, 101.0, 43.0, 149.0]"
859,342.0,6906.0,"[880.3, 98.0, 11.0, 19.0, 38.0, 190.0, 19.0]"
860,5006.0,2683.0,"[760.2, 54.0, 33.0, 7.0, 27.0, 84.0, 34.0]"
861,3668.0,2683.0,"[635.7, 50.0, 12.0, 46.0, 75.0, 58.0, 16.0]"
862,2022.0,6906.0,"[352.4, 31.0, 12.0, 18.0, 15.0, 53.0, 11.0]"
863,2509.0,3203.0,"[528.3, 34.0, 198.0, 23.0, 12.0, 67.0, 26.0]"
864,339.0,2499.0,"[928.4, 61.0, 231.0, 42.0, 25.0, 108.0, 44.0]"
865,590.0,2683.0,"[723.4, 62.0, 47.0, 84.0, 85.0, 98.0, 15.0]"
866,2757.0,6906.0,"[723.4, 62.0, 47.0, 84.0, 85.0, 98.0, 15.0]"
867,2757.0,5006.0,"[707.6, 52.0, 49.0, 59.0, 69.0, 77.0, 20.0]"
868,5106.0,2499.0,"[347.1, 11.0, 234.0, 4.0, 15.0, 18.0, 22.0]"
869,5319.0,6906.0,"[352.4, 31.0, 12.0, 18.0, 15.0, 53.0, 11.0]"
870,4717.0,6906.0,"[352.4, 31.0, 12.0, 18.0, 15.0, 53.0, 11.0]"
871,7946.0,5006.0,"[390.2, 45.0, 2.0, 21.0, 55.0, 78.0, 0.0]"
872,4623.0,6906.0,"[352.4, 31.0, 12.0, 18.0, 15.0, 53.0, 11.0]"
873,1297.0,5010.0,"[313.7, 24.0, 11.0, 12.0, 18.0, 49.0, 11.0]"
874,1505.0,7655.0,"[779.8, 69.0, 43.0, 83.0, 91.0, 92.0, 16.0]"
875,,,
876,,,
877,,,
878,,,
879,,,
880,,,
881,,,
882,,,
883,,,
884,,,
885,,,
886,,,
887,,,
888,,,
889,,,
890,,,
891,,,
892,,,
893,,,
894,,,
895,,,
896,,,
897,,,
898,,,
899,,,
900,,,
901,,,
902,,,
903,,,
904,,,
905,,,
906,,,
907,,,
908,,,
909,,,
910,,,
911,,,
912,,,
913,,,
914,,,
915,,,
916,,,
917,,,
918,,,
919,,,
920,,,
921,,,
922,,,
923,,,
924,,,
925,,,
926,,,
927,,,
928,,,
929,,,
930,,,
931,,,
932,,,
933,,,
934,,,
935,,,
936,,,
937,,,
938,,,
939,,,
940,,,
941,,,
942,,,
943,,,
944,,,
945,,,
946,,,
947,,,
948,,,
949,,,
950,,,
951,,,
952,,,
953,,,
954,,,
955,,,
956,,,
957,,,
958,,,
959,,,
960,,,
961,,,
962,,,
963,,,
964,,,
965,,,
966,,,
967,,,
968,,,
969,,,
970,,,
971,,,
972,,,
973,,,
974,,,
975,,,
976,,,
977,,,
978,,,
979,,,
980,,,
981,,,
982,,,
983,,,
984,,,
985,,,
986,,,
987,,,
988,,,
989,,,
990,,,
991,,,
992,,,
993,,,
994,,,
995,,,
996,,,
997,,,
998,,,
999,,,
