,0,1,2,3,4,5,6,7,8,9,i1,i2,hl,nl
416,4642,2146,2021,4910,4661,1602,1748,4446,1129,2632,,6906,,
417,4091,4918,125,284,3078,4879,3453,3811,2304,331,,7655,,
418,1037,2904,4814,4642,634,4474,519,972,2820,938,,2499,,
419,4446,1252,866,88,3690,4675,2377,4270,3335,2639,,2499,,
420,4446,4783,3300,647,908,3551,1633,4814,786,648,,800,,
421,4091,1646,3083,4642,553,112,1952,3932,3736,1665,,2499,,
422,193,1740,2988,2355,1604,803,3424,2139,1254,1470,,2499,,
423,125,1740,772,4642,4635,4194,359,3791,1519,627,,63,,
424,4814,2848,2820,125,2377,2280,1008,3102,3510,4642,,63,,
425,193,125,2280,4270,4533,4642,4913,4573,285,1630,,2499,,
426,4783,740,1906,4091,4177,647,4810,767,1089,648,,5180,,
427,647,416,193,98,284,1555,708,4936,112,505,,4717,,
428,647,125,4642,361,1224,1611,2970,1836,2704,3567,,2499,,
429,647,4814,786,193,3335,2639,4642,505,42,72,,2499,,
430,2210,4642,1504,4573,4005,4534,1787,1494,4505,2120,,2499,,
431,1755,2342,2155,4245,4683,4642,3018,1142,4106,1611,,2499,,
432,767,708,4665,1519,2342,4245,4118,276,2522,3078,,5010,,
433,2155,647,525,82,2741,4091,127,1074,4458,2368,,2499,,
434,484,3337,4590,4642,2949,953,3652,3225,3785,2988,,6906,,
435,945,2377,4683,3408,1681,882,4642,4717,4267,3643,,2499,,
437,740,4918,125,1556,4096,2988,3715,2210,772,2639,,2499,,
438,2829,647,4642,4270,4245,2274,648,882,1704,1128,,5010,,
439,647,4493,708,1088,3102,1722,1278,18,3314,4642,,5010,,
440,740,1357,4270,4642,4573,1074,4757,2616,4814,3732,,2499,,
441,740,125,828,2274,772,4642,3660,4960,827,3785,,5010,,
442,1646,4955,3510,532,4642,145,505,3226,448,3537,,5319,,
443,2342,1821,361,2468,1522,4457,2155,772,4105,647,,2499,,
444,4642,125,786,2639,361,629,105,2755,634,3285,,2499,,
445,647,2342,2210,3335,3497,882,4738,2280,839,127,,2499,,
446,4918,125,2342,4642,361,938,4446,3221,294,866,,2499,,
447,2848,2377,2454,1681,4481,4683,3229,2227,1074,4926,,6906,,
448,647,2274,3335,4642,3820,945,72,1522,3102,1276,,2499,,
449,4091,1169,4245,1646,3510,4005,2681,3537,387,820,,2499,,
450,4642,4573,4218,2442,2163,20,3335,1952,1388,80,,2499,,
451,4642,324,36,634,112,4955,804,4396,3604,2143,,2499,,
452,647,193,839,1740,4270,284,2639,4642,2795,276,,6276,,
453,647,357,88,193,1567,4128,1740,2912,4270,3314,,5966,,
454,647,193,484,14,1854,4270,2210,4567,2639,2355,,7655,,
455,1118,4446,4783,740,4177,3300,4827,2,647,1653,,6696,,
456,4783,647,983,786,2549,4491,2949,2608,4738,3510,,6276,,
457,708,3145,1681,1728,3182,1602,4722,1198,461,4723,,4717,,
458,2639,2924,1674,3565,740,4573,4005,708,3290,989,,5319,,
459,4005,3237,4738,1983,3820,3282,4803,4683,945,882,,6906,,
460,2848,284,276,4396,112,2970,1287,4986,3565,4501,,6906,,
461,647,3193,2778,3237,4465,313,4245,519,908,70,,1093,,
462,2342,532,98,617,1855,3939,3670,4270,3732,647,,1093,,
463,740,4091,1646,2220,4932,1734,4093,1388,4665,1740,,6335,,
464,4045,2912,2773,2155,676,3785,3812,4783,2280,3643,,2499,,
465,647,2274,772,882,1562,3335,1362,1758,55,4128,,2499,,
466,740,1984,2816,2549,2820,1446,1088,4128,4445,3715,,5006,,
467,4683,2274,708,2377,2975,4642,2666,1087,4826,3335,,5006,,
468,193,4987,3715,2050,4474,125,4005,3343,4428,1404,,2499,,
470,3198,3665,4665,1889,2274,44,2949,983,617,483,,7557,,
471,1343,4642,882,4960,4683,1774,1601,85,361,2549,,6906,,
472,708,2274,2658,98,4642,145,4320,4131,266,786,,4717,,
473,3319,2689,4918,1178,2200,2274,145,2468,4051,4469,,332,,
474,1464,1294,1740,938,1611,505,3499,3225,4683,3282,,2499,,
476,647,648,2274,4642,1823,4005,4783,1547,2394,554,,2683,,
477,2313,941,2355,125,1864,145,772,361,4245,1556,,5010,,
479,4177,647,2549,4894,88,193,115,238,839,1088,,332,,
480,882,4642,1495,3125,2773,4206,3269,1357,1087,4177,,63,,
481,740,786,58,2905,2549,4106,2301,145,1684,648,,5180,,
482,740,647,1601,2377,112,989,4531,882,1464,3210,,2499,,
483,1118,4783,740,4091,4177,3300,647,1252,908,3813,,6276,,
484,524,586,2756,1711,2086,98,2210,14,4699,248,,3184,,
485,740,3459,2903,4098,1334,4474,4457,1623,2319,276,,3184,,
486,1646,976,2848,2608,2274,3510,37,4124,2210,3421,,3203,,
487,4783,740,647,1653,903,3813,976,2549,1357,88,,5319,,
488,4642,3165,3643,2987,2688,2274,4106,2376,268,664,,5006,,
489,2970,3820,3237,4665,4937,85,3647,3510,3174,1611,,7655,,
491,647,2274,3335,3820,827,1708,3224,4783,3282,1711,,5006,,
492,20,416,2549,647,125,648,2885,4332,397,507,,5006,,
493,647,2549,4918,2949,2281,2274,4005,4561,2861,1828,,5006,,
494,4177,1252,648,3939,3885,2377,4128,3685,54,3083,,3203,,
495,1646,2848,4642,3660,3675,3537,4203,465,4918,3498,,5006,,
496,740,4091,647,4814,648,1601,1357,193,986,3704,,1252,,
497,983,193,1755,125,2949,2608,2342,2274,532,960,,3203,,
498,505,4642,2773,1646,4131,3636,4656,14,2904,2,,332,,
499,4683,145,2300,2274,3150,3282,3501,193,1357,679,,335,,
500,4270,3244,3282,147,2055,2223,2354,4642,4299,2610,,7655,,
501,647,193,4698,4501,203,3732,3519,4874,532,276,,3203,,
502,786,2549,2820,4093,4918,1740,4642,4005,3564,145,,3203,,
503,647,2222,505,3271,3198,145,617,125,652,740,,5180,,
504,3823,4783,740,4091,4827,647,983,1646,648,4482,,63,,
505,4960,2274,1740,1690,85,2782,708,532,3785,3459,,5006,,
506,4446,4783,740,4091,2,647,1252,357,908,3813,,7470,,
507,125,2674,361,2139,4396,4986,2100,827,4206,279,,2499,,
508,4091,647,1252,1984,2756,866,786,648,3194,2549,,2683,,
509,4091,4918,125,4665,1088,4533,416,4396,3519,3282,,5010,,
510,647,2454,145,2990,1398,3282,1984,246,3820,3080,,5010,,
511,4245,3078,1911,3652,454,284,4929,1287,3367,240,,800,,
512,740,647,2848,1567,708,1602,2949,1711,411,2342,,4717,,
513,1984,4918,4665,1711,673,4396,882,2531,2111,4814,,5010,,
514,740,4177,647,1984,2756,983,4814,648,2549,2848,,2683,,
515,740,1646,4814,297,4493,2949,2280,3258,3102,4738,,5180,,
516,708,2377,4683,4642,2341,1684,1860,803,284,276,,2683,,
517,3102,361,4239,4642,58,145,648,1485,2975,4005,,7655,,
518,4446,647,2549,3888,2274,20,4642,4337,2309,3078,,3203,,
519,740,647,2756,767,648,4493,4854,4045,484,125,,3184,,
520,1646,648,2848,2274,4642,186,827,1619,2442,3647,,5319,,
521,647,2756,1519,2377,1740,1940,4245,3224,4642,4106,,3203,,
522,647,403,2274,18,80,2096,945,744,4187,3533,,5010,,
523,4642,4171,3770,882,744,2851,894,1088,647,4572,,5010,,
524,1089,484,14,3397,4245,803,3164,2890,972,827,,5010,,
525,648,2549,4894,708,2674,2342,4683,4642,361,3657,,3203,,
526,647,708,416,284,1074,2097,1952,137,2619,4836,,3203,,
527,708,14,2280,2342,4245,361,1935,4642,4664,1753,,5010,,
528,647,1984,983,297,648,3676,4880,2246,2377,2155,,7655,,
529,647,437,276,361,708,4683,145,2342,920,4302,,800,,
530,1037,4635,4637,4642,882,4131,3102,2639,3335,4455,,2499,,
531,740,648,484,2274,4245,4475,1020,4573,2499,1611,,5010,,
532,268,3424,882,3314,2274,2021,4091,2988,647,2222,,4717,,
533,4446,4783,740,4091,4177,812,2,647,357,908,,4253,,
534,647,507,3647,2274,3125,855,4091,2454,740,79,,2499,,
535,647,3198,740,284,1601,4642,1411,3459,2835,4814,,6335,,
536,4446,648,4918,2988,4642,2029,1774,450,1331,1828,,5010,,
537,647,648,14,145,112,4064,1119,930,989,3814,,5010,,
538,14,4642,2355,2773,145,2368,882,647,98,1357,,5010,,
539,4557,2368,71,4501,1855,3027,1474,4457,3261,3319,,3203,,
540,2139,4665,3295,4622,2613,4578,708,495,2499,3072,,5010,,
541,3282,1406,3510,36,116,2848,2294,4937,1330,882,,3203,,
542,4783,740,647,1984,4814,786,648,2549,324,2820,,2683,,
543,4106,647,682,986,1178,3271,4642,362,882,3397,,5319,,
544,648,4491,2105,2210,3335,98,4642,2178,145,2548,,5010,,
545,1984,4665,14,4738,1854,1034,3083,1681,3432,397,,5010,,
546,4783,740,4177,812,647,357,1646,976,786,437,,7213,,
547,3224,1681,4496,803,786,276,391,1074,4760,3732,,5010,,
548,4642,3715,4128,4635,4337,1611,4458,4683,2639,960,,6906,,
549,4177,647,4814,2549,2848,4894,1755,3182,4432,708,,3203,,
550,647,2756,3037,3732,2820,14,2280,1253,3496,4573,,5010,,
551,740,1252,3263,2280,266,4642,3644,3432,145,3820,,7449,,
552,4665,2949,3198,4533,3083,4642,1731,2970,3770,2086,,7449,,
554,14,361,4194,2086,1753,3930,2139,4131,145,505,,6906,,
555,532,4642,4005,1164,3660,4814,4573,1395,203,2055,,7655,,
556,2663,4270,109,361,3459,1270,3519,882,3565,3342,,6906,,
557,740,3914,2210,3847,4086,3459,1074,1287,3982,617,,6906,,
558,2848,9,125,1736,3224,4642,361,2773,4106,505,,2499,,
559,4096,647,361,1119,1921,1674,4064,1166,2210,3146,,2499,,
560,532,3715,4642,804,3386,4446,827,3732,2955,4573,,4987,,
561,4446,740,4091,647,357,2756,908,3551,983,3813,,6335,,
562,2970,1522,4826,112,2342,827,27,2377,2376,80,,2499,,
563,284,1681,3652,1522,4642,3543,3573,331,4338,4064,,6906,,
564,4091,1252,903,866,648,4945,437,193,3732,4093,,1511,,
565,647,4918,2474,2970,4469,4986,4505,2880,2987,2251,,2499,,
566,357,708,586,3397,784,2274,4245,4533,4642,4573,,5006,,
567,1254,532,3164,145,4140,2544,53,3226,2377,14,,7655,,
568,1522,4501,1404,1068,772,3810,109,1219,3695,1650,,2499,,
569,4091,3300,647,193,4275,14,960,266,2210,416,,7655,,
570,647,2377,4270,453,3293,4989,505,4670,3438,1821,,6276,,
571,740,647,1690,2949,2280,4954,2342,4738,2274,3198,,2499,,
572,740,4091,2,647,1984,648,2848,1567,708,4665,,3203,,
573,647,4642,855,4446,125,3794,1353,1921,3386,2545,,4717,,
574,648,2848,193,1406,1740,2155,2274,3403,2912,3524,,2683,,
575,3551,786,4971,4642,4960,2207,1485,4457,2125,3424,,2499,,
576,1984,2848,708,125,4880,2155,1736,2210,284,2904,,5006,,
577,4177,4918,4445,54,4683,2639,3083,2356,4005,2468,,2499,,
578,0,4783,908,983,1646,88,193,1711,2342,4270,,5319,,
579,647,1711,2280,2342,2639,4642,505,3225,1611,784,,2499,,
580,983,2210,1611,182,2280,712,3660,125,3102,652,,2499,,
581,740,647,1646,786,3939,1728,2280,4128,1740,2274,,5006,,
582,4446,647,4270,4642,2773,3895,4501,1174,2377,2848,,2499,,
583,1690,9,586,2274,505,2990,4342,1218,1054,3910,,2499,,
584,3895,4106,4791,1129,4842,1844,4193,4270,2377,532,,3184,,
585,908,648,2816,3704,9,125,2105,4096,2988,4270,,5010,,
586,647,1646,2820,1128,4128,4096,4642,2355,268,3085,,2499,,
587,193,960,4642,3459,1740,2975,4091,137,294,284,,7655,,
588,4955,125,4382,2274,4642,2070,2824,1774,3738,2355,,5010,,
589,708,125,2210,284,2139,4299,2196,3244,1681,294,,3203,,
590,1711,648,2470,2468,2303,3355,4783,3939,2770,3335,,5006,,
591,983,193,2458,9,125,4573,2998,2063,3770,4342,,3203,,
592,4091,1646,4814,4382,3102,601,4239,4245,4475,3237,,5010,,
593,4760,4658,3652,945,1667,4890,1857,2784,2274,4680,,3184,,
594,882,786,617,357,4986,4177,4783,2158,125,2971,,3203,,
595,3453,1753,125,2320,1029,1065,4642,1212,2474,4270,,2499,,
596,1252,3732,532,4642,3573,4226,145,3895,1178,2619,,3203,,
597,740,4782,4493,1740,2274,4143,4642,1020,617,80,,3203,,
598,4642,2274,532,4005,3700,3575,4207,4446,2949,4589,,3203,,
599,361,4783,2549,1547,2251,1684,4187,284,647,1113,,3203,,
600,4642,643,4228,484,2848,4639,3459,2968,1611,882,,6906,,
601,2792,145,3479,2577,3436,4302,4622,3100,2120,708,,5010,,
603,4783,740,647,786,193,708,1253,2274,532,4475,,5010,,
604,4918,3164,3565,4501,2274,772,4275,532,1821,983,,1168,,
605,2377,2280,2342,2155,3102,15,4270,2033,4803,495,,2499,,
606,908,2377,4106,495,874,2511,2266,4094,3224,1711,,6906,,
607,4635,882,80,1681,4642,1254,1069,740,505,3510,,2499,,
608,4177,786,648,4918,1870,2608,1709,3397,2281,1736,,5006,,
609,4091,357,908,648,437,1357,496,1740,2155,4245,,7655,,
610,125,361,2251,284,10,382,3637,744,145,648,,3203,,
611,740,2820,1711,416,2833,4433,4005,4826,4738,2732,,2499,,
612,4270,2392,1270,2639,69,80,647,983,4245,1705,,2499,,
613,740,983,4918,3238,3510,37,2996,109,4005,3459,,6906,,
614,4955,2949,4245,4533,3314,276,945,326,827,266,,6906,,
615,323,4005,3483,617,1674,1464,4106,532,3459,1684,,5006,,
617,593,4642,3282,648,4635,112,3483,617,3770,234,,5010,,
618,2280,4091,4642,3102,2251,2155,361,2787,3660,2029,,2499,,
619,125,3397,3048,772,276,361,80,1209,397,2773,,6335,,
620,647,14,1740,4245,4683,284,4039,1020,882,4826,,5006,,
621,4177,1252,648,2848,708,3885,1088,2377,2342,4270,,2683,,
622,3165,1253,2274,4245,20,4642,1437,1087,744,2251,,5006,,
623,4783,740,4177,786,2549,4735,1357,4894,193,986,,3184,,
624,740,647,708,2949,4738,4698,1936,3459,262,1926,,3184,,
625,740,3037,2549,3732,8,1711,2342,3510,3715,1443,,6906,,
626,3813,866,3258,2210,21,276,2355,4797,4190,4450,,6906,,
627,4783,740,4091,4177,647,1252,1984,903,1646,773,,6335,,
628,4683,1443,276,361,945,4069,3793,4501,3282,2666,,6906,,
629,4918,924,4128,784,4069,4787,4737,2086,361,1184,,4253,,
630,4446,647,4814,1197,648,4945,3732,2827,605,2949,,63,,
631,1601,2105,3510,109,4106,2773,3335,2274,4844,4642,,2499,,
632,4473,983,2639,1091,505,647,2738,3335,575,1076,,5319,,
633,4940,4554,3314,1066,935,421,960,4091,3626,3078,,6335,,
634,3092,3510,329,69,505,4880,1445,131,3757,4961,,6906,,
635,4091,284,109,1611,3459,3237,1628,3543,1711,255,,6906,,
636,2549,193,4642,3224,2454,647,4829,205,4473,1681,,5010,,
637,4971,109,4106,3459,882,816,3753,3728,112,648,,6906,,
638,4270,4479,983,2341,1619,4562,3509,2820,3155,4573,,5010,,
639,4642,62,1395,882,2732,827,193,4005,4482,3636,,2499,,
640,4446,4091,812,647,1984,4894,3732,3143,1711,181,,2683,,
641,1595,647,708,3625,609,1753,54,983,2096,1457,,3203,,
642,647,4051,2560,2848,3372,4171,4844,3630,127,2274,,2499,,
643,647,276,3314,945,484,1263,4670,268,2138,1740,,5010,,
644,827,116,62,648,2304,2820,2232,361,4218,276,,4717,,
645,4245,2377,4126,1984,462,956,2890,4683,2756,125,,5006,,
646,648,2820,125,2256,2280,2530,4642,4481,80,2904,,3203,,
647,4446,2820,125,4047,1254,2513,2681,936,3421,786,,5010,,
648,648,1601,125,4275,4642,361,397,145,1611,1684,,5010,,
649,2274,37,2210,2798,1485,3424,3102,2858,594,2311,,2499,,
650,4798,1711,4940,1612,193,2342,112,4005,2949,647,,2499,,
651,4446,4783,740,4091,4827,647,1653,1252,2756,903,,1168,,
652,4894,2246,4738,3510,960,4683,4143,956,3067,3571,,6906,,
653,630,145,532,1129,4625,4474,307,1550,4738,1994,,5010,,
654,740,1601,484,4954,4128,2988,4642,361,1224,112,,6906,,
655,4918,4665,3715,397,145,4561,1952,845,2613,2326,,5006,,
657,2848,193,1088,1740,1254,1855,1979,516,1753,1054,,3203,,
658,1740,882,1860,2342,437,276,4986,2770,989,4142,,3203,,
659,1601,4642,1287,369,113,2295,45,3092,2377,2375,,3203,,
661,4814,2848,2820,125,3424,741,1611,361,4683,437,,2499,,
662,647,2848,193,2820,4918,708,125,2377,2342,2912,,3203,,
663,4239,448,4501,4105,4095,72,255,145,3111,361,,3184,,
664,125,193,4091,2639,4674,361,1864,4683,3424,4771,,2499,,
665,2511,804,1950,1681,647,3282,4005,4670,125,1951,,2499,,
666,4039,4851,1407,1522,3690,2654,80,3738,569,856,,2499,,
667,3282,397,4245,4642,284,3018,4683,945,1411,4651,,5006,,
668,2549,894,1522,37,4245,2511,3564,20,3342,4640,,2499,,
669,4302,1252,882,827,361,3660,3862,712,4086,1142,,2499,,
670,4783,647,4918,2454,1048,98,145,255,1752,1199,,3203,,
671,4091,647,4814,1601,4918,839,3397,3888,1037,960,,3203,,
672,2,2549,4918,2283,1740,4642,361,1224,505,72,,2499,,
673,4446,4783,740,4091,647,1252,1984,908,983,4814,,6335,,
674,4091,2,647,1089,648,2549,193,4854,708,125,,5010,,
675,4446,3102,4642,1522,495,3224,2377,2971,1991,361,,4717,,
676,2355,193,145,3779,191,816,2139,109,704,1254,,4717,,
677,4918,532,2520,1178,630,3080,2189,302,2949,647,,5010,,
678,2499,713,1050,4652,3282,4302,577,1178,554,2975,,5010,,
679,98,1102,145,3462,827,1728,4131,4642,3510,2139,,7655,,
680,740,1252,983,4814,297,2549,3939,3732,2820,125,,4717,,
681,4814,437,4918,3165,4722,4642,145,4069,2780,3210,,6906,,
682,647,786,2549,193,2280,2342,3335,4642,803,3078,,2499,,
684,4177,647,2274,4245,4683,4642,361,112,4757,4986,,2499,,
685,4501,558,3510,4533,2,127,4585,2274,4005,4554,,332,,
686,4894,4955,125,3888,1847,4245,4445,780,465,2996,,2499,,
687,2549,193,1711,4270,1404,2200,2522,3078,4396,1113,,2499,,
688,1711,4098,505,1619,3234,2300,1140,647,4245,1611,,2499,,
689,740,983,786,2549,1357,5,193,2280,18,4270,,4717,,
690,4446,4091,767,1022,193,946,4722,2274,4658,4270,,5010,,
691,4642,2251,4918,125,4561,2274,106,647,416,397,,2499,,
692,740,647,983,193,2274,3198,4642,4352,4913,1611,,2499,,
693,484,4918,3102,4245,2639,145,882,2179,2854,1752,,6906,,
696,648,3335,3652,1178,4885,1681,532,3078,577,3939,,6906,,
697,4783,983,4814,786,2848,1601,324,4894,3939,2820,,800,,
698,740,4091,648,1605,37,4683,4635,2740,145,2970,,6906,,
699,4096,3537,3859,1088,4698,4245,1252,262,4652,647,,800,,
700,740,125,1711,586,2988,145,112,3613,382,827,,5006,,
701,4918,2280,1740,3335,3083,4642,4573,3537,3367,4265,,5006,,
702,125,2274,3260,2610,922,505,4005,647,4134,2824,,2499,,
703,4446,4783,740,647,1646,2218,648,4945,2848,4894,,5006,,
704,647,4270,4642,56,882,193,3687,3657,1071,1755,,7655,,
705,1646,648,2848,324,4918,4665,2377,2663,2274,37,,5006,,
706,740,983,1646,648,1711,586,4270,2658,3335,2639,,6906,,
708,4642,4366,927,3058,4203,2280,3183,3068,2282,940,,7655,,
709,1202,4918,630,793,2874,2732,3950,1601,4642,1024,,5006,,
710,4783,1984,3037,437,324,679,193,4493,1862,4918,,800,,
711,740,647,1653,357,1984,1646,3037,297,648,2549,,1168,,
712,98,3335,4676,2098,793,2990,4338,4360,2002,2280,,5006,,
713,4091,648,1740,4642,4005,1611,652,1684,3080,4778,,5319,,
714,3510,505,4642,803,674,882,2368,2280,4783,4683,,2499,,
715,2274,3602,945,4869,2248,3509,268,193,1555,4096,,2499,,
716,1118,4783,740,647,4814,2549,2820,708,3185,181,,4717,,
717,4625,3444,708,938,2501,532,4091,2730,2050,1595,,5319,,
718,4760,14,3102,1253,2912,2210,416,3571,2178,1841,,6906,,
719,4783,740,3813,297,2816,1357,4894,4932,3732,986,,3184,,
720,1736,3510,3715,2139,3244,4961,3372,4409,3165,58,,3203,,
721,647,4642,803,1074,505,1287,827,1698,4446,3820,,7655,,
722,740,2245,3392,4793,3335,2639,4642,1561,268,2203,,6906,,
723,882,3555,2342,193,3225,1864,41,4228,845,4270,,4717,,
724,647,1252,4854,2342,3593,2718,4270,4533,513,284,,800,,
725,647,4918,4665,284,145,1464,4469,4064,3676,708,,5006,,
726,647,908,708,2280,2342,4245,3335,4642,276,617,,5006,,
727,4446,740,647,4814,297,2036,4945,2549,2848,1601,,5180,,
728,484,14,2274,803,2460,1889,1681,1071,3935,647,,6654,,
729,4642,3198,3462,85,112,853,2851,69,1087,4091,,2499,,
730,740,4245,2629,2621,620,874,4018,4841,4738,2820,,2499,,
731,647,2377,4683,80,4450,1074,882,4778,495,4656,,2499,,
732,4177,193,1711,14,2342,4245,4683,4642,3225,391,,5010,,
733,647,3165,4234,548,4245,4683,2210,284,3335,3018,,5006,,
734,4091,647,1646,3037,4945,4735,4932,193,3732,4045,,63,,
735,4932,2949,4954,4270,4683,1074,2730,4757,3643,4302,,800,,
736,1118,4783,740,4177,3300,2,647,357,1984,2756,,6654,,
737,4918,4738,4533,4642,617,4635,4005,397,1254,989,,6906,,
738,647,3078,2280,740,3238,284,4642,3647,3083,617,,5006,,
739,1199,3710,827,1155,2274,2549,647,125,3372,3335,,2499,,
740,4091,647,1252,3813,4894,193,4918,828,4128,1736,,2499,,
741,1037,284,109,2773,1970,1178,4064,4106,2951,3630,,3203,,
742,4827,484,708,2274,2639,4670,145,3142,2681,4064,,2683,,
743,647,4945,679,4665,2280,4128,2342,1740,1024,2155,,4253,,
744,3335,4955,3564,416,2342,4245,4514,388,4803,1611,,4717,,
745,4091,708,125,3185,4760,4642,1821,80,196,4436,,6276,,
746,740,647,1984,2756,648,2549,4665,2105,14,4836,,7655,,
747,193,2949,3078,4940,1611,1475,18,4783,2504,708,,3184,,
748,708,2342,145,2696,3452,4757,920,2858,4270,532,,5010,,
749,4783,740,4894,3939,193,986,3201,1728,708,2342,,3184,,
750,4971,532,284,3431,1254,945,882,2487,4457,2905,,3203,,
751,4783,740,866,786,648,4735,193,4955,708,2949,,4717,,
752,647,648,1357,4836,3258,769,37,4270,1362,1443,,7655,,
753,20,4270,133,109,874,1113,532,361,3078,1457,,6906,,
754,437,193,986,4836,2377,4270,284,2639,2773,882,,1511,,
755,740,648,125,3165,2280,1740,1854,3715,960,1443,,3203,,
756,740,647,786,2549,2820,1711,3102,2274,4270,2639,,2499,,
757,647,2820,708,1088,2342,4096,18,4683,1048,3335,,5010,,
758,4798,1646,4099,3043,2442,2773,3483,3282,4573,645,,5006,,
760,647,1984,767,786,648,437,2549,3939,125,4665,,3203,,
761,4446,647,1646,88,193,3182,115,1519,4953,1740,,5010,,
762,4446,4091,4177,647,1252,1984,908,1646,773,648,,3203,,
763,647,4270,109,279,567,4757,3555,3071,874,4814,,2499,,
764,4446,648,4954,4722,2988,3335,3083,4642,361,2773,,2683,,
765,740,2280,4683,109,4642,1667,3337,1698,1844,4623,,2499,,
766,3145,1429,740,3424,4793,3834,2906,2203,1244,67,,3203,,
767,4642,3628,145,4564,908,3660,2444,2470,1571,4670,,5006,,
768,4446,740,1646,648,2105,14,2256,4096,4683,2210,,6906,,
769,4783,193,2274,4270,4005,1728,1711,1198,1983,4950,,2499,,
770,4091,2549,679,1357,4918,2280,3888,4683,266,3341,,3203,,
771,4177,1646,648,437,3939,2949,1088,2342,1740,3048,,6906,,
772,2251,4642,3314,740,117,3652,3890,2874,989,3198,,5006,,
773,4446,647,908,983,193,4493,3810,3995,2440,1740,,7655,,
774,740,357,4814,297,4880,3238,3102,4738,4270,276,,6906,,
775,827,4642,2949,20,58,4922,277,4783,4858,3141,,4253,,
776,3037,2342,784,532,2210,3335,4642,3078,1667,3225,,6906,,
777,4177,647,4945,2848,193,708,125,2949,2674,1088,,800,,
778,708,3102,588,203,4894,4446,3459,4724,4642,391,,2683,,
779,4642,3939,617,772,4446,193,2349,2274,784,3209,,3203,,
780,4446,4783,740,647,3813,4814,786,437,2549,1601,,1168,,
781,4446,647,674,3770,882,2280,4086,4284,4349,3966,,2499,,
782,2377,2342,1740,4190,145,4194,505,3914,4847,3930,,6906,,
783,4091,647,1646,4814,2549,193,1755,2280,2274,4683,,2499,,
785,4091,1037,4270,4642,4635,3816,360,1828,4833,3732,,2499,,
786,4177,484,3064,1088,2912,532,416,2639,2355,361,,6906,,
787,2820,4642,145,3647,4911,391,1091,3715,3625,3335,,5010,,
788,740,2549,2848,1088,3258,4245,4096,4270,3198,3432,,6906,,
789,647,1008,395,882,1857,2924,3462,288,4131,459,,2499,,
790,3676,3335,803,1369,203,532,1619,2848,276,1753,,800,,
791,4446,1252,2377,4245,361,1611,3820,2548,2436,2334,,2499,,
792,4683,2155,4396,3661,2848,3073,1711,361,2970,203,,2683,,
793,3102,2549,2280,4642,4680,4005,1758,174,647,402,,2499,,
794,740,647,1646,4814,786,648,2549,88,4491,4093,,4717,,
795,4446,4783,740,647,3551,983,2549,324,679,2220,,4717,,
796,4918,1535,3078,145,1715,333,1595,114,1753,361,,2683,,
797,647,2549,193,986,4708,1479,4396,1952,1578,116,,2499,,
798,983,3510,772,3391,1485,4446,809,3078,1133,1261,,2499,,
799,1601,4382,674,4683,2513,4391,1960,4131,2086,4656,,2499,,
800,4091,2,2848,4642,1681,1821,879,4005,2499,3459,,6906,,
801,4091,4691,617,4749,2101,302,2632,3611,1684,3314,,5010,,
802,2377,148,1485,72,4573,361,827,239,4136,4960,,2499,,
803,2549,4918,2454,2773,3431,145,3275,3282,4090,3901,,5006,,
804,1646,4642,99,1667,3182,3335,2639,109,4091,4106,,2499,,
805,647,4245,2639,4683,1464,1708,2440,1200,1578,4894,,2499,,
806,4918,1711,1740,2210,3018,2773,200,4950,3565,4169,,2499,,
807,740,4642,98,4493,2075,4128,3715,2820,1628,2280,,3203,,
808,1486,1611,4245,2639,3078,704,3757,2904,2990,1252,,2499,,
809,647,4954,3102,674,361,3660,112,309,973,3282,,2499,,
810,1522,2937,1214,1252,85,4943,1143,4840,2902,4642,,2499,,
811,193,4096,4642,3092,2905,4325,4913,716,131,1357,,2499,,
812,740,2,1252,357,3813,1646,4026,3263,1357,4493,,3203,,
813,361,4642,3092,4352,740,2773,3976,4918,1480,240,,2499,,
814,4683,4493,646,387,1868,2988,953,1334,4501,116,,5006,,
815,648,125,4642,4005,3652,112,255,4051,1921,4888,,5006,,
816,647,2549,4533,2274,740,2454,1753,3397,1379,505,,3184,,
818,740,4091,648,193,4918,125,839,2377,3735,4683,,3203,,
819,4642,2189,1241,4387,4337,3282,988,1055,3048,2835,,1168,,
820,740,983,484,125,3102,4642,4053,1611,882,4757,,5010,,
821,4642,1646,4894,3045,3221,4945,780,2436,3347,1611,,2499,,
822,740,2342,3224,2639,4963,4344,3652,4444,112,882,,6906,,
823,647,145,4377,2251,3098,1842,1202,2468,648,1418,,5006,,
824,1118,4783,740,4091,4177,3300,812,647,2756,3551,,335,,
825,647,484,2274,4642,268,617,397,2499,3078,3768,,332,,
826,740,647,1601,2220,1088,1740,2639,4570,2096,3105,,4717,,
827,740,4642,361,4349,945,3409,4814,2549,3820,2991,,6906,,
828,647,4026,2848,1601,4894,193,4372,115,2949,1904,,4253,,
829,647,740,1711,2207,754,145,1531,4757,938,3715,,335,,
830,2773,882,4894,416,647,488,284,282,3209,4124,,3203,,
831,193,1178,617,2274,1983,2848,268,882,3928,1854,,1093,,
832,648,13,4096,4270,4642,361,1038,1826,2207,3637,,6335,,
833,453,125,2050,3225,1873,1317,2248,4651,1611,2576,,5319,,
834,4270,361,3078,2970,3770,4922,4304,4106,4642,1611,,6906,,
