,0,1,2,3,4,5,6,7,8,9,i1,i2,hl,nl
417,647,4918,125,416,1048,4005,4960,3109,2638,2351,,5006,,
418,2170,3011,562,4408,50,953,3459,2203,3225,2912,,6270,,
419,2949,14,3102,276,361,3459,4652,4025,391,4961,,6270,,
420,740,647,1252,1984,648,437,4782,2848,1601,193,,4717,,
421,4177,2949,14,4382,2274,4005,3459,4702,1646,1215,,6270,,
422,2274,145,3372,203,4680,15,4106,2122,4683,361,,6270,,
423,2549,4086,3519,586,145,3901,4793,2368,4665,1774,,3203,,
424,4091,2848,125,2342,3189,2912,4888,397,3413,145,,5319,,
425,2820,3102,2274,361,66,2008,3078,553,145,3667,,6270,,
426,4446,4783,740,4091,4177,812,647,4810,1252,1984,,4717,,
427,268,2194,2784,1475,4870,3024,1618,4961,3146,4091,,6270,,
428,361,2439,1181,2274,870,4091,3740,1753,3715,416,,6270,,
429,2274,3314,361,397,1684,3273,3914,2945,3282,3122,,6270,,
430,4091,4177,1646,1089,2274,276,1611,2970,2189,953,,6270,,
431,15,4270,4126,3282,3372,182,4970,3085,2300,2049,,6270,,
432,4091,1646,4382,1940,4245,361,303,4005,34,2063,,6270,,
433,1048,98,660,1074,3510,2890,1727,1611,470,2830,,6270,,
434,2280,266,4501,240,2848,3510,3078,1578,157,2549,,840,,
435,4573,4245,4005,297,112,2562,3282,69,3783,740,,6270,,
437,2949,3510,266,513,3314,1918,4126,3383,4829,1952,,6270,,
438,3078,953,1485,3095,3037,2444,2392,3472,4091,2377,,6270,,
439,4177,9,4634,2280,2274,4270,416,4642,361,4005,,840,,
440,4177,2377,1879,4005,56,1995,2163,3962,3781,1749,,6270,,
441,2848,193,125,2105,839,2739,2274,4270,3432,956,,840,,
442,4177,2848,88,1711,1306,1740,3102,3432,956,3421,,6906,,
443,1740,2912,4270,1190,902,3820,3459,112,3225,1245,,6270,,
444,3510,3083,46,3078,2968,4194,4005,2178,58,1854,,6270,,
445,945,4240,1322,2407,3715,1646,1667,1229,2514,3459,,6270,,
446,4814,1961,4106,3413,145,239,3459,4683,2792,1646,,6270,,
447,4446,125,3102,3335,2468,989,4561,740,4088,4283,,2499,,
448,4177,2949,4842,2274,416,361,397,2474,3269,2970,,6270,,
449,3892,569,1922,3314,1601,2496,3522,1411,3372,139,,6270,,
450,2453,116,397,920,4303,1343,72,4567,2784,3551,,6270,,
451,4005,397,3282,3083,2293,2663,3092,315,2955,4366,,6270,,
452,648,193,125,1711,2160,1725,1184,176,127,1178,,7655,,
453,437,9,238,2377,3888,4245,284,4642,276,2355,,4623,,
454,740,866,1740,2274,4270,4683,3335,1681,1531,1224,,2499,,
455,4446,3823,4783,3300,2,647,1252,357,2756,903,,800,,
456,193,4918,708,2949,14,2280,2281,18,3314,2355,,800,,
457,4106,882,3156,1178,2274,2970,1732,4194,145,2280,,5010,,
458,2280,4683,361,4005,397,4106,42,945,882,1970,,7655,,
459,1984,240,1578,338,339,4310,4965,2613,4501,1129,,840,,
460,6,708,2949,1740,2274,3198,416,2639,923,361,,840,,
461,284,361,3083,647,4275,1184,894,125,4926,2342,,5319,,
462,2342,4573,3652,4446,361,3967,3715,302,18,2474,,3184,,
463,648,2848,1406,4382,4793,37,4270,3198,4683,1034,,5319,,
464,3375,2377,648,3314,172,740,4091,3661,3072,2021,,6270,,
465,2970,3092,300,3355,794,648,1615,127,1252,276,,6270,,
466,4783,740,3300,1252,983,297,1057,3102,3510,1443,,840,,
467,361,2355,4986,2274,1740,4239,1341,239,3637,4177,,840,,
468,437,725,1818,4670,3413,145,3657,3282,3802,1628,,6270,,
470,680,4270,361,505,2401,2831,2248,116,284,3565,,2683,,
471,276,3078,3459,361,2455,629,4573,3095,1879,3661,,6270,,
472,4783,3182,411,4760,4698,268,2773,4450,4396,1912,,2499,,
473,4318,68,4642,2274,2506,4561,1698,4652,3097,2639,,4717,,
474,3459,2274,301,2377,3510,266,920,953,4501,3955,,6270,,
476,708,2377,4382,2274,1574,3432,361,2021,56,62,,840,,
477,4177,4005,2280,4106,2773,2970,4642,708,621,647,,840,,
479,4091,4814,2549,2848,839,1736,2912,1854,416,361,,3203,,
480,276,296,4561,130,1715,125,4318,2178,1586,4227,,800,,
481,4665,2355,2970,2306,4686,3083,72,2474,617,4568,,6335,,
482,4118,361,3337,1854,945,4106,3459,4573,3472,1317,,6270,,
483,1118,4783,4091,4177,2,647,1653,1252,1984,903,,4717,,
484,225,4382,532,2439,3966,882,2949,2088,2274,681,,5006,,
485,1209,145,2083,112,4245,3097,2638,2256,2718,3164,,3203,,
486,4177,903,4390,4955,9,708,2949,4675,2274,3198,,840,,
487,740,2,1646,648,2549,2848,3201,4918,2949,1711,,6906,,
488,3198,2610,1857,80,2458,3111,740,241,4019,4270,,840,,
489,1246,3881,4752,58,794,361,3083,23,1091,3782,,6906,,
491,679,4382,2139,4961,4245,3102,4177,457,2162,2682,,5010,,
492,2063,4245,807,4937,125,80,3452,4149,366,2904,,5010,,
493,740,193,1455,4477,397,145,945,4003,2924,609,,5010,,
494,2756,648,193,1711,772,1681,276,361,4106,145,,5010,,
495,2549,9,2274,361,4106,882,105,307,2,647,,5010,,
496,4783,647,4482,2549,2848,1755,4493,3217,708,125,,590,,
497,238,4722,3888,3102,1736,4245,674,3905,416,2639,,6906,,
498,4642,4533,4961,3888,145,4091,85,4106,648,3201,,7655,,
499,708,339,1736,4446,145,18,565,3781,3689,4567,,3203,,
500,647,2848,3740,3078,3226,953,4836,2280,2274,1984,,5006,,
501,4446,740,647,1646,3939,3238,2342,4245,18,266,,5010,,
502,908,679,2280,4722,348,276,112,4501,1485,4961,,5010,,
503,112,1287,4961,1411,483,575,3519,125,2,532,,800,,
504,4446,4783,4177,647,1252,2756,866,297,786,648,,800,,
505,1984,4814,2639,4005,112,1485,2854,2784,125,3651,,840,,
506,4783,740,4091,4827,647,1252,357,908,3551,773,,335,,
507,2274,1535,4106,3459,112,2610,1921,920,2430,2377,,6270,,
508,1118,4446,4783,740,647,3813,4814,297,1089,786,,2499,,
509,4091,125,266,3341,923,4005,2499,4126,505,3892,,840,,
510,647,1252,2639,4642,2300,708,37,3715,3369,692,,840,,
511,3030,105,4986,2949,3201,2848,4284,4642,2280,1740,,3203,,
512,647,908,708,586,3685,284,276,1983,711,3113,,3203,,
513,647,3888,3510,674,1270,160,4642,4637,4740,4645,,840,,
514,4446,740,4091,4177,1252,2756,908,983,4814,767,,3203,,
515,3939,4918,708,3676,3102,2274,2912,4270,3335,3083,,800,,
516,4382,647,882,1715,1404,4401,453,816,1030,4683,,2499,,
517,4573,4642,3888,4840,1270,647,1522,2352,1240,4960,,2499,,
518,740,1252,4390,4164,2274,4096,4270,3198,416,361,,840,,
519,4783,740,4091,3300,2549,4918,3165,3885,4234,2342,,4717,,
520,4842,3497,2632,3439,2342,240,165,495,4203,3364,,7655,,
521,647,125,1406,4926,23,276,4005,145,1684,989,,840,,
522,708,4270,3432,1074,3624,3917,2055,3102,2848,62,,840,,
523,1921,2274,4760,4017,4247,647,1983,2392,708,4270,,840,,
524,4177,708,2274,1983,2496,2474,85,1581,2924,4235,,840,,
525,2549,4382,2274,1750,3524,2830,4635,3424,1437,159,,2499,,
526,4783,3143,37,1287,2086,2251,220,3333,3903,36,,2499,,
527,4106,2409,145,1715,4656,1178,983,27,1254,416,,840,,
528,647,4945,679,708,2949,2280,1740,3102,3048,2639,,840,,
529,125,4642,127,3881,1711,3410,2639,4113,1149,3551,,4717,,
530,145,740,1940,4005,2509,276,786,3774,2462,56,,6270,,
531,740,4091,786,6,3885,4164,4382,276,4798,1287,,840,,
532,112,1460,1522,2280,276,1209,1821,532,2288,53,,3203,,
533,0,4446,4783,4177,647,1653,1252,983,976,4026,,800,,
534,2274,1646,361,4501,4954,1464,3459,72,2271,4098,,6270,,
535,882,885,3459,4961,397,4826,4481,1531,276,2610,,2683,,
536,4164,2274,4270,4828,361,1712,4318,2179,508,2430,,840,,
537,2848,4836,2912,4106,1712,145,4729,3312,187,3592,,840,,
538,903,708,2949,2274,37,4642,4106,1936,1149,1860,,840,,
539,3883,4270,1918,2773,4941,163,4501,3337,2436,1581,,840,,
540,125,23,4995,4445,1684,577,4675,4001,360,3201,,840,,
541,647,708,2063,1201,3355,1611,2161,983,1287,221,,5010,,
542,740,4177,2549,4634,1711,2342,4722,4683,416,4039,,5010,,
543,3335,2904,3551,3078,4783,647,112,1597,495,1740,,2499,,
544,740,4245,2639,4642,4698,3820,112,1287,4911,4211,,840,,
545,786,3636,4128,1722,297,192,2833,3856,2280,2111,,840,,
546,4783,740,812,647,4810,983,976,786,437,4782,,1093,,
547,297,9,3883,4867,4382,4245,3018,361,58,4005,,840,,
548,448,4337,1762,2097,324,82,2549,740,2949,2547,,2499,,
549,357,2256,181,4722,4270,4642,361,3078,2862,49,,840,,
550,4783,4177,983,361,4005,3976,2274,2086,239,27,,840,,
551,3885,2608,2280,2274,1681,25,361,4573,2021,2773,,63,,
552,1129,2639,3198,2289,2816,2274,3974,1601,3462,9,,63,,
554,2274,3083,1667,1557,4680,2637,1651,4797,4382,2548,,6270,,
555,4493,125,3102,4836,2155,505,3655,361,1217,2661,,840,,
556,648,3102,2274,4270,361,1074,112,861,4082,3098,,6270,,
557,193,361,62,112,1854,145,2649,2459,4778,1074,,840,,
558,4270,1712,874,4091,3282,4290,2274,1253,3210,935,,6270,,
559,2377,4668,4760,3835,2392,3497,268,1823,627,764,,6270,,
560,2300,145,532,3226,453,4680,1893,4847,593,297,,5180,,
561,4446,4783,740,4177,4827,2,647,1252,903,3551,,5006,,
562,4245,3888,4683,2300,3234,1252,3435,145,2987,3781,,6270,,
563,4683,4836,1667,4680,181,1708,3018,3211,3660,73,,2499,,
564,4446,4783,4091,647,1252,903,1646,786,2549,2848,,332,,
565,1601,3102,1854,1774,1667,4131,4961,2359,1129,1457,,6270,,
566,1252,708,3885,3888,2274,4245,2639,361,248,3564,,840,,
567,361,4583,2773,4642,62,2355,827,1133,3081,2848,,840,,
568,361,4245,4501,1774,297,1252,1921,2271,2119,2876,,6270,,
569,983,324,3258,4793,4445,3198,2454,284,2830,4642,,6906,,
570,145,4489,4778,2288,3873,53,648,4783,2274,2342,,5006,,
571,14,3510,4270,3591,276,361,4005,792,4561,920,,6270,,
572,2549,2848,193,1755,238,4954,2718,2274,3510,4270,,2499,,
573,4005,3043,2251,953,647,1740,3322,3901,4940,2280,,5006,,
574,708,4275,815,3335,4642,4005,3497,527,1137,3092,,5006,,
575,2274,3510,266,276,1458,3459,1244,4757,1218,3092,,6270,,
576,740,1252,1477,4814,3037,866,786,6,1343,3955,,840,,
577,4091,145,56,2830,1517,4754,2002,946,85,2912,,6270,,
578,4446,4783,740,4177,2820,708,1205,4880,4760,2377,,5006,,
579,1252,1601,2274,1879,361,4047,4005,3459,3782,1129,,6270,,
580,1646,648,27,945,2504,4005,2122,2377,3221,2288,,6270,,
581,4177,647,193,4675,2654,2866,920,1178,837,112,,840,,
582,1519,2377,2528,1720,21,923,66,4106,145,4140,,6270,,
583,740,2739,4270,98,2828,3517,3459,945,1774,2509,,6270,,
584,2298,2294,361,397,688,513,453,782,3856,3094,,4717,,
585,2848,324,2256,4382,856,505,112,3435,2908,2320,,840,,
586,4096,923,361,3564,2970,2949,3862,4005,4245,3483,,6270,,
587,740,1753,2639,284,3314,2342,4177,2320,240,2504,,6906,,
588,2739,397,145,72,3282,1684,4501,4177,4091,361,,6270,,
589,193,2280,1740,2912,674,3335,956,248,112,3164,,5010,,
590,740,874,2784,3185,4560,4836,989,1686,240,4871,,840,,
591,4783,4091,193,708,2949,4642,1020,2063,112,1857,,5010,,
592,3885,2210,3459,2610,3095,4561,2681,3271,1007,1516,,6270,,
593,4245,4765,983,2342,1087,1034,1740,4652,1991,276,,5010,,
594,55,708,3335,3900,145,2905,172,193,4069,772,,5010,,
595,2682,1252,112,3885,3730,1753,896,176,1096,4098,,6270,,
596,740,647,708,125,3685,4270,416,4642,527,532,,5010,,
597,740,4091,4827,2549,324,4894,2820,1128,2949,3883,,2499,,
598,4005,2520,239,989,55,114,4561,240,1007,1178,,6906,,
599,3432,2970,4652,4634,2499,3609,4177,4091,648,3767,,5010,,
600,4164,4382,4098,2876,930,240,4035,1485,4290,2549,,840,,
601,648,736,2991,169,2651,945,3949,4496,3602,56,,6270,,
603,648,2949,4382,2274,4096,2988,4270,4683,3341,276,,6270,,
604,2740,2953,3885,4573,648,3337,4757,2970,2833,4826,,5319,,
605,4782,1605,2949,3472,1921,2681,2665,2294,3027,1149,,6270,,
606,3182,1711,2274,2639,3083,1209,2773,3865,4106,2139,,2499,,
607,1740,361,2394,648,4245,4658,3039,1458,1646,1406,,6270,,
608,4177,647,4482,2549,2848,324,193,4854,4093,2949,,2499,,
609,2816,9,2949,2377,2280,2274,4445,2795,361,1588,,840,,
610,276,3571,3891,924,1951,1684,1287,820,4738,934,,5010,,
611,2949,3888,3640,1267,127,2747,2072,3391,2300,3393,,6270,,
612,1091,112,1748,4501,4091,3967,3336,1196,3341,4332,,6270,,
613,647,2549,193,4493,708,1854,4270,416,4642,276,,840,,
614,708,14,4722,2274,4715,112,2536,1674,3001,302,,840,,
615,2274,145,708,276,125,112,1684,62,192,3905,,840,,
617,3432,145,1615,276,941,3102,1088,4961,4601,2122,,6270,,
618,3226,3781,837,4131,3953,2318,522,4240,4496,3210,,6270,,
619,339,160,1698,240,3102,647,601,2501,4164,80,,800,,
620,193,1519,2274,80,4964,240,4642,2861,1674,125,,840,,
621,193,708,125,4880,4760,14,2280,2155,4245,4270,,840,,
622,647,193,125,2377,403,1574,793,3424,565,882,,840,,
623,4091,866,648,4945,1601,679,4894,3732,1605,4093,,6906,,
624,647,284,3282,131,3888,1087,2848,986,1157,2294,,5319,,
625,786,2848,1736,2274,4245,2122,4005,1437,145,1782,,840,,
626,3939,193,4955,1128,2949,4738,1854,3198,2639,923,,840,,
627,4783,1252,1984,2756,983,4026,4814,786,648,437,,800,,
628,740,240,3314,2949,4642,3198,1087,193,1860,2356,,840,,
629,18,1332,2377,3098,2872,1025,104,882,1728,1564,,1168,,
630,4814,648,2549,193,3732,2820,14,1709,3102,4738,,3184,,
631,1252,648,2949,14,1088,2274,276,361,4573,179,,6270,,
632,3083,2377,284,248,647,4302,397,4798,2949,1679,,7655,,
633,4918,125,708,3888,4301,171,1711,681,3472,4556,,5006,,
634,723,297,2238,145,127,4945,4327,647,1485,3565,,840,,
635,2848,772,361,4226,3337,1854,3232,1074,2937,2368,,840,,
636,4245,2516,2639,708,3661,3109,4797,4954,4239,4642,,840,,
637,193,2251,3198,3905,4382,42,112,4128,2639,3271,,840,,
638,4131,3594,297,4005,3715,3903,4386,3198,3895,4382,,840,,
639,1667,1740,1684,3282,57,772,2678,677,3459,209,,6270,,
640,4091,2,2756,1646,4026,866,4894,88,4493,3732,,6906,,
641,3636,3561,3198,193,1129,397,4325,1287,4086,2664,,2499,,
642,3652,361,276,1922,816,3355,3459,786,4791,3564,,6270,,
643,4106,4562,276,4501,2691,361,3102,3459,2274,37,,6270,,
644,4698,82,567,1287,1756,2468,2342,4671,740,2949,,2499,,
645,3567,72,127,4927,125,2851,2904,2780,567,69,,2499,,
646,647,983,193,4918,2949,403,1455,532,3715,1034,,5010,,
647,740,484,772,276,4789,3078,1332,3024,2843,3483,,6270,,
648,4096,3510,4445,416,2639,4642,361,2029,1712,3068,,840,,
649,69,827,112,3952,2063,2739,3244,303,3068,4469,,6270,,
650,88,2274,1129,786,4270,4989,4091,1879,4290,2666,,6270,,
651,4446,4783,740,4177,3300,4827,647,1252,1984,2756,,3184,,
652,1984,786,2549,2848,193,3258,4738,2274,4245,923,,840,,
653,2903,3391,2639,1752,1178,3952,3207,1405,4128,2682,,840,,
654,2949,1740,2274,1074,3225,176,3282,3781,1715,3413,,6270,,
655,647,4275,181,4642,617,989,4791,4001,4302,2350,,5010,,
657,1646,4493,125,18,4683,98,4642,276,803,145,,5010,,
658,2274,3335,25,66,3164,882,1494,3565,127,3452,,5010,,
659,1646,297,2274,193,3519,3341,3048,772,2049,3958,,5010,,
661,2970,1636,1611,416,361,4091,740,1057,4922,1751,,6270,,
662,4177,1306,181,2342,2274,1034,4642,4098,112,240,,5010,,
663,4106,2210,3290,2511,1125,18,3300,4642,2548,3885,,3203,,
664,1088,1517,1753,2681,297,725,1921,4005,2970,4847,,6270,,
665,2949,2736,2970,3466,416,1854,4532,973,2210,4683,,6270,,
666,2274,1749,4245,72,3590,4683,1940,98,4210,4005,,6270,,
667,505,2274,4642,2377,2970,4091,1252,72,4245,4535,,2499,,
668,2274,69,1306,4270,2998,3475,3967,4457,71,2412,,6270,,
669,2663,4382,3019,4720,1443,4725,1667,3153,4583,3057,,6270,,
670,740,1984,4026,2280,1879,3030,2830,276,2355,240,,5010,,
671,4814,708,3885,181,18,532,3421,3078,713,2970,,5010,,
672,1646,297,4782,946,2608,2377,960,3341,416,276,,6270,,
673,4783,740,4091,3300,2,647,866,786,437,2549,,5319,,
674,4814,1601,3888,3102,2210,361,4005,2470,3640,4140,,6270,,
675,238,740,882,2215,2549,544,56,388,4131,125,,840,,
676,4683,145,1162,397,2949,80,916,3198,704,2390,,6906,,
677,2949,1731,1728,2280,3935,2639,3393,554,882,1832,,840,,
678,2355,4106,882,4989,495,2095,1739,3940,927,1241,,840,,
679,4098,4177,4573,2368,2274,3628,361,2163,3241,3740,,5010,,
680,4446,740,4091,866,2848,238,2949,3885,4760,14,,6906,,
681,193,3421,2970,4342,3092,2392,294,145,3510,3813,,840,,
682,1854,416,3011,827,72,4096,14,3479,2194,3113,,6270,,
684,4303,4683,4573,4561,3308,973,1465,116,2613,3442,,6270,,
685,2021,2949,4140,2229,1764,211,2122,3102,181,3564,,2683,,
686,740,3885,14,725,3763,2274,1455,780,98,2773,,6270,,
687,2949,2377,3510,1611,989,4989,391,2453,3145,2747,,6270,,
688,740,4270,772,416,98,361,145,3483,953,1647,,6270,,
689,740,297,1357,2820,4918,125,3883,673,181,2377,,2499,,
690,740,4177,786,484,1088,2274,4270,2658,3314,268,,6270,,
691,145,2610,827,2949,203,856,738,3630,2820,3314,,6270,,
692,2949,411,2274,2912,3510,674,276,145,4989,3282,,6270,,
693,3704,708,2377,2280,2274,2639,361,2970,4960,240,,840,,
696,125,4005,4245,3102,3201,193,2516,647,4501,3873,,840,,
697,4446,4177,647,1646,324,679,1357,193,986,1728,,2499,,
698,3551,4836,4005,4106,1454,145,495,4105,4839,296,,840,,
699,125,2280,1619,4302,3372,240,740,1871,4001,4642,,4717,,
700,14,416,397,4193,85,4105,3754,3590,145,268,,5010,,
701,297,2155,4270,361,630,397,145,4194,945,2610,,5010,,
702,3282,127,3829,3146,1202,1149,827,2919,2377,3729,,6270,,
703,4783,740,4091,1252,983,866,297,786,2549,2848,,840,,
704,4894,922,276,1522,4001,648,2549,1926,145,1646,,6906,,
705,4783,647,4336,2848,193,4372,3810,9,125,338,,2499,,
706,1252,14,276,145,60,72,2637,1631,4005,116,,6270,,
708,2507,2549,2251,2274,2848,193,4783,1921,4911,1960,,2499,,
709,3083,125,1611,2377,4453,2549,4989,3282,4642,238,,2499,,
710,647,297,4894,1736,3740,1879,3905,4888,416,284,,7655,,
711,740,4177,647,1984,903,983,1646,4026,4814,866,,4717,,
712,2251,740,4005,2549,4290,125,300,772,780,2217,,840,,
713,828,4683,2639,4642,248,1287,2499,1984,2988,2125,,7655,,
714,4177,648,1894,2136,3308,276,3226,4573,4003,4245,,6270,,
715,457,4177,3452,1005,3509,299,945,1902,130,1455,,6270,,
716,740,983,1646,4814,297,786,4894,1602,2949,1711,,2499,,
717,2368,4446,4501,2232,956,2088,3942,4290,2988,2509,,5006,,
718,3888,4642,276,361,248,1712,145,1684,3045,4656,,840,,
719,4783,740,1252,4945,2549,1605,1728,4432,4634,605,,5006,,
720,4783,4091,125,181,820,3905,3625,772,3314,4926,,840,,
721,4091,2848,193,839,4270,266,2773,4670,1074,4101,,840,,
722,1646,3102,2274,1879,827,4501,681,261,1091,4091,,6270,,
723,647,4642,145,112,1244,133,4352,1926,3071,2773,,5006,,
724,647,1646,648,4493,3182,3732,555,1057,708,1128,,3203,,
725,2549,2280,1684,3243,3335,1646,1921,1038,2970,989,,5010,,
726,484,4658,4270,3452,4911,2609,3881,276,4791,744,,5010,,
727,4446,3823,4177,647,1252,1646,4026,866,648,4482,,3184,,
728,2377,1681,145,3459,3472,3282,4771,361,4455,2274,,4253,,
729,2274,1129,648,4167,1382,4561,2702,1074,4919,1646,,6270,,
730,4683,2509,3322,2890,4342,2095,3602,2681,643,2200,,6270,,
731,3715,361,2773,1129,130,2496,4951,1715,1114,1457,,6270,,
732,740,4814,4894,2949,2739,772,3078,145,3459,112,,6270,,
733,4814,2949,4005,3381,4049,3459,339,56,1921,1158,,6270,,
734,4446,4783,647,357,1984,2756,1601,193,4955,708,,800,,
735,708,4005,3393,571,630,4469,303,4290,4140,4986,,3203,,
736,1118,0,4446,4783,740,4177,647,1252,1984,2756,,6276,,
737,297,4675,828,3510,37,416,276,361,4106,1706,,840,,
738,145,391,276,303,80,1684,3609,4717,1630,62,,5010,,
739,4270,361,258,176,4088,2866,4290,4683,2155,145,,6270,,
740,1646,1131,793,24,2152,945,2462,82,2666,1114,,6270,,
741,4210,3268,3888,3078,2714,1984,2294,4327,2848,4270,,840,,
742,647,2280,3102,2274,674,2773,1074,567,2970,2536,,2499,,
743,4446,125,2949,2280,2342,3102,4096,18,465,4683,,63,,
744,708,397,2730,4625,4005,4760,1539,3636,489,2298,,5006,,
745,2848,125,4665,14,4382,3888,2274,1464,4561,4961,,5006,,
746,1984,297,2549,2848,193,3732,708,3064,125,238,,840,,
747,647,193,1854,505,708,4197,1751,1921,361,4599,,840,,
748,1252,989,428,1615,1619,24,1443,4450,72,3372,,6270,,
749,4783,740,4091,647,1252,866,2549,2848,324,4932,,840,,
750,14,2342,4245,4683,1287,740,4642,4561,1711,2319,,6906,,
751,4783,1646,648,2549,3201,708,238,2949,1711,2739,,5006,,
752,4091,647,125,238,1306,1406,2377,2280,2342,3102,,2499,,
753,2139,2949,2086,786,2280,2274,1066,3081,577,4098,,840,,
754,1252,708,2274,4245,532,284,1287,4869,3537,116,,5006,,
755,740,4091,1646,866,1357,6,9,4918,3238,1406,,5010,,
756,4894,4382,2274,4270,1611,62,4807,1828,4961,3506,,6270,,
757,708,674,2355,448,3565,391,3192,1451,1007,3212,,840,,
758,4807,4778,4842,4005,112,2820,1782,4093,4989,882,,840,,
760,2949,2274,4270,416,4642,4344,989,1921,225,2890,,2499,,
761,647,983,2949,21,361,2968,2125,4226,925,989,,840,,
762,4783,740,647,1646,4814,786,4945,4894,4932,193,,2499,,
763,2949,14,4303,4683,4477,361,4573,1791,3459,938,,6270,,
764,4091,4814,4945,6,3939,484,9,3885,3814,181,,840,,
765,2949,4954,4193,4070,1474,4844,923,4927,2681,3372,,6270,,
766,2274,145,4961,2949,708,1740,2280,1926,1550,647,,5010,,
767,3732,276,925,1922,505,3092,3393,209,1517,4565,,840,,
768,4177,866,2549,484,708,839,2280,2274,4533,276,,840,,
769,88,428,1602,522,3888,894,296,3509,2274,14,,6270,,
770,4783,740,1601,193,3885,181,4722,3102,769,416,,5010,,
771,4177,1984,193,784,3198,4926,276,361,2499,4106,,840,,
772,145,3225,361,4270,1048,4005,4091,1785,1611,4890,,6270,,
773,4783,647,1252,1646,4945,1601,4894,193,2280,3102,,2499,,
774,740,786,2608,98,3591,361,145,4126,3459,1774,,6270,,
775,3078,116,4005,2773,4446,2368,4480,4757,1074,3519,,800,,
776,2274,3078,1713,2639,4836,1522,2086,2300,125,3526,,840,,
777,1252,1646,866,786,2848,4894,4432,708,125,4708,,5006,,
778,125,989,361,1007,3763,986,171,2949,4734,62,,7655,,
779,4583,784,99,241,1252,4091,4955,3459,4337,1611,,6270,,
780,647,1646,4814,648,2549,193,1755,3182,484,125,,7655,,
781,2377,2912,4005,1647,960,15,3459,4126,3564,56,,6270,,
782,4783,3165,14,2274,145,72,1636,2854,3503,4635,,840,,
783,2949,4128,268,3652,4757,145,4342,4961,112,740,,6270,,
785,82,4573,4890,114,4830,2739,2455,3199,2730,2912,,6270,,
786,2549,3885,14,181,2377,2280,4143,276,3085,4798,,840,,
787,361,1636,3459,3435,1071,4039,4106,4194,945,1753,,6270,,
788,4177,2549,2848,2342,3083,361,4005,2096,2251,397,,2499,,
789,820,3497,1846,1715,4683,740,4142,4955,242,116,,6270,,
790,4642,1748,1984,1196,4703,240,588,2499,4061,2355,,5010,,
791,4128,4683,361,1684,83,3781,3746,3216,1977,2970,,6270,,
792,80,1740,4245,1778,4532,4496,3241,3282,4642,4005,,6906,,
793,2468,648,145,1443,2274,4194,85,4930,2831,361,,6270,,
794,647,297,2848,1357,4854,4918,125,2949,839,2377,,2499,,
795,740,1252,866,786,4945,4782,2848,2220,4390,2820,,840,,
796,679,14,725,2246,3763,4245,807,4642,276,2355,,6906,,
797,740,4177,4782,4955,2949,1854,2795,4337,1812,3078,,6270,,
798,903,2274,4106,145,3068,3459,989,391,251,3041,,6270,,
799,4955,3102,2274,3092,4839,3952,3421,1918,228,1774,,6270,,
800,647,4945,193,2458,125,4634,605,2949,3885,14,,840,,
801,2274,4683,3083,4382,4206,750,2988,361,157,1252,,6270,,
802,3459,3413,4847,4683,361,2170,268,3271,4005,1628,,6270,,
803,740,2949,181,3510,2355,4989,2095,1835,3372,2251,,2499,,
804,648,4045,14,1088,3102,361,2470,1171,2063,2970,,6270,,
805,397,3083,2294,1913,3421,1809,3282,1236,3888,4683,,6270,,
806,4177,2274,960,416,99,4337,303,4005,740,2468,,6270,,
807,145,2274,1007,2,4210,4961,708,740,2130,936,,5010,,
808,2949,2135,3510,1252,239,3782,1957,784,4791,361,,6270,,
809,2274,2996,1202,3078,239,1317,1199,1321,2522,880,,6270,,
810,3479,679,3820,4005,2536,1844,945,1091,361,4814,,6270,,
811,4683,361,4005,122,3985,2430,4890,5,2637,242,,6270,,
812,740,4091,908,2549,193,125,4880,4675,2342,2718,,5010,,
813,361,4131,3892,3795,294,2474,1184,1740,2274,3314,,6270,,
814,1531,647,361,505,4893,4290,3818,3565,2780,3526,,840,,
815,2274,125,361,4245,3905,2377,4005,923,1740,1173,,840,,
816,2274,2295,3083,4458,2854,112,4760,2970,1894,4683,,2499,,
818,903,2549,4894,3732,2608,3048,2274,37,4691,416,,840,,
819,4961,1485,336,362,3651,4206,2903,1611,2798,1074,,6906,,
820,4783,4091,908,786,2549,484,2949,3185,2280,1008,,840,,
821,1007,1646,14,604,2970,121,4595,2468,1715,945,,6270,,
822,297,1455,98,3432,112,3225,894,682,3661,1199,,6270,,
823,1646,1209,2368,1196,3888,2160,4913,4725,679,4245,,5010,,
824,4446,4783,740,4091,4177,3300,4827,647,1252,903,,332,,
825,4783,145,3818,1409,4235,37,4396,2773,181,1636,,840,,
826,740,1252,1984,297,786,4955,708,125,946,3869,,840,,
827,3102,3198,704,3188,2792,3271,3715,2440,2188,297,,2499,,
828,740,1984,2549,193,125,181,2342,4104,18,1854,,6335,,
829,3732,4493,647,1048,1630,2422,634,740,2309,1617,,6276,,
830,4960,14,740,121,4342,1270,145,3888,3715,3519,,5010,,
831,2251,181,744,2368,1835,4665,617,2949,4118,4512,,800,,
832,4446,4783,4091,648,1740,2274,513,772,1574,754,,2683,,
833,2274,3312,2442,736,1479,80,2949,4791,1684,4049,,4717,,
834,3300,866,679,708,14,4096,2210,4926,4642,361,,840,,
836,4177,4814,2549,2848,6,238,2949,4836,1740,3102,,2499,,
837,4088,2890,2949,4140,2968,3564,3003,679,1646,303,,6270,,
838,192,2215,4668,131,114,1611,3372,4680,740,112,,6270,,
