,0,1,2,3,4,5,6,7,8,9,i1,i2,hl,nl
407,2848,1612,1142,1752,284,935,3928,1464,453,158,5010,,,
408,248,1642,4570,3528,1359,1172,3151,2350,4402,1048,5825,,,
409,664,648,145,3580,2549,465,3003,70,916,4479,3486,,,
410,2549,193,2280,2355,248,2356,4635,2543,4239,2493,6270,,,
412,2756,4506,789,708,45,3519,2250,4793,2478,3024,63,,,
413,2756,89,3320,1330,1879,18,2530,3314,1289,3611,332,,,
414,1519,3639,4091,4773,1751,4596,627,2866,4053,4283,6696,,,
415,2848,593,3955,4936,700,4042,122,64,1732,3628,2777,,,
416,2436,3164,251,2549,99,3335,3428,3109,2401,4143,1119,,,
417,193,1262,4090,1054,696,3880,4131,4402,4762,2872,2378,,,
418,2150,1066,3068,2139,1100,4090,704,548,1818,1069,393,,,
419,2139,2964,4226,1762,2509,3510,3794,1736,4770,1690,1124,,,
420,2608,2256,3510,3798,1178,2313,2491,3375,2225,1405,4623,,,
421,1983,2848,1795,1706,225,981,97,2970,812,2755,2007,,,
422,3151,3558,1172,4783,936,2608,4207,663,1697,4570,5825,,,
423,4226,4757,543,4398,2356,2298,924,3636,3438,1951,7620,,,
424,4579,3685,1550,3869,24,2158,4731,523,4945,1871,3484,,,
425,44,989,4876,1896,4798,2280,1713,3230,4064,1242,3497,,,
426,4446,4783,647,1984,4026,2549,2848,3732,1128,238,6270,,,
427,4814,160,141,2612,272,3537,1933,3576,348,565,2001,,,
428,845,1128,2161,736,4927,2309,234,3111,3905,2657,2832,,,
429,234,1605,109,2975,432,2531,4256,570,4488,3760,3512,,,
430,1646,1160,345,2342,4888,3459,4793,2041,2267,3685,840,,,
431,116,248,4501,4960,201,4778,2445,1912,1554,231,7642,,,
432,3450,1618,1118,4717,3145,2912,1695,4659,1409,1200,4384,,,
433,4814,4005,114,2718,4656,3285,137,4668,4910,2015,1910,,,
434,3383,4111,2119,3760,1158,2905,827,1705,260,471,5058,,,
435,4005,3685,3459,4573,3509,907,186,484,3582,2787,4717,,,
437,4589,3873,772,4411,3406,4799,1705,793,1862,3336,5058,,,
438,1753,240,4091,2832,14,461,4096,361,4954,4152,2757,,,
439,2799,4292,4433,2356,2678,4436,3165,2266,3060,4335,3440,,,
440,361,4556,1961,4342,4496,3459,373,241,4639,10,4836,,,
441,4627,3125,2511,1038,1475,177,114,4016,4830,4814,1910,,,
442,2608,3565,3880,1405,1118,556,2256,4936,3003,2657,5966,,,
443,1711,2976,4985,1646,89,312,4091,3609,2614,3715,800,,,
444,2088,3571,630,2076,2319,4037,767,104,1281,879,7790,,,
445,3198,2210,145,4831,4961,3001,4412,3903,1133,4016,1168,,,
446,251,136,3378,3846,2246,4814,3153,3183,2976,1254,6009,,,
447,1984,882,2313,3371,4798,438,2506,2283,3290,1911,7367,,,
448,1252,2033,4699,4396,2816,3446,4215,3072,2025,2616,1833,,,
449,4854,940,2508,3685,4194,932,617,1966,4940,2158,728,,,
450,3685,1262,4945,2538,907,1086,4765,2456,2516,4963,3484,,,
451,972,145,3459,1736,3288,2392,3198,3611,2210,4517,1168,,,
452,3788,2474,2530,4778,4467,3423,2267,2031,3528,2607,7642,,,
453,1024,2189,705,4393,4701,3647,2160,845,2295,767,7449,,,
454,647,2222,1646,1960,337,2255,4783,4124,3483,3431,1511,,,
455,2756,1755,3143,708,3995,2646,4793,2122,1621,4028,63,,,
456,3636,1662,2294,4226,924,3007,4018,1338,3567,4097,7620,,,
457,3968,4501,30,4408,186,4643,3813,3442,4366,408,1388,,,
458,2988,4337,1178,4194,3915,1306,2906,1048,4252,3613,4623,,,
459,4409,130,3501,3432,4521,892,3144,416,4561,187,2200,,,
460,3779,3271,505,389,1119,187,2509,4716,2989,4128,6654,,,
461,2770,3153,2523,1532,4532,2101,4844,2162,136,251,6009,,,
462,586,3582,2756,1804,2609,2958,3601,1472,4561,1611,840,,,
463,4270,4284,1066,704,3217,4352,1886,1564,1100,548,393,,,
464,1178,1023,1278,4683,4098,2436,3635,2903,4005,1932,6335,,,
465,2848,2188,1049,457,3555,3895,923,4756,3677,543,2809,,,
466,647,4340,488,40,3389,1821,3607,1873,4916,1854,4964,,,
467,4131,20,3914,4164,439,3517,2755,855,1728,3459,5010,,,
468,3675,4642,4101,983,744,636,3228,148,2229,674,3184,,,
470,4386,505,4005,1605,4088,3232,145,1236,2639,266,4863,,,
471,3930,1715,1217,3600,251,449,425,1735,1751,3189,1505,,,
472,4640,4338,1611,1708,3732,1174,4097,4312,3018,1667,2320,,,
473,4149,3889,2559,3995,1403,4208,3559,3760,1605,2975,3512,,,
474,2848,2377,1522,3018,3652,3510,4778,895,4640,243,5010,,,
476,2608,1722,3565,276,3337,3880,3939,3811,4390,3810,5966,,,
477,764,4989,1611,4646,1382,621,2911,932,3019,682,4231,,,
479,2848,2377,3510,4352,3018,4005,3652,1169,71,2266,5010,,,
480,3084,3313,1173,2912,4659,4332,2354,225,2796,3793,4384,,,
481,3233,2657,3210,4524,1667,1623,1162,983,1648,2548,2832,,,
482,708,1014,3355,2756,284,617,936,214,14,145,2499,,,
483,983,4275,181,3905,4337,4762,3636,2993,4881,421,2148,,,
484,4302,932,1190,3753,413,4286,4825,4126,480,1818,1297,,,
485,708,45,3026,509,248,3436,3024,3783,40,186,63,,,
486,125,2548,4132,620,2658,4642,1684,3154,3369,882,7367,,,
487,1684,4167,4501,2022,516,4573,2532,1765,4858,2260,1388,,,
488,4642,983,3676,217,4194,2520,3459,588,1753,3944,5180,,,
489,3813,3285,2178,2295,2289,2160,3647,657,68,927,5695,,,
491,1605,3319,3094,2445,248,4817,2188,2549,2260,2703,1043,,,
492,2422,4086,708,2220,80,2281,4783,3408,4506,769,7956,,,
493,1074,4642,983,1486,3259,1753,3782,3038,25,4063,5180,,,
494,3908,1734,3592,4445,2511,200,2516,1648,2338,324,3399,,,
495,1871,3681,2799,1983,1532,1089,4433,2095,4432,874,5106,,,
496,1806,1868,3262,4319,2392,3335,1612,1494,3455,643,5185,,,
497,4665,4841,2977,2474,3285,186,924,489,4804,163,7470,,,
498,708,117,3905,3651,3792,429,3438,53,2906,1988,6270,,,
499,630,267,30,1395,2686,3143,2250,2031,4828,2651,4574,,,
500,4338,4560,2832,4912,3602,1324,2516,1053,1493,1571,2131,,,
501,3907,117,815,1791,2853,742,4479,2907,3437,1841,1170,,,
502,4640,2848,2086,3358,593,804,2217,3420,67,3292,2007,,,
503,2238,1715,209,4169,2256,1254,674,1517,193,940,590,,,
504,3198,3424,4101,3985,4110,634,4912,3930,3681,2996,7233,,,
505,4034,117,1205,815,3437,1841,4092,2824,2907,3345,1170,,,
506,3198,2996,3424,4715,844,4318,1069,1957,3338,4110,7233,,,
507,4642,3290,1684,4177,3154,4218,1113,2911,4798,2511,7367,,,
508,617,1686,932,3685,3473,4940,3796,4579,1896,969,728,,,
509,3424,193,160,1653,3282,4524,3305,4989,1960,2501,5168,,,
510,804,4640,3292,2848,3270,3675,2678,2970,593,981,2007,,,
511,3510,1752,3100,1837,4047,4031,2188,1519,153,1480,1093,,,
512,1667,2832,1178,2811,598,160,3409,3626,4509,1602,2816,,,
513,186,4149,3290,4643,1374,2884,4830,3318,3865,3788,5695,,,
514,4814,4503,3268,160,4974,4546,198,2612,1495,4950,2001,,,
515,2549,2238,4493,2501,388,2523,4306,4474,1825,3944,3217,,,
516,2139,1818,4352,20,3506,4090,3805,688,3734,3068,393,,,
517,1871,3650,3424,3198,1686,1581,2996,4202,634,4965,7233,,,
518,4754,1715,145,2993,4932,3067,198,2356,2964,1736,7213,,,
519,4918,1821,4101,953,1612,1698,2436,2070,3986,4446,5319,,,
520,3238,4874,520,2799,1753,3944,4338,577,1494,1074,5180,,,
521,4475,4867,4652,276,3198,2409,453,27,4396,3097,1786,,,
522,4793,3483,3024,946,3792,648,1984,3164,4961,2782,2499,,,
523,4986,3602,4527,1069,1341,2525,373,634,1795,4338,2212,,,
524,2608,3227,1946,1706,2232,4783,1048,2795,1359,248,5825,,,
525,2118,416,2191,4561,2247,1932,315,1080,1980,2279,2200,,,
526,248,1549,489,2987,4783,4570,1946,4402,1048,4939,5825,,,
527,3282,465,302,4652,311,2872,1270,870,3932,3820,5168,,,
528,816,3857,669,3551,489,177,8,199,3519,4120,7470,,,
529,738,677,3007,4752,3107,1835,4760,4043,3628,3258,2809,,,
530,1178,780,137,3897,1197,3994,1667,4342,249,2520,2816,,,
531,62,562,1749,3576,2764,713,976,1008,192,1857,5502,,,
532,3537,2853,4226,1097,123,4954,3820,1905,3616,3759,2817,,,
533,4091,4955,115,4954,4096,1535,1404,361,4844,1038,2757,,,
534,3335,2549,2401,1648,4603,458,2778,404,4766,1087,1119,,,
535,4683,41,1592,2155,3798,4577,4005,1278,4098,150,6335,,,
536,3901,4284,2430,744,4005,258,4961,238,3424,4730,298,,,
537,4683,616,2989,3462,3456,66,2105,2161,3271,2377,6654,,,
538,983,953,730,1178,2896,4658,3905,27,1279,4661,2148,,,
539,3091,1751,711,3736,1926,4493,107,3687,1522,2265,2683,,,
540,1173,3145,3337,2188,1409,2912,4717,1933,2523,2458,4384,,,
541,740,3946,2088,3089,816,2076,104,3804,4207,180,7790,,,
542,1611,712,4443,2496,4708,3643,3019,861,2451,621,4231,,,
543,2251,4110,3816,4912,3942,2516,458,570,2229,1493,2131,,,
544,3604,3685,674,254,668,903,1276,688,2639,82,590,,,
545,617,2548,4396,54,928,736,1667,720,3905,3778,2832,,,
546,2639,1224,1795,373,4986,2832,551,1069,3602,1688,2212,,,
547,4479,691,3345,1791,2853,4295,1080,1005,742,815,1170,,,
548,3410,2051,3636,1857,3496,754,192,227,1125,4295,5502,,,
549,3685,4691,3369,1276,3810,2548,2773,3379,4564,1698,2856,,,
550,3565,3055,3939,1721,1118,4209,1863,3337,713,3138,5966,,,
551,4283,4340,4533,314,245,3942,41,382,4261,2354,3248,,,
552,1764,4683,2251,3293,1660,1690,4625,2430,1142,3738,5648,,,
554,41,4826,337,3675,4533,3557,4069,1557,1519,2595,3248,,,
555,4888,940,4432,3335,674,4739,1571,3501,4177,1254,590,,,
556,256,1306,3058,2843,4836,1140,4778,1927,2988,1623,4308,,,
557,4226,258,1143,283,4954,3375,314,3496,1837,866,2817,,,
558,3045,2683,2531,707,109,234,4149,4256,1647,413,3512,,,
559,2392,2770,1509,76,2821,616,4049,2595,82,4683,6654,,,
560,4290,2136,360,1709,0,4986,4493,1615,193,4233,3217,,,
561,2342,4722,4842,3715,617,30,4396,3275,4086,3713,3723,,,
562,1400,945,3483,98,119,2779,4214,1711,4738,1621,800,,,
563,2412,4634,4723,4517,1857,2608,1736,3413,1178,3510,4623,,,
564,1252,88,4432,4533,2639,2139,645,4301,391,3290,1093,,,
565,3510,1736,130,502,1857,3891,1501,3988,544,439,4623,,,
566,4302,4243,76,1818,12,1993,870,4126,4040,1049,1297,,,
567,4318,145,333,3045,2510,2549,2988,3338,117,3728,3486,,,
568,1157,99,2304,2686,30,4828,711,3143,1567,4674,4574,,,
569,4071,114,3024,205,3421,701,1242,68,3647,4876,5298,,,
570,3571,1737,2300,3551,2088,2607,2319,1333,1812,3439,7790,,,
571,3459,4522,2599,3873,1196,2832,2313,2488,3379,4342,2816,,,
572,2300,4954,2102,331,2392,2356,184,4433,99,1961,3440,,,
573,25,1217,449,3942,4098,251,2851,2912,1454,2339,1505,,,
574,2832,4527,4986,2639,2970,1686,1069,3494,758,4904,2212,,,
575,4960,1782,2015,831,2650,2267,4501,54,40,329,7642,,,
576,4783,3227,2608,2972,1549,3151,4207,663,3971,2795,5825,,,
577,1200,3897,2970,1611,2639,4097,4954,1069,4730,4338,2320,,,
578,4642,3145,174,3685,4302,674,4895,4954,4091,2678,3184,,,
579,193,3100,4462,4143,934,1037,4762,4131,3022,52,2378,,,
580,4034,117,3041,298,1212,1841,2021,691,1005,3437,1170,,,
581,193,3282,302,686,922,2970,160,1960,2501,558,5168,,,
582,1711,1458,610,2075,3459,4171,2136,2342,1474,1097,840,,,
583,1611,2849,861,3551,2613,4989,2911,307,2086,221,4231,,,
584,184,4590,3102,1755,581,2158,1139,3781,3438,4228,6324,,,
585,1149,4533,3826,1030,3730,442,165,1087,2051,39,5915,,,
586,4556,2799,2368,1983,1922,4433,4965,212,874,577,5106,,,
587,1736,3900,3366,49,3533,1611,983,2436,2549,2420,7946,,,
588,1711,1715,4270,2964,4396,4096,2188,331,3651,62,3203,,,
589,505,1145,1619,2207,4074,1315,1418,1562,2458,455,7258,,,
590,3459,1162,373,461,4451,1254,4496,495,1140,2,4836,,,
591,4304,4720,4243,1190,1764,3908,2152,2296,1100,4609,1297,,,
592,2933,4445,3652,4829,3509,4888,1604,4005,238,744,298,,,
593,3347,3685,2538,3662,4579,1871,3545,614,24,2516,3484,,,
594,4640,708,3080,80,1705,768,1751,116,1246,2694,7655,,,
595,3873,3282,141,4652,193,4110,3489,1270,465,3204,5168,,,
596,3342,4479,648,2678,1224,3580,3793,4564,2830,159,3486,,,
597,3519,391,1984,2250,121,554,132,3314,2779,4951,335,,,
598,3995,4411,109,1605,100,1354,4026,2683,3873,4149,3512,,,
599,740,4037,4018,2300,1812,1355,2441,1561,1333,4574,7790,,,
600,2356,251,4922,1961,1235,2799,4895,4292,2801,1252,3440,,,
601,251,1252,1089,184,3060,1448,1013,3113,2356,4169,3440,,,
603,1611,682,2820,3643,794,1357,2496,1557,3035,2849,4231,,,
604,3571,2319,740,2076,3551,2088,2756,4207,2607,3804,7790,,,
605,4270,4239,2139,99,1630,1066,1197,4352,1886,20,393,,,
606,46,2595,4535,2509,2516,616,3462,3224,1138,2990,6654,,,
607,647,1455,4261,3227,1854,3571,3198,4243,382,554,4964,,,
608,1736,2800,3781,2549,2313,2394,130,3183,3338,38,7946,,,
609,744,2430,569,238,4752,416,3366,4005,3901,2957,298,,,
610,4912,3198,2996,3901,2689,3612,1986,4551,4715,1069,7233,,,
611,3183,266,1494,1611,3335,940,1725,3300,4578,4319,5185,,,
612,1646,1412,2280,4778,2533,2410,1172,3564,4776,5,150,,,
613,713,3759,4954,49,1143,4126,4152,295,1097,866,2817,,,
614,2139,3510,4661,4851,3221,695,3774,4640,1555,4462,1124,,,
615,1464,3459,1697,2136,1351,4071,2958,4833,4302,45,840,,,
617,4396,4086,2342,3715,2531,1557,1733,2375,256,617,3723,,,
618,4194,2508,1212,4854,4940,1056,617,1686,2560,1087,728,,,
619,2824,691,2853,291,3345,1080,1791,28,3437,4165,1170,,,
620,3676,105,1074,268,4642,4171,3650,4929,986,1322,5180,,,
621,565,3942,2339,25,2851,1715,2523,2796,2657,2912,1505,,,
622,818,4698,3955,4757,614,1412,738,109,3594,2050,4987,,,
623,2970,193,3880,2496,1630,3100,1635,4740,690,3217,2378,,,
624,3571,740,2607,630,3551,2478,2300,4734,562,1812,7790,,,
625,62,141,3046,4814,4162,1933,272,979,3891,3690,2001,,,
626,1197,2139,633,4320,1178,1667,4338,1602,3337,266,2816,,,
627,4177,125,3403,4642,2506,2548,4798,1684,882,1911,7367,,,
628,4270,4352,704,3805,1708,20,4788,3295,3979,3259,393,,,
629,2638,4396,2025,4945,1519,3446,1181,3278,2559,4443,1833,,,
630,1879,2666,536,1545,2478,152,609,49,231,1240,7557,,,
631,1178,1648,3337,633,2246,266,3121,3459,4522,160,2816,,,
632,945,1337,1831,2645,495,3408,3207,3779,4651,2723,2683,,,
633,4069,3942,313,4340,680,382,4091,543,782,314,3248,,,
634,767,3314,475,3244,391,1071,2478,2614,1400,2319,7449,,,
635,4940,333,1429,2238,325,193,94,2549,2136,3768,5024,,,
636,2436,744,1604,3732,3499,1240,240,1546,2511,2384,5319,,,
637,251,4104,2912,1751,1715,3189,1454,1835,828,4615,1505,,,
638,2478,3019,945,2280,2304,1646,301,489,682,4219,150,,,
639,2970,193,1630,2549,4143,3058,2136,4762,4940,840,5024,,,
640,2549,3459,3164,1262,1306,1715,1182,2436,2912,1087,1119,,,
641,3237,1443,276,1722,3337,586,713,4047,187,1748,5966,,,
642,4533,2639,4128,4284,1252,3295,1597,2188,2232,2251,1093,,,
643,4798,2160,1572,214,1684,203,1071,2025,4408,2614,7449,,,
644,4028,68,4830,1421,2769,583,2295,2289,3647,186,5695,,,
645,1646,2638,3012,837,496,80,3857,630,2778,4493,2683,,,
646,2649,3267,4799,3261,3571,4218,1862,4111,3423,2119,5058,,,
647,330,4257,331,3459,908,4005,3509,1788,586,3685,4717,,,
648,509,2388,4228,3795,4044,2307,3102,1190,1429,4577,6324,,,
649,4683,4444,2937,33,70,1405,4955,2773,3524,978,2856,,,
650,4245,4665,4714,396,437,1860,796,3431,870,471,3668,,,
651,1646,5,2280,4124,3564,4789,489,945,4778,301,150,,,
652,4270,2139,1066,20,3229,548,704,1671,870,3295,393,,,
653,4142,983,2136,2549,3183,1736,1711,3018,3347,4290,7946,,,
654,3335,1149,3459,2778,81,1055,3576,2313,1388,2023,1119,,,
655,1287,18,1263,4470,3647,1879,3164,3949,3314,3571,332,,,
657,145,2179,505,1788,3154,4961,3459,4649,4233,3347,1168,,,
658,1650,437,1136,4302,4243,4670,870,160,1431,2100,3668,,,
659,1287,1357,1567,3340,4275,1804,3494,4203,741,4601,2512,,,
661,4477,4888,1764,1671,96,4214,3738,4683,160,145,5648,,,
662,3226,4828,177,68,710,114,1835,1071,845,4406,5298,,,
663,4765,932,3685,3612,1581,1075,4649,4382,2266,2538,3484,,,
664,117,2021,2824,1080,28,298,2225,2853,4092,4034,1170,,,
665,2548,1667,928,2506,4396,552,3905,56,3778,54,2832,,,
666,193,2799,2975,465,1832,2136,1615,1630,3630,1324,3217,,,
667,2063,4012,4912,1856,160,870,4714,437,4665,3431,3668,,,
668,2848,2970,1784,1795,2755,2086,804,4640,1532,4335,2007,,,
669,1921,4283,1690,2265,1471,3352,953,1357,2645,3175,2683,,,
670,248,2031,4256,336,1116,2088,2894,4287,2445,3571,7642,,,
671,4706,2246,2551,3900,2918,2773,734,321,170,148,6426,,,
672,1999,114,4024,4643,2666,2178,2688,3847,4791,663,912,,,
673,866,4491,4955,4918,1128,1306,14,2155,4683,3798,6335,,,
674,2507,2835,3066,4867,1994,2747,2006,1158,2229,276,1786,,,
675,145,648,3003,3347,3817,1755,204,916,4787,2549,3486,,,
676,457,4005,3798,1007,2903,3690,4098,2354,4683,1129,6335,,,
677,457,3533,1240,1519,3831,2500,3849,1252,4098,1751,6696,,,
678,577,3102,3781,3221,4090,1429,2843,3584,4590,4335,6324,,,
679,780,3409,1667,4342,4524,3459,2813,2246,2824,3636,2816,,,
680,4005,4930,4656,1149,1476,4817,4683,258,3290,2890,1910,,,
681,2280,1846,4299,4690,3628,1619,2740,4876,3650,4394,3497,,,
682,2155,1711,688,4773,2549,1252,4534,654,4524,1747,4053,,,
684,4091,2300,2848,4302,1270,2872,3146,4686,1204,2182,3184,,,
685,3802,925,1431,176,148,2246,3386,3837,239,4877,6426,,,
686,4524,3314,341,2342,2842,1936,3889,2207,3230,2905,3355,,,
687,2354,1217,2912,1751,1278,425,1835,3930,1409,828,1505,,,
688,361,861,266,75,3575,72,1294,2345,10,1601,339,,,
689,1970,1277,4302,1491,4245,880,870,4714,3759,1650,3668,,,
690,3479,2119,4960,2291,3835,1242,4987,2803,4858,645,342,,,
691,4762,2799,2041,1578,4986,643,3128,2651,4482,4583,3217,,,
692,2905,323,3873,3571,772,2306,3760,2119,793,4799,5058,,,
693,983,3494,1287,4265,2726,2730,524,1804,3551,4731,2512,,,
696,4143,1451,4187,1252,522,3516,258,1715,2890,1735,1252,,,
697,4573,30,1684,750,488,2022,2178,988,4870,705,1388,,,
698,1611,682,4989,1382,2911,1831,2613,3643,2086,1428,4231,,,
699,983,3905,4396,2008,4718,1162,54,234,3778,2548,2832,,,
700,648,2440,2575,945,802,2638,255,3040,3792,18,840,,,
701,4261,4243,40,1475,1455,782,1854,3423,4203,3198,4964,,,
702,1241,1287,4783,331,2726,241,731,36,532,1116,2509,,,
703,2848,2970,4577,1532,3420,2086,4640,314,225,1983,2007,,,
704,112,1522,2538,3555,4128,4049,80,1899,88,2274,7655,,,
705,4960,3230,44,989,4064,1136,177,2503,352,2260,3497,,,
706,4493,1879,3439,3314,4741,3307,3290,976,2206,2779,332,,,
708,1611,4392,4989,4151,1557,1357,3551,2911,712,682,4231,,,
709,4985,114,1999,322,3847,3336,3444,2809,2666,4490,912,,,
710,3885,4642,4568,2536,4686,3282,3228,4532,1140,1602,3184,,,
711,4783,1197,786,2848,708,1053,4817,2281,2274,772,7655,,,
712,122,276,3260,4319,725,839,1912,1118,3237,1517,5966,,,
713,4814,2988,2377,1020,1562,544,4546,3486,4179,3791,4308,,,
714,2970,3526,2549,465,2975,2747,1192,3689,2256,193,3217,,,
715,1611,2549,691,4689,3165,3781,3533,1428,3749,1411,7946,,,
716,1611,794,2086,861,4989,307,221,2849,1831,2126,4231,,,
717,3775,4126,1856,1749,2631,314,3375,4963,1837,3820,2817,,,
718,321,2773,264,2551,176,2246,170,1202,4693,4669,6426,,,
719,361,2021,3459,2188,1184,2799,2217,4342,495,4209,4836,,,
720,4961,3918,515,744,4284,2359,4836,1785,3652,2356,298,,,
721,2549,708,4836,2342,3335,4642,80,2958,990,2349,6270,,,
722,924,4791,4665,2445,236,180,186,2951,1613,107,7470,,,
723,3198,925,3506,4652,1158,2409,453,3097,2401,2843,1786,,,
724,4335,1252,1089,184,161,1235,1013,1708,4723,2782,3440,,,
725,979,461,1686,1556,1200,4640,2866,2970,60,4338,2320,,,
726,1667,3086,3782,461,3732,1611,4338,3342,2041,3018,2320,,,
727,3268,565,160,198,713,348,4950,62,979,4019,2001,,,
728,4143,193,3022,3499,676,1069,2872,1635,1037,1630,2378,,,
729,1197,4195,3217,3510,4453,768,1142,458,4226,4778,1124,,,
730,4955,2773,978,4683,33,1178,4686,2430,4887,1857,2856,,,
731,4396,3198,740,276,3883,175,4475,3066,1158,1999,1786,,,
732,3335,1254,198,2639,1715,617,3501,3047,2919,4579,590,,,
733,1169,1762,3510,3612,4432,3677,2717,4778,3738,1197,1124,,,
734,1984,248,630,391,609,2614,3307,1936,1621,3995,335,,,
735,708,18,152,4919,4599,3320,1879,255,1176,990,2499,,,
736,2549,1388,1306,2912,1730,465,4143,2023,544,3335,1119,,,
737,2912,425,25,794,3456,4890,1217,3930,2523,1751,1505,,,
738,1373,674,3930,2756,648,1317,837,4505,2165,4090,7557,,,
739,803,4061,3466,3083,705,205,3335,3226,4833,4149,840,,,
740,4693,3735,2835,3066,3198,2349,406,186,1999,1994,1786,,,
741,1611,2820,621,43,2911,3019,1557,4989,1857,1357,4231,,,
742,3102,239,62,2832,3369,3459,1667,4118,1184,2689,3203,,,
743,62,425,75,2755,520,4691,309,2155,115,760,3203,,,
744,1648,1653,3771,2501,1728,4714,193,2970,356,4766,5168,,,
745,287,4950,62,754,852,892,272,4814,979,1933,2001,,,
746,2970,1868,2872,1856,4143,1630,1197,3499,1037,4090,2378,,,
747,3165,505,4327,4637,3409,532,18,1522,125,3571,6270,,,
748,4899,3475,1306,4349,4725,3039,2095,1074,4096,4382,6276,,,
749,3406,9,1782,2874,708,2544,30,2944,2589,1287,7887,,,
750,4457,2445,415,3307,1936,3982,524,3314,1943,186,3355,,,
751,1782,205,708,1287,4988,30,1014,2962,2874,391,7887,,,
752,2377,505,69,3930,4715,276,3058,1619,3456,4074,7258,,,
753,3685,2229,1698,1178,2430,4683,483,2436,1128,2548,2856,,,
754,816,3571,2076,1066,1561,740,4163,4018,1281,2756,7790,,,
755,1202,1254,4814,1411,4576,3183,1732,70,4844,4162,6009,,,
756,1783,1252,4776,3873,1605,288,3928,2638,1076,2514,1833,,,
757,2835,4828,3211,489,2833,4734,1004,186,4791,1984,7470,,,
758,3636,1857,713,4503,2051,62,2113,3496,1749,3410,5502,,,
760,1984,2779,816,3655,3840,2835,4516,3551,3865,1613,7470,,,
761,740,3066,2409,2507,3883,186,1158,276,925,3536,1786,,,
762,3152,4208,3808,2646,3428,4499,3628,3391,4396,3600,3502,,,
763,3524,2824,2139,3459,3337,2488,1178,1437,3841,54,2816,,,
764,248,2950,3227,163,2860,1697,1331,4207,3314,2472,335,,,
765,3217,3045,2970,1054,2872,4090,1262,4143,3768,1037,2378,,,
766,4194,3724,4854,617,2158,1896,2508,940,1087,4940,728,,,
767,1178,3685,1276,2937,986,2773,4691,4433,2548,70,2856,,,
768,141,1212,2990,3942,591,4477,3446,4128,3594,20,2022,,,
769,1751,248,4098,4702,181,2531,459,434,4086,4661,3723,,,
770,117,1205,2824,1005,474,815,3437,4165,2021,298,1170,,,
771,2970,544,934,4847,3990,14,1684,1715,4598,1738,4096,,,
772,2549,544,3295,1548,3174,2136,1736,1711,3344,3165,7946,,,
773,1252,1708,2392,3794,1822,331,2941,251,2782,3060,3440,,,
774,1984,1946,4501,3910,2663,3290,177,3479,2562,1979,7470,,,
775,1262,324,2511,1791,1648,4752,3826,3592,3908,713,3399,,,
776,4793,3571,2779,3483,1984,475,4299,4261,2445,415,335,,,
777,4918,173,1778,389,4527,4283,4386,744,953,2976,5319,,,
778,3459,505,294,4716,2507,1008,1229,1736,455,2511,1168,,,
779,2342,2248,4596,30,1751,4086,3715,116,1373,2375,3723,,,
780,1118,1795,2970,4560,1626,4640,2755,4577,812,3270,2007,,,
781,175,4219,1994,3198,4475,3066,740,3735,2747,617,1786,,,
782,2274,769,4989,4783,708,1684,3164,818,2638,3424,6906,,,
783,361,2651,3685,4874,1825,3565,427,4194,3672,126,4836,,,
785,193,1270,565,4574,3282,3438,1102,1523,4652,1388,5168,,,
786,3873,2313,1196,2139,780,450,1602,1588,4203,2599,2816,,,
787,2830,1157,1755,648,2988,3950,4318,70,1136,189,3486,,,
788,1069,1486,3781,251,4560,1821,3942,105,3602,4338,2131,,,
789,3226,4683,1322,1038,1993,3888,4814,3436,4790,2572,1910,,,
790,4760,2848,1118,3107,4505,4043,457,1545,1835,406,2809,,,
791,1611,221,4989,861,1428,2820,2496,621,794,2086,4231,,,
792,1306,1178,4918,4683,1988,150,2975,4950,4396,525,6335,,,
793,4093,3410,4955,1736,2256,4305,2313,4927,3793,2095,4623,,,
794,708,12,2274,772,4396,688,112,4459,2384,3045,7655,,,
795,2756,3143,465,2215,989,3555,1619,2951,3861,3545,3497,,,
796,4954,361,3651,1113,14,2703,4440,2617,3342,3759,2757,,,
797,266,1601,2741,361,403,861,934,134,2629,2224,339,,,
798,1409,1278,4603,4332,3337,2458,2354,1618,2796,3799,4384,,,
799,2086,112,4640,3914,2274,3442,2049,2678,1761,50,7655,,,
800,4245,2100,3431,4912,437,2063,4243,4012,4692,4790,3668,,,
801,2848,109,3424,3270,3675,1708,4661,4239,1728,1270,4987,,,
802,40,3923,3647,2160,2111,1585,3314,98,1209,214,7449,,,
803,4940,1429,1630,4762,193,1054,94,4524,97,3058,5024,,,
804,4098,67,794,2912,1751,1217,1835,3930,3942,1409,1505,,,
805,2392,4275,4527,3565,276,1465,4047,2639,1150,2940,8021,,,
806,18,4194,1921,1646,415,2031,2548,1522,3476,2858,2683,,,
807,525,1278,4436,3635,4683,1037,1428,4005,1178,3537,6335,,,
808,930,3336,4190,2267,3267,1999,4256,454,2178,1,912,,,
809,1979,2160,3290,702,2289,4809,2250,1374,2178,1561,5695,,,
810,430,1554,4778,54,1048,231,3227,2445,475,655,7642,,,
811,3796,4622,4854,617,4194,4940,1056,2508,1087,2158,728,,,
812,4960,4717,3330,2119,4140,856,2031,3687,4570,179,342,,,
813,3459,3183,1597,2996,4396,3293,1711,1611,4270,2639,3203,,,
814,361,4091,2690,4598,1559,2703,2229,4955,4844,2442,2757,,,
815,1753,1922,1091,3259,88,1493,2191,2520,4642,1184,5180,,,
