,0,1,2,3,4,5,6,7,8,9,i1,i2,nl
419,3644,4226,2294,3438,4757,3007,4018,3690,4097,839,7620,,
420,1904,4270,1404,4477,4337,361,2139,4194,4986,2086,5006,,
421,4533,3557,4091,1557,2338,41,4568,2354,1519,2166,3248,,
422,2649,896,3571,2119,4843,2125,827,323,2905,4799,5058,,
423,4568,4659,3145,6,2912,1618,1118,3337,2354,3793,4384,,
424,4005,45,3467,4140,2160,4064,998,4987,880,2837,4717,,
425,4270,704,4851,395,3259,3068,4284,4352,1139,99,393,,
426,1252,4954,4096,2639,4477,1412,3730,536,3774,2392,8021,,
427,3808,1933,4216,4637,106,4396,1695,3333,3707,3628,3502,,
428,1037,3685,3347,3837,1550,1028,4292,458,3650,1923,3484,,
429,2638,1252,4336,3928,2854,2033,4945,2126,2263,1013,1833,,
430,234,109,646,3995,432,4026,2722,2459,3155,2531,3512,,
431,3685,24,1037,4292,4945,605,1550,3837,4504,4649,3484,,
432,2105,2778,4005,373,1129,14,1178,4411,4453,3630,6335,,
433,3580,117,2510,4564,145,3045,2549,2988,2224,3347,3486,,
434,248,3094,4228,607,2549,1605,4488,3319,3942,2188,1043,,
435,2099,1409,1695,1200,812,3189,1618,2070,1118,3450,4384,,
437,2229,617,3746,2835,3097,186,2747,2409,1029,453,1786,,
438,14,3386,983,3210,617,4494,3073,4927,552,307,2832,,
439,4532,3183,251,2162,2523,2976,744,3963,3386,2246,6009,,
440,2210,4187,972,505,2682,3459,4762,3154,4545,3829,1168,,
441,1583,3036,2188,3084,1626,3293,2155,812,593,1005,2777,,
442,132,62,3576,2113,1043,1857,976,1749,4295,4503,5502,,
443,3650,1922,1089,1983,4965,1270,4635,458,1871,4556,5106,,
444,357,3781,1139,184,3102,2072,4577,2861,4590,1190,6324,,
445,1287,98,453,3445,3647,3314,3483,4828,1713,150,332,,
446,437,2949,4683,4910,1322,2163,742,1991,3097,197,1910,,
447,4194,1087,4622,3662,940,4854,3724,2158,3799,1109,728,,
448,4981,3483,2833,3185,710,4493,4734,248,3923,3519,335,,
449,925,176,3391,3802,6,2773,2246,1056,181,3386,6426,,
450,357,3102,1139,373,1190,3221,4953,3121,4590,2158,6324,,
451,221,295,1993,181,1837,713,3289,1097,866,4126,2817,,
452,855,3781,1821,2689,4110,251,2229,3942,142,2890,2131,,
453,1522,936,1178,2336,1646,921,1244,2778,705,1494,2683,,
454,4444,3282,4989,4143,2217,4327,3665,1270,4590,2970,5168,,
455,2820,794,1611,4989,1382,621,212,4443,307,2086,4231,,
456,2342,2058,459,2093,2987,4757,3275,2282,1455,4702,3723,,
457,1479,163,1585,4876,2434,104,1586,2335,4793,2478,869,,
458,4091,337,314,4261,4283,41,4069,782,3675,3963,3248,,
459,4645,2572,4814,2263,2511,3939,1022,3131,4005,507,1910,,
460,3685,3944,193,1583,903,2651,2970,2549,2866,3173,3217,,
461,2149,3974,3650,1667,1142,3210,4400,4128,191,453,5010,,
462,4469,4880,14,4098,852,2780,1960,525,1932,1050,6335,,
463,193,3100,1197,1630,934,1495,3086,3217,1054,4143,2378,,
464,532,3439,1244,1522,3571,4207,63,4026,936,4876,2683,,
465,4945,4091,4581,225,1103,1240,2188,1158,2155,3142,6696,,
466,940,1923,2494,1028,4682,1550,4895,15,458,932,3484,,
467,3810,1370,2968,1721,4936,1443,725,1722,3895,2162,5966,,
468,361,181,3662,1074,679,72,4349,3575,2621,4982,339,,
470,45,3923,166,3436,4393,837,1943,3037,2120,2222,3355,,
471,3685,3526,2333,432,1548,2975,4290,903,4101,4579,3217,,
472,3837,3650,946,1069,3662,2516,3612,4233,4398,3685,3484,,
473,3439,3472,3519,4406,2632,205,1854,3444,2250,2619,5298,,
474,621,307,221,2820,1611,1899,2849,1357,794,4646,4231,,
476,200,2179,3432,4019,738,1791,4533,636,2841,4152,5915,,
477,4836,2293,398,508,1022,935,3940,4462,4445,3121,298,,
479,322,930,4985,2130,1826,3444,663,2532,4817,1474,912,,
480,169,145,4412,3805,2536,3198,2179,2392,3652,505,1168,,
481,2086,4989,712,2484,1557,1611,1831,621,2911,4443,4231,,
482,4683,4469,586,2155,2694,4005,3499,3635,150,1037,6335,,
483,2096,3318,4071,3226,4240,186,3267,3290,2295,927,5695,,
484,1306,2311,525,4683,3533,2522,4880,2436,923,3045,6335,,
485,2223,4340,3307,177,3206,822,916,4071,3696,1835,5298,,
486,586,3423,1475,4203,647,3140,1205,2671,1856,3845,4964,,
487,4848,2861,3584,3799,3221,4507,3781,3438,3192,4044,6324,,
488,2619,1984,2884,2445,3290,4665,4394,2663,3211,4675,7470,,
489,145,265,4683,1087,2681,1671,2251,4535,3121,3287,5648,,
491,4564,2970,1341,2639,1611,3732,4954,1495,885,1667,2320,,
492,989,4064,4960,4105,1713,2280,4798,4394,1686,4876,3497,,
493,2874,2661,2445,1944,2730,3519,1984,3783,710,4828,7470,,
494,4091,4533,1557,1960,2354,4568,3942,3189,936,4179,3248,,
495,2155,1005,853,2848,4019,4936,1906,1118,2188,1583,2777,,
496,3942,3602,2616,855,2449,4912,4110,131,1821,1324,2131,,
497,2377,3038,2101,691,3974,4093,38,251,1246,3058,4189,,
498,462,98,740,1630,1681,2987,1830,4738,4554,2958,800,,
499,3459,361,1720,986,2217,1934,4342,2799,935,2188,4836,,
500,4086,391,2478,2972,708,1549,2874,554,205,571,7887,,
501,3805,2334,4730,1190,76,413,4554,2038,4803,3594,1297,,
502,2222,2207,657,2342,3314,430,1116,4457,4026,2905,3355,,
503,193,217,3335,3602,373,4932,4888,4986,934,1517,590,,
504,1601,361,1074,2629,861,2843,4349,4491,3003,3798,339,,
505,1089,2941,4411,2801,2678,2390,184,2266,3329,4047,3440,,
506,866,1008,2988,2500,4844,2899,3775,3487,200,4910,5915,,
507,882,125,978,2436,4642,4177,3154,2506,3607,1984,7367,,
508,4783,2342,4738,1774,3207,80,2545,2281,2702,2220,7956,,
509,1709,4432,4534,1270,2368,4556,577,601,2799,3650,5106,,
510,3459,925,1695,2301,4049,3903,1007,3915,3930,495,1168,,
511,267,1437,4635,3636,3828,3692,4757,4398,4226,2633,7620,,
512,432,285,3344,4091,1519,249,457,4372,4971,1240,6696,,
513,1740,152,198,1498,1932,2988,1538,3791,544,2118,4308,,
514,2773,2963,4336,3386,181,1056,1431,3900,2246,6,6426,,
515,4096,870,191,2392,183,276,3565,1029,4527,1904,8021,,
516,3873,3928,2025,4945,2638,4443,3427,2204,2514,1705,1833,,
517,4564,145,2224,2549,3014,664,648,1136,1691,117,3486,,
518,2465,4734,2476,1684,488,2544,2821,2478,4254,98,335,,
519,2560,3685,3799,940,617,1087,4940,1056,1896,4282,728,,
520,3813,4149,2884,3889,4643,2718,3226,2178,104,3962,5695,,
521,145,520,3907,4005,505,2349,2639,2004,4497,2801,4863,,
522,562,3496,1857,713,3265,4916,3410,3576,1043,62,5502,,
523,2996,3781,3612,4194,3424,509,2421,2689,4551,1089,7233,,
524,4642,1494,2480,3459,4912,294,3060,1091,1922,3841,5180,,
525,3700,231,2996,2280,1242,4149,1713,180,3285,2221,3497,,
526,4091,4261,4283,861,4533,3423,782,3963,3557,4340,3248,,
527,4240,3962,186,104,322,583,3417,4537,3865,4830,5695,,
528,2501,3685,2549,465,1578,4290,1832,3539,1200,286,3217,,
529,4171,3905,983,3196,1844,3817,981,2387,181,4252,2148,,
530,3685,4470,3650,117,4140,2056,2911,2787,1461,1715,4717,,
531,723,1600,4005,2513,1605,807,1804,880,1695,0,1257,,
532,1600,1053,145,2813,2430,53,1547,2251,4535,1791,5648,,
533,4091,1252,4336,548,3057,4842,3740,4533,4053,732,6696,,
534,704,1486,855,3942,251,370,3781,4560,2890,1822,2131,,
535,3453,4575,4501,2614,186,831,2666,30,3949,470,1388,,
536,276,4016,4001,4074,2170,1409,2207,2041,3456,4233,7258,,
537,983,1324,3018,3338,2549,1711,509,3165,674,1611,7946,,
538,2139,1233,1246,432,3955,2639,4128,3979,1169,3510,1093,,
539,3798,361,934,1601,131,72,266,828,2224,1294,339,,
540,3320,3519,4665,3949,4501,557,231,2409,57,1946,7470,,
541,4963,3685,872,4895,1932,969,2149,4765,4382,70,3484,,
542,1841,4902,1080,117,4295,3816,2040,691,2853,4034,1170,,
543,2912,2549,3628,2778,2970,99,4019,1149,1262,2436,1119,,
544,4826,3262,643,3636,4382,2787,2392,3953,2021,581,5185,,
545,69,3982,2874,3849,704,692,1926,455,1317,1854,7557,,
546,983,4275,4337,27,1202,55,3963,4171,1178,953,2148,,
547,1411,2996,2523,4814,983,3217,1732,1254,2246,4877,6009,,
548,4817,4675,4791,186,3783,2884,3519,1984,1004,2445,7470,,
549,983,3636,3817,181,953,1178,3196,4171,1202,3386,2148,,
550,114,4366,2666,4481,2688,4340,4985,3442,2744,930,912,,
551,3624,554,1893,4240,856,1116,793,3909,231,2504,342,,
552,1667,829,780,4580,4509,3873,137,4659,1324,336,2816,,
554,391,708,554,4789,1164,30,1549,2972,205,2503,7887,,
555,3343,1955,4759,4501,1048,4778,2474,4256,2445,336,7642,,
556,1443,2434,2256,1517,4319,3895,3939,2657,4927,1720,5966,,
557,1014,4171,4101,388,4239,283,4012,2809,3847,4493,4987,,
558,704,411,1324,251,1069,3942,4338,370,3781,1571,2131,,
559,3290,4722,416,4167,2949,3939,3813,2986,1133,258,1910,,
560,98,2441,2088,475,2769,1704,1684,3406,705,3923,7449,,
561,704,4126,1049,3232,1856,4286,932,1993,870,4554,1297,,
562,472,4143,1868,3499,1630,542,4090,3100,1069,3689,2378,,
563,983,2619,3551,3427,2924,3494,1357,1804,4275,4048,2512,,
564,20,395,2139,1671,3229,4239,1069,3880,2387,1856,393,,
565,4352,2799,874,4556,1709,1922,3681,1504,1871,4433,5106,,
566,1684,2518,2223,2472,4599,3063,4366,4570,2614,488,1388,,
567,4533,2086,1087,1214,1599,1856,692,2251,704,2050,1093,,
568,1984,453,3611,4493,98,941,150,1713,3024,2756,332,,
569,2436,4512,3091,2217,3584,3662,4290,4527,389,4918,5319,,
570,647,4071,4193,2445,4783,391,2848,3441,1813,2495,1511,,
571,3295,1740,2821,4128,2481,2149,505,1538,3545,4197,6654,,
572,2949,4722,3625,3196,2015,4167,3290,4016,4683,4710,1910,,
573,4789,2830,322,3096,1926,3143,1813,908,1879,320,4717,,
574,382,711,1157,2221,2872,3252,4674,252,3935,1253,4574,,
575,301,2351,3019,3034,3594,1646,4207,2872,4778,856,150,,
576,3019,3109,2619,3226,4693,2632,3421,1472,3647,3519,5298,,
577,509,1581,2334,3424,324,2511,67,4752,1587,3133,3399,,
578,3073,234,2811,617,3386,2657,3905,56,3575,3001,2832,,
579,4783,2274,2111,1984,1071,1330,140,391,1684,4913,6906,,
580,1667,983,3575,1162,3143,3386,617,3111,3369,3275,2832,,
581,3314,453,1926,2037,3554,4793,283,789,205,3143,332,,
582,2549,1200,193,2970,94,3350,840,566,325,173,5024,,
583,1357,4265,2924,1804,3340,3551,1287,741,2063,1298,2512,,
584,2342,415,2905,45,4809,4393,367,186,4457,166,3355,,
585,2549,2988,648,4318,2796,4787,70,3061,145,1755,3486,,
586,3963,4533,1960,3942,2595,2354,3189,382,782,4261,3248,,
587,2744,4481,3977,322,2267,3442,663,4366,2666,3847,912,,
588,14,617,1128,2548,4767,4396,3905,3369,3111,1162,2832,,
589,3496,3636,2113,4390,3576,1857,2051,1749,132,3168,5502,,
590,4292,3774,3342,361,935,1254,3228,398,3607,986,4836,,
591,62,2113,3168,192,3410,1857,3496,1395,2026,3867,5502,,
592,4683,2548,829,4546,2093,713,4887,1430,986,3685,2856,,
593,4888,3942,217,4335,4290,1069,2251,1522,1667,4248,5010,,
594,4912,3102,2861,4922,4848,2843,1429,660,4090,4044,6324,,
595,2352,827,4218,218,2125,1705,1354,3713,3667,3873,5058,,
596,3071,4533,303,3258,2155,543,4091,457,1519,3511,6696,,
597,425,1605,1172,3760,795,2113,4411,2510,4026,2816,3512,,
598,2229,276,4867,4219,740,617,3536,1156,1999,2747,1786,,
599,4579,2639,1611,4126,2784,1357,3438,3022,4634,2683,4253,,
600,3424,3908,200,4752,1261,4522,4093,2516,1262,4445,3399,,
601,3165,1023,4961,3911,3459,3915,505,3652,1695,4001,1168,,
603,151,3188,4793,4876,1794,3116,1331,163,554,2860,869,,
604,193,903,3424,1957,4637,183,3058,69,1983,2912,1329,,
605,4742,416,845,4215,2536,3381,2949,4683,3226,4005,1910,,
606,4793,248,1586,104,2478,3032,2434,4876,2860,4112,869,,
607,3459,2549,3335,3628,373,3576,1894,1857,2401,2023,1119,,
608,1934,956,4005,1178,643,2118,2146,3651,1951,923,6335,,
609,361,1254,4839,461,4639,3735,1580,10,4294,4194,4836,,
610,3774,4828,3098,30,488,3923,3015,267,1253,2250,4574,,
611,69,4760,2784,343,2313,14,3108,4177,2970,3337,4096,,
612,3901,4888,416,4836,4005,238,4284,935,3366,4698,298,,
613,4577,565,1933,1217,2339,1751,1735,4098,3189,286,1505,,
614,2436,2243,3146,2799,3952,2198,895,4692,1871,3944,5180,,
615,3007,3594,4477,3600,141,1212,4128,4187,20,1087,2022,,
617,2334,193,465,2301,870,4445,1648,3424,544,2902,5168,,
618,1220,924,2088,2189,2445,2544,3519,1684,2972,2833,335,,
619,2160,998,205,2756,4261,4789,1697,2165,3476,1330,332,,
620,4179,4533,4826,3942,4091,1960,4340,936,4283,337,3248,,
621,708,1014,554,2544,4789,2972,4914,2944,1287,1782,7887,,
622,3210,14,983,2548,4396,4767,3575,3905,335,1667,2832,,
623,1212,4902,2021,117,3041,2824,1841,1205,1791,4479,1170,,
624,4762,2377,4771,1786,2543,3974,4445,3322,2447,3338,4189,,
625,4096,1158,1588,3988,4349,2392,1960,2086,1995,1129,3203,,
626,532,284,1667,3145,3665,4912,719,4888,555,3898,840,,
627,266,2639,4005,145,505,1686,2940,1100,4887,4693,4863,,
628,4090,193,99,1795,4131,2872,4762,1262,3100,472,2378,,
629,3265,2113,713,3636,1395,4632,1857,4390,764,3867,5502,,
630,4683,2063,3369,3753,4337,252,634,736,3685,3524,2856,,
631,1711,1252,2549,4142,4398,3533,1411,3170,232,509,4053,,
632,3576,562,3496,3168,2051,1043,1857,3636,1749,2113,5502,,
633,3524,3685,4411,96,70,3728,4683,1708,2937,1698,2856,,
634,4226,2887,3644,1564,3375,283,3537,314,4954,948,2817,,
635,4955,3099,2968,3510,3001,921,191,1856,704,1555,1124,,
636,2280,1713,3576,3265,465,3555,2221,4840,3391,4064,3497,,
637,3971,1704,2958,2873,488,2495,3423,1455,3805,2121,4964,,
638,2138,3315,1171,2221,1879,2681,2902,3792,3685,320,4717,,
639,1711,2832,505,3293,4096,3897,3295,4478,3753,1749,3203,,
640,357,4044,2388,4577,3300,1190,4304,1633,2880,4922,6324,,
641,2657,82,3936,3335,617,3944,1894,4327,768,4693,590,,
642,4254,3185,3290,2607,3476,4599,3995,391,4493,1943,335,,
643,2549,1252,1711,953,1308,4214,1707,2633,1957,935,4053,,
644,4537,2884,4028,2250,4071,1613,2076,583,3813,2295,5695,,
645,416,3366,1142,3144,3210,569,3901,4829,4580,2396,298,,
646,4752,474,4034,3210,4005,2782,4445,688,238,508,298,,
647,1984,248,3032,4793,2478,3601,1331,2256,554,924,869,,
648,1087,940,3796,617,4194,2508,2560,3685,3662,1686,728,,
649,2533,1646,2289,2921,1172,3594,3140,4776,2955,308,150,,
650,3034,2756,3650,3555,4840,2996,3667,1823,2260,132,3497,,
651,3073,54,3496,1631,617,3275,1667,3210,2161,3143,2832,,
652,1611,2639,4338,4044,3228,1667,4097,4954,934,4640,2320,,
653,3746,4756,4803,677,3107,3895,482,3555,4842,1775,2809,,
654,2549,3319,4810,1605,4576,2390,4228,2260,2559,3942,1043,,
655,3109,1706,3793,3715,4491,1681,4759,2311,4757,646,3723,,
657,2549,4208,145,4880,159,3558,117,3342,3793,916,3486,,
658,4390,2051,62,132,1857,192,3576,2113,1749,1125,5502,,
659,1252,4091,4069,4579,953,4752,1158,1354,4533,2459,6696,,
661,4960,4778,54,95,988,2088,831,40,1912,4501,7642,,
662,3459,217,866,62,1184,2703,14,1711,3018,4396,3203,,
663,3185,2608,4622,1048,489,408,2350,2987,571,3227,5825,,
664,3183,3217,136,1166,4459,3386,636,836,1732,2996,6009,,
665,3628,4652,925,2349,2401,2409,1158,401,3746,1333,1786,,
666,2155,3820,2384,2549,4579,1786,3366,3662,688,4142,4053,,
667,3442,3252,2744,1572,2267,2532,930,4481,322,4985,912,,
668,4411,4233,4283,2941,3060,4751,2043,184,4248,331,3440,,
669,1087,3594,1212,1752,20,2352,4128,219,4397,723,2022,,
670,1984,18,391,255,2835,4299,681,2638,475,789,332,,
671,4086,2220,2342,708,2686,80,769,1014,4738,2702,7956,,
672,3048,20,2296,1294,135,3625,3651,1113,2356,238,5319,,
673,1984,2756,976,648,4782,8,3676,3397,3685,4793,2499,,
674,193,2501,2523,333,4829,2799,3826,4986,2866,286,3217,,
675,4501,4960,4299,3034,231,988,2267,2894,4966,2445,7642,,
676,1351,3048,1493,1762,577,4446,1698,1612,2906,3732,5319,,
677,3847,2178,114,3977,1826,322,1999,2666,4190,1474,912,,
678,1359,4757,4532,1155,4193,2311,2098,1955,2987,300,3723,,
679,4683,4742,1592,3151,3226,4215,2682,2458,242,1615,1910,,
680,2280,2533,2955,301,945,3019,1646,2921,3594,4776,150,,
681,740,2088,3229,3336,1812,3439,3804,1281,767,2076,7790,,
682,4783,3483,3650,203,63,3788,1263,1371,2355,2833,1511,,
684,4989,2051,1653,1728,3424,2674,2970,4773,193,768,5168,,
685,1522,80,1646,3151,3397,2160,532,4767,4766,4467,2683,,
686,1333,1545,627,4708,4396,3499,2155,1601,4615,4579,6696,,
687,4556,3831,4357,193,2501,4986,1548,2136,2543,817,3217,,
688,1224,2101,3018,1556,885,3602,2639,2885,2970,634,2212,,
689,3644,3260,2434,3939,1443,3565,450,3237,2256,3337,5966,,
690,617,1667,1623,56,2506,2082,2309,54,3216,3143,2832,,
691,3700,2342,708,2104,2667,2545,1359,1578,2866,2220,7956,,
692,3410,132,192,1857,3576,2051,3636,4916,62,976,5502,,
693,2970,325,97,1054,3026,193,840,1200,4762,2549,5024,,
696,3438,4590,2388,1139,1429,509,4953,1134,4922,3799,6324,,
697,1605,4396,1013,2393,2638,2025,4215,3928,548,3390,1833,,
698,5,1646,2235,4478,1475,1172,89,2955,3594,2280,150,,
699,2639,2478,3100,874,1252,3908,3183,1764,2086,1519,1093,,
700,3942,2654,105,4110,251,1493,24,4338,1324,1115,2131,,
701,114,3336,2809,2178,3847,1415,1253,930,3267,2666,912,,
702,870,688,4092,3524,416,3578,3210,200,2782,508,298,,
703,4783,647,2756,983,976,1690,2816,1357,4932,193,6270,,
704,4533,2179,565,1030,3432,870,1721,2204,3826,3565,5915,,
705,648,2549,4880,3817,4479,3338,3061,4208,3793,1755,3486,,
706,983,691,4524,3344,1126,1270,4940,3165,1611,3900,7946,,
708,1715,794,251,3930,1217,4104,1370,565,1933,4890,1505,,
709,3386,170,3837,1056,1202,3420,925,2862,3900,492,6426,,
710,4479,298,1791,3041,474,815,4034,4902,2021,1080,1170,,
711,3189,2657,1642,251,3880,3930,449,2523,1715,3942,1505,,
712,1673,3060,4986,687,4829,1950,1578,1157,2866,3685,3217,,
713,3198,3677,2649,1330,1935,3650,3783,3611,171,3207,4717,,
714,1984,3480,1946,107,2833,4501,2474,1943,206,4003,7470,,
715,3454,3652,907,145,2179,4049,3994,2990,2266,4074,1168,,
716,812,586,2342,3685,4683,1681,4394,321,902,4910,840,,
717,536,1197,2341,2246,2387,4554,3329,719,3409,799,2816,,
718,4396,3244,1605,1139,3928,4493,4581,3465,1252,2885,1833,,
719,4814,1306,4836,1740,4927,2637,2988,3501,2377,4049,4308,,
720,1270,20,1026,2990,4187,2459,1752,1087,3007,3942,2022,,
721,4570,3528,4813,4207,3185,1359,2987,663,2350,3151,5825,,
722,1357,4298,532,630,837,880,3650,1646,1028,2638,2683,,
723,2179,923,2105,3238,14,2051,4047,1932,3192,1306,6335,,
724,3198,3342,1686,1493,3347,1069,3424,2996,3650,4292,7233,,
725,793,772,4003,3867,4799,3760,4470,3383,2306,4411,5058,,
726,844,3866,4895,3198,3650,4110,2996,2345,1224,223,7233,,
727,181,4226,713,3820,3375,2853,866,4963,4954,1143,2817,,
728,3217,4270,4090,3259,704,688,2714,3506,3183,21,393,,
729,276,3198,3536,4475,1451,2349,740,2927,925,3883,1786,,
730,3045,676,2872,193,2970,1037,4762,1495,4143,3217,2378,,
731,4783,125,2274,3424,1684,2356,4071,2220,3660,4265,6906,,
732,3810,1443,4936,3895,839,3565,2657,2256,2595,1118,5966,,
733,3198,3459,1014,2924,2146,3100,1879,4665,4064,182,4717,,
734,1357,532,1142,1712,453,2638,570,255,1943,1178,2683,,
735,51,4128,3650,953,2031,4194,1522,2833,4798,3201,2683,,
736,4026,2342,2222,524,3389,4463,3436,45,249,3324,3355,,
737,459,2686,2987,646,1733,617,3777,248,338,2955,3723,,
738,3188,1984,1479,554,140,3601,2256,151,2443,4503,869,,
739,2004,402,82,3270,3018,69,3038,217,4290,238,5010,,
740,145,4564,2549,117,3342,2224,916,1224,465,2988,3486,,
741,2689,1698,2430,1178,4683,3467,2773,4691,2146,4337,2856,,
742,4501,3343,1048,4960,3168,3227,4981,54,3898,3571,7642,,
743,193,1630,3986,4524,2256,4143,2794,1429,4520,2136,5024,,
744,3337,3260,2851,586,276,725,1517,3908,839,450,5966,,
745,2638,288,146,1605,3278,2616,4945,4776,845,1252,1833,,
746,4096,960,4005,1764,1245,4171,885,4899,511,2100,6276,,
747,1667,4188,4945,225,2646,3145,3068,4005,4373,2283,1257,,
748,1695,2740,4576,885,3555,425,3600,1224,34,3826,3502,,
749,3551,630,2088,4408,3804,4018,1355,3571,2756,4207,7790,,
750,3759,3313,4245,4665,3607,4670,4912,352,1860,1491,3668,,
751,1684,4847,4001,3337,4760,1715,4659,14,4970,522,4096,,
752,784,3510,1048,2988,1405,4337,4194,1023,3308,1736,4623,,
753,2549,4290,193,1615,3685,2523,1235,3173,3350,1157,3217,,
754,3183,2021,1709,4234,1806,4954,1012,940,2787,321,5185,,
755,3555,3576,62,1857,1749,713,3496,562,1043,4916,5502,,
756,4091,225,2714,1605,2978,1252,2912,4436,3645,4786,6696,,
757,4814,4683,4930,2511,3066,2572,3625,3436,416,2317,1910,,
758,4477,2970,4390,704,2377,505,2549,69,4676,53,1329,,
760,4228,4979,2860,150,3105,3319,2180,2150,248,140,1043,,
761,4286,4169,2100,4533,1821,1532,4489,165,2459,4581,1252,,
762,3685,4683,3003,4337,4411,978,1405,373,2773,216,2856,,
763,145,870,2681,4683,3805,389,4295,4477,1087,3903,5648,,
764,3949,1100,3730,807,2097,4096,191,4954,276,4851,8021,,
765,1667,4912,1648,295,2821,288,4817,767,3459,1661,840,,
766,3450,1005,3189,812,4332,3337,2033,1174,1409,4659,4384,,
767,2549,607,3770,2559,2445,3783,2703,4576,2199,3963,1043,,
768,4411,2799,1252,4433,4954,4716,3907,3329,439,2300,3440,,
769,4851,972,544,356,193,3438,2970,311,3424,3665,5168,,
770,98,2033,2267,3483,1523,1621,3344,2789,2384,3366,800,,
771,2088,2958,3554,2560,3024,3655,3175,837,1713,2638,332,,
772,4337,1178,2256,1850,3410,4532,4252,1680,4195,1405,4623,,
773,908,3175,630,945,3895,1522,2221,3958,3441,2931,2683,,
774,1857,3410,3555,132,62,713,976,4390,4503,2764,5502,,
775,839,1437,3692,4757,463,2440,924,4097,1585,2840,7620,,
776,4188,4432,598,2639,3367,1087,3198,1818,4977,3217,1093,,
777,1278,4477,361,4005,3225,2880,2392,302,870,4899,6276,,
778,4963,4757,181,1751,2342,4098,2912,2350,459,30,3723,,
779,1984,882,125,2313,4642,1936,3805,4026,1856,2506,7367,,
780,4098,4086,4757,459,2311,1199,2912,617,4963,1125,3723,,
781,1611,983,38,2101,2394,2549,3165,3183,1711,3537,7946,,
782,276,4851,3949,2392,4261,1597,2102,2639,2088,191,8021,,
783,2549,4016,3612,2970,2912,69,4233,3675,3749,193,1329,,
785,2993,4814,198,4305,1140,1623,2553,4459,1740,3144,4308,,
786,3424,4093,844,3826,509,4012,1262,4101,3592,1791,3399,,
787,2342,2912,2311,2287,2531,617,4722,4757,4098,181,3723,,
788,4445,2113,3424,4444,4226,565,2970,544,4143,1653,5168,,
789,1080,2637,315,130,444,4561,2191,2247,3989,3115,2200,,
790,2392,4683,4226,2520,505,2165,3372,76,4377,82,6654,,
791,4493,2549,1087,251,544,3459,2970,2912,3113,3598,1119,,
792,1952,1711,2155,2549,1957,4507,4524,953,935,3366,4053,,
793,647,203,3290,4650,4783,3977,3845,3788,4826,89,1511,,
794,983,4026,4491,125,1711,4836,181,3127,532,4533,6270,,
795,4814,4683,4005,3436,3226,1355,114,1595,3615,2143,1910,,
796,1087,940,1212,4940,2560,1896,4282,3685,4854,2094,728,,
797,2970,67,2516,2755,183,3292,2678,225,4335,3270,2007,,
798,2377,4778,4814,4836,4412,4349,4097,4927,4049,2118,4308,,
799,3424,2632,4709,308,3847,1066,3442,973,3041,3109,4987,,
800,193,2549,94,2970,1630,4940,1211,4762,1182,4121,5024,,
801,2639,1471,4275,4545,1252,4527,1100,4261,4096,807,8021,,
802,3432,2086,215,2139,2294,3290,586,2813,3794,2050,1093,,
803,2251,3602,105,1341,3885,2447,2616,131,3347,3544,2131,,
804,4126,413,2334,704,2539,4040,4319,1190,4302,2152,1297,,
805,4302,3908,1818,4126,472,4040,4730,4304,2334,870,1297,,
806,4338,2832,4342,1602,1504,249,3524,2313,2139,4533,2816,,
807,4757,1734,4226,3567,2633,924,4443,1225,3692,1951,7620,,
808,677,4099,3072,2816,2854,3873,2393,2887,3390,1214,1833,,
809,505,1145,2179,3930,2377,4469,740,3456,3067,4074,7258,,
810,940,458,3612,1028,907,4895,3685,1550,3069,2516,3484,,
811,4390,1857,2113,713,3636,132,764,3576,4916,3867,5502,,
812,3685,15,4765,1430,1871,1877,4945,3650,4202,1028,3484,,
813,1357,554,4783,532,2446,2944,2676,2503,3269,1287,2509,,
814,1020,793,3267,2309,772,2326,260,2203,3423,2503,5058,,
815,67,2796,1835,4098,251,2523,4615,1454,2657,25,1505,,
816,2191,4561,2637,82,1229,4844,3811,3432,3613,1498,2200,,
818,1690,3510,4284,4128,3232,3183,2478,4533,191,2139,1093,,
819,3798,4195,4634,4661,4718,1178,4337,1325,130,289,4623,,
820,4124,1854,782,3198,1475,647,3607,4243,554,4899,4964,,
821,1197,1868,193,38,1630,4131,1262,3689,52,1795,2378,,
822,4396,276,2401,453,3628,2796,27,1451,3883,401,1786,,
823,284,2830,716,36,818,3424,4757,3067,1412,388,4987,,
824,4854,3685,3052,617,4579,1056,4194,1686,2158,940,728,,
825,2756,1263,708,3032,782,3706,1984,3423,4940,2730,63,,
826,98,630,3519,4793,562,1567,2607,44,1621,1582,335,,
827,231,2280,1014,4149,4064,465,3383,4028,989,1026,3497,,
828,98,3483,2821,2478,3491,2706,2465,702,2206,1263,7449,,
829,4994,4396,3628,4216,3576,1933,1449,4211,480,1695,3502,,
830,2553,2509,3432,3811,1055,2163,444,187,267,1229,2200,,
831,4527,4945,2885,3072,288,677,1013,1605,1181,3928,1833,,
832,3424,2511,67,2516,3592,4445,3908,979,1532,713,3399,,
833,4336,677,4283,4396,2816,2778,2885,3155,2025,3827,1833,,
834,416,2553,442,4561,444,3432,4468,4453,3501,556,2200,,
836,2523,1751,1715,25,2354,4336,1370,1278,4890,4104,1505,,
837,69,855,2549,193,73,449,820,2743,1224,1981,1329,,
838,465,4390,885,2646,2652,1695,2510,4143,3826,4637,3502,,
839,145,141,357,4297,4926,2681,2251,1690,160,2664,5648,,
