,0,1,2,3,4,5,6,7,8,9,i1,i2,hl,nl
415,2848,4642,1074,4455,4960,391,621,4556,789,4044,,840,,
416,1611,3732,4642,35,4675,4932,557,740,294,4105,,2499,,
417,4783,1984,6,2280,1854,2210,361,4573,2730,186,,3203,,
418,2393,1592,3963,1178,1555,908,62,1457,3314,125,,840,,
419,4091,193,3814,2274,2657,145,4501,3643,2666,1129,,840,,
420,4783,740,4091,1984,4814,648,2549,3217,3201,1057,,5319,,
421,193,361,3011,882,4501,554,203,2289,2816,647,,840,,
422,193,3510,2210,361,4005,145,1270,3942,1911,1129,,840,,
423,2773,3459,3225,708,647,4177,1379,4961,4634,903,,332,,
424,1984,193,1722,3335,2773,2780,1597,2350,4656,2911,,3184,,
425,4177,2848,708,2155,3102,4245,2795,2657,145,1522,,840,,
426,740,4091,4177,3300,647,1984,3813,1646,4814,297,,6276,,
427,4501,647,4450,1695,4086,2511,284,4106,4814,2377,,3203,,
428,2610,2501,4091,647,4642,772,2274,4332,4270,159,,840,,
429,2377,3888,2912,3510,4642,4005,505,4960,1970,3911,,840,,
430,3102,4124,361,2356,2970,1583,4479,2944,789,1522,,840,,
431,740,193,708,4270,3715,4642,2656,2610,1995,509,,840,,
432,4446,4783,1711,839,3510,465,4642,23,2973,2773,,2499,,
433,14,647,4501,922,4091,1074,193,3820,3892,615,,840,,
434,630,4394,145,4960,2320,1129,1921,2970,240,484,,5010,,
435,4245,647,2355,4847,4642,112,3510,145,3003,3900,,840,,
437,4783,4091,4782,361,4106,882,83,3351,2516,4245,,840,,
438,647,2970,780,484,2667,125,4847,240,1254,3092,,840,,
439,4446,1646,1194,4096,3018,1479,1764,505,1171,945,,2499,,
440,708,4245,4270,145,3661,174,554,3930,312,3555,,840,,
441,647,4,1357,4932,193,2949,3885,2608,2377,4738,,2499,,
442,1984,2756,3813,1728,4665,98,856,4005,3424,3078,,5006,,
443,2820,4955,4642,882,3565,3834,1129,1133,1893,2132,,840,,
444,2436,240,2511,3142,4720,521,145,2355,3018,3862,,840,,
445,647,1736,1304,4642,80,2773,1074,645,145,2664,,840,,
446,4783,437,125,2377,3189,4245,2988,4445,588,3314,,840,,
447,2274,4642,1129,1755,3335,1184,4738,1646,740,145,,5010,,
448,647,2274,4245,47,1921,57,2544,134,1682,4968,,840,,
449,112,4783,2778,3862,569,4005,789,1244,3892,908,,840,,
450,24,2721,416,4194,125,935,4783,4709,2649,300,,840,,
451,740,221,1113,4458,109,4783,1287,3080,4305,2511,,840,,
452,647,193,125,3676,4270,2658,4005,4194,3820,505,,63,,
453,773,193,708,1128,335,1519,2377,2342,1736,2274,,5185,,
454,4446,411,284,2830,3335,276,1821,1791,1074,145,,6906,,
455,1118,4446,3823,4783,740,1906,3300,4827,2,647,,7449,,
456,4091,1602,2280,4954,1740,2988,284,98,27,1074,,63,,
457,416,361,3571,453,4642,882,183,1618,145,4661,,7655,,
458,4446,1984,4932,2820,3165,2608,1406,2280,4270,923,,4717,,
459,3237,1217,1698,983,2126,586,4128,3092,323,4091,,2499,,
460,4783,4091,2820,4954,588,4453,4567,1681,268,361,,2499,,
461,4214,361,2820,2274,214,1074,4128,3741,882,4926,,7557,,
462,4847,2295,3183,3963,2525,1178,145,708,125,4245,,5180,,
463,983,1755,1728,115,2105,4954,1740,1933,3198,1048,,800,,
464,3715,1129,925,276,4642,4270,519,2501,708,4462,,840,,
465,2280,708,1984,2795,54,109,2311,1181,4140,772,,840,,
466,1646,866,3732,3704,828,4836,2342,2718,2274,4245,,2499,,
467,145,297,112,2210,4245,2509,1270,3930,127,4989,,5010,,
468,2949,2274,2355,1324,4005,1169,4926,1330,2639,505,,840,,
470,2274,1621,2280,1646,254,238,3179,453,4531,4561,,6276,,
471,2280,2718,3403,4245,3018,1818,112,1129,2507,4699,,2499,,
472,4782,4245,3198,2740,882,554,3183,1254,2355,3048,,7655,,
473,3335,4642,2289,2342,2155,2138,772,1984,4171,708,,2683,,
474,361,4194,1522,127,1087,246,1984,1879,4986,3232,,840,,
476,4783,4177,2816,2549,2949,4836,403,4270,4533,2530,,4717,,
477,1244,4596,953,1374,1522,2988,2501,3704,3226,2872,,2499,,
479,4783,647,4814,4945,4390,193,1088,2377,3102,4245,,800,,
480,1550,3282,3207,4005,1911,1190,3337,4757,4754,3759,,332,,
481,647,708,36,882,391,1522,2820,4342,240,72,,6276,,
482,4091,3102,4475,3198,4106,62,2095,1029,4752,276,,840,,
483,4783,740,4091,4177,3300,2,647,1252,357,908,,332,,
484,882,2970,1404,4642,361,193,2906,125,1602,1472,,7655,,
485,361,4683,3454,3487,2906,2356,1667,2298,3424,238,,800,,
486,647,976,2949,2646,2274,4245,532,960,4683,772,,5006,,
487,4446,4091,4177,647,1646,3037,866,648,437,2549,,7655,,
488,1578,416,2239,1684,1200,3371,1921,2320,145,4665,,5010,,
489,3183,324,3410,2251,827,4645,647,2136,2872,2511,,5006,,
491,4918,505,4128,2342,4096,2970,2639,56,1196,3996,,6906,,
492,4738,4981,416,4960,1332,2377,4131,1449,773,437,,6906,,
493,4446,4814,2549,3955,1711,4382,361,4005,2548,4396,,6906,,
494,647,908,708,125,2949,2377,2280,3905,4642,617,,5006,,
495,4894,960,416,3335,4005,3472,804,4459,4302,953,,6906,,
496,4446,4783,740,812,1252,3551,2549,324,3732,3201,,1257,,
497,4446,1252,1646,1601,4493,1862,1288,4854,708,4128,,5006,,
498,125,4642,3226,2506,647,519,1178,4803,708,1157,,800,,
499,4501,4280,708,4783,973,3869,1728,1522,3510,2138,,6276,,
500,4836,286,4874,4918,109,2105,827,1029,82,1740,,3203,,
501,2549,125,37,4533,3424,3343,1630,1129,1178,1114,,5006,,
502,786,2342,960,3224,416,336,145,3459,112,1921,,5006,,
503,647,297,484,2377,4683,3018,145,3660,945,882,,3184,,
504,1118,4446,740,4091,647,1252,983,1646,866,786,,332,,
505,4642,4506,2468,1602,3179,960,973,2179,2779,2903,,5010,,
506,1118,3823,4783,740,1906,4091,647,357,1984,903,,1252,,
507,2820,4738,4270,3319,2207,240,2501,4642,4005,647,,840,,
508,740,4091,647,1252,1984,1690,4945,2549,2848,2220,,4717,,
509,1252,2949,3048,4270,3335,4005,4106,1074,1287,477,,2499,,
510,1646,3715,4005,1074,1894,2207,4501,4457,2334,647,,2499,,
511,145,772,1667,3102,2250,397,125,2355,4131,3182,,4717,,
512,4446,740,647,3813,1089,3201,1728,115,2949,2105,,7655,,
513,1711,62,3942,1602,4270,4091,3063,2274,1751,4390,,2499,,
514,740,4091,812,647,1252,1646,4814,1955,3263,1089,,4717,,
515,647,1646,1690,2549,1605,3102,2274,1933,772,3335,,3184,,
516,2949,3462,284,197,2355,786,2136,4128,4106,2274,,4717,,
517,2795,18,4005,953,3225,4074,2907,2740,3421,1736,,3203,,
518,361,4106,565,1464,72,240,4245,4352,1074,4091,,2499,,
519,4177,1984,908,773,4945,708,4665,2949,2819,3073,,800,,
520,647,1984,2256,2274,3510,3905,4642,3068,1129,2784,,2683,,
521,2949,1711,4793,4270,3314,2795,361,4670,2970,989,,5010,,
522,1646,4918,601,2436,4005,4477,870,4738,3719,361,,2499,,
523,3335,4169,621,527,4396,923,4474,1601,1562,1787,,2499,,
524,647,4683,4738,2251,2194,2718,4270,315,4091,361,,2499,,
525,1118,2105,4270,416,739,3335,2610,1921,1994,1082,,5010,,
526,2,150,2342,4270,2888,2911,1681,2215,3078,2970,,5010,,
527,4783,647,4432,4270,4682,4656,3901,3335,3092,3510,,2499,,
528,1252,9,238,4971,2155,4683,1034,772,4642,361,,2499,,
529,357,3319,1004,1308,3125,3342,4106,3785,276,655,,5319,,
530,789,4005,1970,4836,3198,4814,125,4778,4290,708,,840,,
531,2988,4683,923,361,444,2572,240,4131,2136,2636,,2499,,
532,4177,2342,284,2970,3413,427,4064,125,827,4689,,7655,,
533,1,3823,4783,740,4091,4177,647,357,2756,983,,1168,,
534,484,4106,4986,116,4091,3268,972,1879,2860,361,,840,,
535,3491,4501,882,300,2633,203,2657,2829,2063,145,,3184,,
536,3102,1736,2210,2342,4005,4683,1085,3057,945,2355,,2499,,
537,3869,4675,4245,3497,882,62,2531,3092,1485,1173,,2499,,
538,1646,3424,2139,1753,1270,565,4270,4847,3078,1762,,2499,,
539,740,4177,1646,4665,2342,2210,361,145,2468,112,,5010,,
540,3102,4642,1196,772,2516,3078,2796,2549,3944,1287,,2499,,
541,2658,4787,772,4005,3483,4642,2576,4392,1984,1595,,5006,,
542,647,357,4945,3732,3174,4955,238,2377,2342,2663,,7655,,
543,4177,3183,945,3979,3555,1479,2549,4274,2832,2613,,4717,,
544,4783,2,647,4814,437,125,2377,4245,3198,416,,2499,,
545,2949,2194,1667,1715,1485,1611,2368,3966,297,4683,,2499,,
546,4446,4783,740,647,1252,1646,4814,767,1089,1690,,6654,,
547,2820,3510,4642,1646,2101,361,827,4760,882,2198,,2499,,
548,145,1984,648,361,1642,1753,4783,4096,4745,4709,,5010,,
549,647,3424,1074,3661,4778,4214,3963,3305,3035,1578,,2499,,
550,2848,4894,361,80,1809,3282,2480,4349,1075,2238,,2499,,
551,647,1646,708,2949,2342,3198,284,4573,2021,645,,335,,
552,3885,4270,4911,116,3456,2296,4683,1548,3594,2887,,335,,
554,740,1646,193,1755,4918,3335,98,617,145,36,,5010,,
555,2780,4501,565,4918,1966,4642,3366,57,4091,2342,,2499,,
556,4091,193,708,361,856,4194,2829,3647,1351,4501,,5010,,
557,4573,3354,2784,4005,416,1197,125,3905,181,4707,,2499,,
558,125,4533,4642,3067,3315,2179,2251,2491,740,2421,,840,,
559,4005,1531,2769,484,827,4501,1171,3775,3258,2501,,840,,
560,4814,708,1602,145,4396,4140,1287,2368,4561,648,,1093,,
561,4446,4783,812,647,1252,903,3813,4814,866,648,,800,,
562,361,789,1984,515,217,647,1522,145,4194,3063,,840,,
563,4573,1461,4091,1698,4961,1178,80,203,2949,2890,,5010,,
564,3823,4783,740,4091,812,647,2756,1646,866,297,,7449,,
565,740,276,3018,361,145,112,4778,1522,4847,117,,840,,
566,1984,4093,4634,2280,1740,2274,960,3314,1074,4865,,5010,,
567,413,593,2504,2392,2549,1379,2726,1215,4477,3791,,6906,,
568,4783,3715,1129,4960,4533,145,484,2833,2311,1522,,840,,
569,4783,4091,983,4814,1601,4955,1128,1602,4164,4836,,3203,,
570,145,2155,1074,3335,1406,320,42,1178,2549,2820,,7655,,
571,3510,723,85,361,505,1684,4533,145,1752,2274,,840,,
572,4390,4918,2342,4817,2274,4793,532,960,465,4683,,5006,,
573,361,4954,1779,1178,2170,880,953,2595,2377,2179,,3203,,
574,4783,647,1646,1601,4493,986,4955,125,2377,2342,,3203,,
575,2820,4880,4658,2639,361,1142,4005,2232,1522,2970,,840,,
576,4783,4091,647,1646,4814,2549,3732,986,1605,2256,,2499,,
577,1089,193,1605,3564,72,2478,740,3897,3314,36,,840,,
578,4783,740,647,1646,4932,193,3704,555,1088,284,,3203,,
579,740,4842,2499,2468,1684,4778,145,3661,3354,882,,840,,
580,4894,2988,416,145,2468,882,4167,1087,1184,2436,,840,,
581,4918,1178,1893,203,2532,3102,2210,4793,4501,18,,5010,,
582,4783,647,1984,4945,4634,1740,3102,3510,2210,361,,840,,
583,4955,2949,2274,4270,361,4670,4106,2970,4342,3565,,840,,
584,2484,1492,4005,882,4344,4501,4783,23,1339,1236,,2683,,
585,740,125,2988,416,1224,2356,4005,4670,4106,1244,,2499,,
586,4783,125,1065,145,1103,4778,4960,2232,809,4583,,840,,
587,3335,276,112,882,2799,2721,3314,553,2289,2975,,5006,,
588,2949,3102,989,2780,127,2782,3343,357,1918,183,,840,,
589,1037,674,4642,3432,3095,4167,2782,1428,3626,989,,5006,,
590,701,4096,4955,4194,2547,361,647,240,2549,4783,,5010,,
591,647,648,4245,4642,3216,3084,882,171,4149,1762,,5006,,
592,4245,4926,361,4005,3497,1522,4765,2489,442,4390,,840,,
593,4245,532,3335,2139,3078,475,1371,676,45,4803,,7655,,
594,4894,3706,1091,4445,125,4401,3652,2548,2970,2756,,5006,,
595,772,4005,4642,465,4955,80,251,2970,708,4410,,840,,
596,708,3510,4573,145,112,989,2649,1023,940,37,,5006,,
597,647,4945,3238,828,4836,3127,948,4533,284,4642,,5006,,
598,125,647,3510,192,3453,209,874,105,229,2170,,5006,,
599,1605,2274,2161,4954,617,3314,1698,3078,36,1755,,5006,,
600,4642,2549,361,1740,3533,647,2811,4270,2454,3216,,5010,,
601,361,4106,181,3778,2911,527,4245,3338,989,85,,840,,
603,647,1646,3732,4675,2342,1736,2274,3715,3198,416,,2499,,
604,3305,2549,4396,37,3565,42,4047,4131,3092,1632,,6276,,
605,4783,4814,4932,4836,140,145,1244,3942,4501,4847,,840,,
606,2274,4245,532,361,80,145,1198,4106,1244,4635,,5010,,
607,4642,361,827,2355,4005,4177,1984,4098,2280,1252,,840,,
608,2756,983,2549,324,1755,3102,2912,3510,4270,266,,6906,,
609,4446,647,1984,4918,1736,3510,1854,4683,3335,956,,5006,,
610,3343,532,586,323,874,3685,2274,554,2691,4149,,5006,,
611,2820,4005,2773,329,72,4720,391,2086,2295,147,,840,,
612,4310,3942,4005,4245,4270,2657,647,4642,837,427,,840,,
613,2516,772,2773,1611,4396,3942,4310,4322,4642,416,,2499,,
614,1646,2773,145,1628,356,4642,3282,3335,3216,3078,,5010,,
615,4573,2639,827,2949,457,2866,3602,4206,3083,297,,2499,,
617,507,1684,230,193,856,4798,1201,4091,4373,740,,840,,
618,361,4954,1244,4005,1142,1522,4245,4111,4775,4194,,840,,
619,708,2274,4270,361,4106,1684,255,3554,3757,80,,3184,,
620,125,3102,3510,4270,2639,4573,882,645,108,4446,,2499,,
621,4446,740,1252,1646,1057,2949,181,2342,3102,2274,,2499,,
622,4945,2549,2377,3715,361,2468,565,1970,240,2511,,2499,,
623,4783,4091,647,1984,4945,4782,1755,2819,4092,2256,,5319,,
624,125,4096,2988,4270,505,1178,284,1181,1611,4961,,800,,
625,1646,4245,3510,3198,266,361,505,3452,4691,2610,,2499,,
626,647,2848,193,3102,416,361,4106,882,3092,593,,2499,,
627,1118,4783,4177,647,908,983,4026,3037,866,1022,,332,,
628,4783,2,125,335,4760,2377,3102,2274,4098,945,,2499,,
629,4683,1935,2210,1667,1736,2996,145,2518,4270,1765,,5180,,
630,4091,4177,647,4814,648,4894,708,3676,1602,3814,,6335,,
631,4493,181,276,3018,4106,3364,1244,989,3793,4960,,840,,
632,544,828,2224,3888,4005,1595,3192,4386,2511,2342,,2683,,
633,1269,2674,2736,2921,3282,3424,1049,1172,4740,708,,800,,
634,647,983,3510,3198,3335,4005,4139,2780,193,4723,,2499,,
635,740,647,708,2274,532,4642,1673,4071,4738,1074,,5010,,
636,361,4505,1821,3198,2830,3237,3510,1254,3785,2470,,2499,,
637,3685,361,1753,1023,4106,2311,4798,4642,3185,2575,,5010,,
638,453,3335,37,4686,4446,3424,945,3955,4890,3238,,2499,,
639,1984,1485,3862,874,4194,4228,2799,3237,2597,4986,,840,,
640,647,1646,648,708,1711,4689,3102,1736,2274,1278,,4717,,
641,4918,4171,3892,2560,2848,276,1921,145,829,1241,,5006,,
642,2210,4670,4095,3770,69,4640,855,1244,1074,2436,,840,,
643,882,2355,246,894,3278,4131,119,1103,4005,2820,,2499,,
644,648,4918,1602,2342,3198,99,1561,2740,1074,502,,7655,,
645,3685,45,3862,2514,3459,3259,2041,2958,1353,2970,,6906,,
646,4446,647,4945,4493,4708,4971,2155,532,3198,2911,,5006,,
647,1646,2549,4069,2799,1602,1516,359,4730,645,3963,,2499,,
648,647,1646,4894,193,2949,725,4270,3198,416,3335,,2499,,
649,2988,145,2436,2280,2927,1199,3813,3555,3314,4091,,840,,
650,4091,4245,4782,4642,3048,3183,1736,4274,3942,577,,840,,
651,740,4091,2,647,2756,908,983,1646,4814,866,,6276,,
652,647,4894,193,4918,2608,4245,3905,2530,4642,276,,5010,,
653,2392,4446,4396,2991,1133,2377,1522,2649,4352,3510,,2499,,
654,2756,2549,3939,2274,4642,1821,4470,2832,127,388,,5010,,
655,740,413,4270,3715,361,2203,2750,1287,885,2387,,6906,,
657,125,4106,2610,4960,1129,1752,4005,3224,4394,1252,,5006,,
658,4446,1646,786,3083,2522,515,4894,3966,1684,2530,,5006,,
659,647,4245,960,4683,856,1142,953,62,4782,786,,5006,,
661,2848,3102,4533,1244,2784,1922,2274,80,14,3437,,840,,
662,3905,544,4642,1681,2970,3834,2666,3314,4445,3424,,5006,,
663,532,4005,68,1970,176,3602,882,2355,4091,1287,,7655,,
664,4893,882,145,105,3381,37,62,1215,740,990,,840,,
665,2274,1753,2006,1809,4926,3369,3643,9,2853,4245,,840,,
666,882,4783,2927,145,647,4005,246,3575,3942,4742,,840,,
667,2194,2732,946,3715,3179,3685,361,1681,106,24,,6906,,
668,14,4245,4847,3645,4270,3942,4664,2906,4533,2970,,840,,
669,4245,4270,3942,1855,361,2086,1034,4575,1287,4310,,840,,
670,740,1755,708,2988,3715,4683,4888,145,1464,2179,,5006,,
671,4783,62,3555,2267,4064,621,4195,569,1143,388,,5006,,
672,740,4091,1690,193,708,125,4880,4738,4567,3314,,840,,
673,4446,4783,740,647,1252,357,1984,2756,3813,1646,,3184,,
674,740,4177,193,2820,708,125,2949,3102,1736,3900,,840,,
675,4738,1142,3459,45,49,4377,4461,836,4918,2210,,6906,,
676,361,85,4005,2970,2547,2732,1085,4245,2031,2342,,3203,,
677,4642,1740,4874,2740,2949,2377,4302,4945,3261,2506,,2499,,
678,4446,1646,2280,4842,3510,2988,4642,3424,2730,1667,,2499,,
679,284,145,3782,4642,2780,4005,480,3728,4098,2657,,6906,,
680,4091,4026,1601,1357,193,3217,4955,9,125,1602,,7655,,
681,2342,4642,2296,505,4396,112,1230,2511,189,3107,,2499,,
682,4533,361,145,2890,3509,416,1602,2639,2927,1922,,840,,
684,4782,708,416,1485,940,4106,2355,361,2530,3804,,840,,
685,2820,1667,361,2063,4790,804,3039,4954,125,3314,,800,,
686,4045,484,125,4270,4599,30,3942,1129,105,1822,,840,,
687,647,708,1740,416,361,4929,2666,1020,2274,4642,,840,,
688,4091,647,866,4945,708,4270,3216,4337,2657,1074,,840,,
689,4446,4783,648,4894,3939,484,708,1783,14,181,,5010,,
690,4783,4177,647,4932,193,4955,708,1602,2949,2105,,840,,
691,4091,1578,2666,1921,193,2274,112,708,3410,3883,,840,,
692,14,3510,4106,1921,1715,2924,1198,402,141,4783,,840,,
693,3335,4642,3269,945,475,2097,3371,1494,3565,3802,,2499,,
696,4783,1646,2274,882,2266,4765,4790,3092,3695,1522,,2499,,
697,1118,740,4091,2,1646,1089,2218,786,1690,679,,4717,,
698,1252,2820,2274,4270,544,1404,1224,1918,4798,4778,,2499,,
699,357,2549,2848,555,4106,4745,3459,83,2207,2097,,2683,,
700,2222,3459,45,3237,3616,2680,2849,484,3962,1646,,6906,,
701,3814,2674,1253,4245,2210,2355,2657,3018,3078,145,,6906,,
702,357,14,3424,3097,4757,1630,4752,3778,4730,4069,,840,,
703,647,1252,4945,2549,1755,1605,4955,4918,1602,2949,,2499,,
704,4783,1984,1646,708,3198,2160,4005,140,3942,1911,,5006,,
705,4814,3732,2458,4918,3676,3885,2105,1556,2377,1934,,6906,,
706,4735,3885,946,181,2274,793,361,1142,1169,882,,840,,
708,4342,1184,4642,2851,3459,3105,4091,1733,4960,2576,,6906,,
709,960,462,3652,4445,250,532,4270,1960,3314,4949,,6906,,
710,4783,4091,4177,647,1646,4814,2848,4932,3175,3732,,4717,,
711,4446,4783,740,4091,4177,3300,647,1252,1984,983,,6276,,
712,1004,4106,465,3048,557,2143,3003,2691,131,2572,,2499,,
713,647,193,2820,1605,14,416,3314,4477,361,3424,,4717,,
714,361,4945,972,145,837,2970,1970,827,2509,2152,,840,,
715,193,1254,2311,4396,4642,4005,527,4412,2280,3510,,840,,
716,357,786,2549,324,4894,3182,9,2099,3763,2342,,5006,,
717,647,236,2547,4171,4517,361,4642,1753,4177,4106,,7655,,
718,4446,740,4177,2816,3704,1057,4918,463,2949,1711,,2499,,
719,4446,4783,4091,647,1984,4814,648,1357,2220,4894,,4717,,
720,2256,4270,4642,3780,1764,145,2468,1778,882,1313,,6906,,
721,4782,1736,4245,1304,416,98,4642,2355,3381,145,,3203,,
722,4783,708,2280,3048,2988,4270,361,4005,145,2468,,840,,
723,3198,62,2499,4195,64,2301,740,2265,1126,3459,,7655,,
724,3300,1646,1601,2220,708,1602,14,3397,2342,3685,,5319,,
725,2639,361,145,4564,4501,1522,532,4106,2970,1085,,6906,,
726,4270,3715,3335,2639,1142,4005,2740,145,4767,3459,,6906,,
727,4783,4091,812,647,1653,908,3813,3050,3037,866,,63,,
728,193,2820,4880,4164,1142,4005,2178,329,1555,383,,7449,,
729,708,4091,2911,645,3343,3078,3537,2639,2511,145,,840,,
730,908,1736,354,1074,62,1522,1896,3554,3193,4752,,840,,
731,4091,647,4675,361,4106,2088,3834,2510,4290,894,,840,,
732,647,1252,4782,3238,4738,361,145,4798,2111,3738,,840,,
733,1646,2549,4493,708,4198,960,4344,2499,3011,4069,,5010,,
734,4783,2,647,1984,767,1601,1357,4894,9,2949,,6335,,
735,4836,361,4573,1918,3779,3423,366,2050,1252,2210,,7655,,
736,1118,740,4177,3300,812,4827,647,1653,4810,357,,1093,,
737,4091,3198,820,4683,1531,361,1437,2474,945,62,,2499,,
738,3459,4270,1632,4091,882,2970,4637,2491,2238,1142,,6906,,
739,4091,2848,484,416,4337,2023,3314,4945,2470,4778,,840,,
740,3732,4245,3198,416,3314,2657,361,2773,3370,1254,,840,,
741,361,4573,827,1578,1673,4290,1287,4458,1605,3624,,2499,,
742,3102,1287,3282,829,4501,4691,382,1646,1178,2782,,4717,,
743,4446,4783,740,4091,3300,2756,4814,1357,193,708,,335,,
744,14,2377,3510,2820,4447,3078,4683,2203,4573,98,,7655,,
745,2342,2988,284,3652,145,36,3613,3282,4671,4966,,3203,,
746,1646,786,2549,679,3939,238,4880,3883,828,3102,,2499,,
747,193,3510,3565,4245,4106,4836,4642,4670,882,4096,,800,,
748,4783,2549,1601,2377,416,1048,704,1611,882,510,,2499,,
749,740,4091,1653,2756,4814,193,4918,4629,3885,4880,,2683,,
750,3314,3942,1952,205,3282,1835,4783,1894,4470,586,,5006,,
751,4783,4091,983,1601,4932,3732,2820,708,125,2608,,3203,,
752,4783,1984,1646,786,6,14,1709,2718,3510,674,,5006,,
753,4783,4707,4989,4910,3757,1822,80,647,1940,4014,,2499,,
754,866,3704,3165,1304,3715,807,2657,4106,2139,3459,,6276,,
755,4446,3551,1646,297,4782,1755,1728,2342,1736,3510,,6906,,
756,2200,361,4005,1918,882,3232,1181,3706,2848,4501,,840,,
757,4783,4091,4880,4836,3102,2657,3018,4106,2139,1611,,2499,,
758,62,1821,655,145,1129,708,2833,1547,1136,23,,5010,,
760,647,2549,986,708,125,2246,2280,2155,4793,4270,,5010,,
761,4091,2549,125,4128,2912,4683,361,4573,4106,1683,,2499,,
762,740,903,1646,648,1601,4493,3732,4093,8,4634,,6906,,
763,14,3102,4270,99,4599,2511,3337,184,3472,112,,840,,
764,4932,4106,145,3459,882,2511,4778,2639,98,647,,7655,,
765,4945,2377,3510,3314,4642,361,1630,4668,4711,3183,,840,,
766,923,4968,3889,4735,4573,139,3355,3168,145,945,,5006,,
767,3078,145,1437,4245,4847,1983,45,2304,4652,1230,,5010,,
768,740,647,2549,193,2458,2342,2155,2274,3335,4642,,2499,,
769,4270,3715,391,3732,527,4234,4639,1921,193,2970,,840,,
770,740,1252,1646,2848,4493,2155,2988,4475,4888,3335,,5006,,
771,1605,4880,2377,2155,361,4573,505,3268,2610,4714,,2499,,
772,1074,2799,2232,3342,4193,2455,3757,484,4373,4106,,6906,,
773,4446,740,1755,4665,1160,2274,2720,4793,1854,3198,,5006,,
774,4783,647,1984,484,2246,2155,1253,1854,416,3335,,5010,,
775,2377,3571,3198,2280,1913,453,4888,112,3892,2104,,6335,,
776,193,2274,4642,647,361,2533,1611,882,4270,3102,,2499,,
777,740,647,983,1646,5,3939,3732,3990,484,125,,7655,,
778,1646,2549,1004,4652,2468,1129,4960,960,2666,3269,,4717,,
779,4106,4493,3314,4790,4396,4462,4003,960,1074,827,,6906,,
780,4446,740,3300,1252,357,1984,2756,1646,4814,648,,6335,,
781,3510,2530,3591,361,4194,2368,1921,4960,3565,3785,,840,,
782,4446,1711,2256,4270,754,4642,4005,4396,527,4140,,2499,,
783,647,1653,2377,2274,4270,3715,2639,361,80,2773,,840,,
785,4290,882,4501,85,4642,4776,2820,4091,1244,740,,840,,
786,4446,740,1984,297,1755,4918,1343,2949,2912,4793,,5010,,
787,1330,3314,793,4194,2086,691,4757,1902,2179,827,,840,,
788,1740,956,804,882,1405,827,85,3282,361,4106,,5010,,
789,4880,361,1983,1918,1171,2970,1398,3661,83,2086,,840,,
790,416,4096,4270,2210,2780,925,3510,145,586,1209,,6906,,
791,2549,416,4005,3424,145,4396,2649,3192,2395,4709,,840,,
792,1142,361,2274,4735,2667,4738,882,647,708,3483,,3203,,
793,3497,260,1684,2489,4814,2280,1244,4005,1270,2155,,840,,
794,4783,1984,2756,4814,786,2816,2549,3732,1567,484,,5010,,
795,4783,4091,4177,4827,647,866,786,4945,324,6,,2499,,
796,4194,432,3164,62,4960,1178,361,2434,2782,126,,7655,,
797,2155,4245,3314,361,4005,2970,3942,1911,591,240,,840,,
798,740,1984,2280,3198,4778,2198,4270,1457,37,4649,,840,,
799,740,2848,4955,181,3048,37,588,24,2773,4106,,840,,
800,647,125,2274,3510,4270,4642,361,3424,2139,3820,,2499,,
801,4783,3102,882,240,4206,1157,2549,2911,3565,4735,,840,,
802,882,4396,416,708,645,2949,85,3330,3300,1005,,840,,
803,1711,1740,3685,284,505,112,1667,1485,3206,621,,6906,,
804,647,361,1074,428,1706,465,2215,4764,4396,127,,840,,
805,14,2549,4005,361,2194,1794,3942,2773,240,4850,,840,,
806,740,2478,789,112,2970,4128,4239,1074,1224,647,,840,,
807,1404,1190,4342,437,1129,4970,855,1592,4960,3942,,6906,,
808,72,655,315,2787,3567,4880,1994,4932,4686,1578,,840,,
809,4091,708,4106,62,3330,2489,4458,3923,655,1492,,840,,
810,361,2549,505,2741,620,1854,2848,1984,3732,3102,,840,,
811,3102,3510,772,2639,4005,1960,3463,203,708,1944,,840,,
812,3300,647,2756,648,4945,708,3885,4880,4836,1709,,5006,,
813,203,2549,3837,160,1065,713,262,712,2377,4642,,840,,
814,2384,1994,112,116,4748,4390,4532,3078,4282,72,,2499,,
815,4091,4683,268,361,145,1004,1190,3681,2991,1578,,5010,,
816,4270,708,125,3102,2970,4440,3942,3459,4960,3035,,2683,,
818,4446,740,4091,4814,193,4382,2274,4118,3335,1142,,2499,,
819,4005,3225,1129,324,3446,2008,1504,3847,4396,749,,332,,
820,4446,4783,4814,2820,125,1343,2377,2280,2274,1933,,2499,,
821,2595,3102,1751,4344,1736,4096,3333,989,2280,1224,,840,,
822,1709,2274,2912,2355,1142,2203,4005,2139,4585,505,,2499,,
823,4106,2179,2949,3519,4911,532,152,1893,588,181,,6906,,
824,1118,4783,740,647,4810,1252,983,1646,3037,866,,63,,
825,1646,655,4642,740,62,60,3018,3602,1894,4932,,2499,,
826,647,4814,193,3732,986,2820,125,1602,3885,1711,,2499,,
827,1646,4929,708,416,4783,621,3092,1554,3102,1994,,5010,,
828,357,4634,4836,2280,2342,4341,1736,2988,18,532,,5180,,
829,4270,125,3996,986,2232,3555,3491,1952,300,4298,,1168,,
830,2549,4432,4457,4239,4836,2136,4458,4656,3942,2222,,5006,,
831,2949,105,2392,4131,453,4040,2501,125,4793,4791,,7449,,
832,1711,181,2274,2639,3424,4106,945,882,2511,4501,,3184,,
