,0,1,2,3,4,5,6,7,8,9,i1,i2,nl
429,4814,2274,4270,112,3092,127,870,2101,4501,4292,,840,
430,1605,2280,2274,361,112,1405,1555,2086,1178,2311,,840,
431,647,1984,983,1690,2549,125,3510,80,1918,1517,,840,
432,1711,3335,4642,361,4106,1074,4477,193,2848,1695,,2499,
433,744,2501,2390,4005,4118,3895,2988,708,361,4953,,840,
434,4783,647,983,960,80,4790,882,2207,3491,41,,5010,
435,391,708,3111,2773,56,4836,3138,1198,3510,827,,840,
437,983,2274,145,2207,1246,1602,3996,15,361,165,,840,
438,4783,2769,1911,1181,2274,112,4177,553,565,1252,,840,
439,4091,3050,4814,1690,437,2280,2274,416,1443,268,,2499,
440,740,193,416,112,2347,2577,4044,2393,2274,4501,,840,
441,3037,786,2820,2949,4738,4245,2210,4106,3078,505,,2499,
442,4446,4177,908,648,125,2377,2280,3397,1024,4245,,5006,
443,357,2848,125,2949,4445,3198,1443,361,2499,505,,840,
444,4894,88,4142,391,3654,4738,109,125,1087,1261,,840,
445,4814,4894,4665,276,2101,125,524,2274,1374,832,,840,
446,4091,647,2549,1736,4270,2830,3389,2610,4411,112,,840,
447,1711,2658,416,4106,1970,176,287,1074,397,182,,5010,
448,4783,4177,2274,772,1791,1712,145,2831,238,3228,,840,
449,2549,2820,112,1178,1736,3328,2295,983,308,708,,840,
450,3670,3757,37,3078,294,620,4738,2196,1647,4841,,840,
451,4954,4836,917,2334,647,544,80,1564,484,4738,,840,
452,4783,647,297,193,3217,9,4880,586,2274,4270,,63,
453,4783,647,1646,88,3939,3397,3102,2274,2988,2210,,5185,
454,1653,2549,548,1740,3510,4270,960,80,4106,145,,6906,
455,1118,4446,4783,1906,4091,4177,647,1653,1252,2756,,7449,
456,125,2949,4760,4836,2274,416,3078,157,621,2538,,63,
457,4245,1458,846,1400,4535,4188,125,4118,4177,1143,,7655,
458,4446,4091,647,1646,648,2280,416,2639,1315,1667,,4717,
459,80,2949,1715,105,4760,2368,3337,655,3282,2210,,2499,
460,4091,4814,2848,3510,416,361,3564,2139,1074,4798,,2499,
461,1455,4270,4836,3685,2547,3928,4218,1928,2086,3910,,7557,
462,648,2848,4888,3438,203,740,361,3880,3032,2798,,5180,
463,4783,648,2848,88,6,3182,986,3810,484,708,,800,
464,2549,2949,416,2843,1196,4847,4642,145,882,4639,,840,
465,240,2664,4836,983,1684,708,3942,3212,679,2898,,840,
466,740,193,125,3885,4245,3715,3335,361,397,2309,,2499,
467,4798,1999,2280,2210,3078,4890,4091,3930,2274,925,,5010,
468,4091,647,2549,3732,4836,2274,4270,4533,1445,416,,840,
470,416,3757,397,4091,882,2274,2359,4493,2638,1582,,6276,
471,2608,828,4245,2021,882,1087,4016,4674,928,2280,,2499,
472,2210,98,3459,945,1926,442,1254,4106,1178,3108,,7655,
473,361,4245,3018,2086,465,4091,569,4881,53,4670,,2683,
474,4642,1578,3198,1913,882,1087,300,505,287,4197,,840,
476,4783,3037,648,1601,193,3704,708,125,2949,3238,,4717,
477,4561,4760,4986,882,3282,329,1238,2280,586,3660,,2499,
479,4783,647,1252,297,193,484,2568,14,2739,181,,800,
480,2274,2293,2409,1585,3510,2138,3371,3432,874,827,,332,
481,2280,2274,3835,3441,2311,1970,193,145,4270,3078,,6276,
482,4783,2274,1178,4799,874,3366,3221,647,2841,4782,,840,
483,1118,0,3823,4783,740,4091,4177,3300,647,1252,,332,
484,1879,1062,284,960,303,4336,361,4642,157,3068,,7655,
485,4177,99,2912,3335,3102,2220,1357,4961,2274,2770,,800,
486,4177,2549,1443,3335,3083,4642,2691,4106,3564,2474,,5006,
487,4446,4091,647,983,1646,1089,1690,4482,3939,193,,7655,
488,4106,647,2139,361,4683,1485,193,2178,3111,236,,5010,
489,4106,4983,4599,586,1041,4594,4140,1287,3312,130,,5006,
491,1646,4290,14,4932,1531,1400,276,1270,4533,882,,6906,
492,1911,169,3371,45,2138,4086,2210,2988,4493,361,,6906,
493,4177,983,4245,4270,1455,284,4642,4106,2142,1630,,6906,
494,4783,647,1646,2949,4880,586,4128,2274,1879,3198,,5006,
495,740,2549,4096,4888,4642,2139,3537,3262,900,323,,6906,
496,1984,983,4814,1690,324,3175,3732,484,708,125,,1257,
497,2549,1601,125,1711,1854,532,284,2950,4573,27,,5006,
498,361,2055,986,2210,4270,3885,4642,708,4798,3102,,800,
499,3685,3459,2283,3055,1893,3185,33,750,296,3335,,6276,
500,2549,2848,708,112,1087,1317,2347,2945,4021,2813,,3203,
501,740,2549,1008,4573,1873,112,3517,98,4290,1993,,5006,
502,2549,2848,125,4198,4245,2833,4106,2301,2468,2970,,5006,
503,484,1711,2396,1667,453,1235,240,1178,99,3048,,3184,
504,4446,3823,4091,4177,903,908,983,1646,4814,1690,,332,
505,391,740,4983,647,3820,4501,85,4814,3958,4683,,5010,
506,1,4783,4091,647,1984,903,908,3551,983,976,,1252,
507,4091,125,4836,2280,829,1457,2311,112,908,4752,,840,
508,1118,740,4091,647,983,1646,976,4026,4814,767,,4717,
509,125,2274,1993,1461,112,2280,3861,1611,2773,4814,,2499,
510,4446,4091,4918,1711,4738,4352,40,2610,896,2510,,2499,
511,2439,361,1008,2251,3881,2975,1601,236,885,2903,,4717,
512,1653,908,3813,4814,2549,3174,4275,4665,2280,2342,,7655,
513,2274,4005,3892,4767,1953,4783,2439,1828,258,1779,,2499,
514,4091,4177,3551,983,1646,648,1601,5,3732,2820,,4717,
515,647,2105,3510,2988,4683,4477,1681,2355,27,1667,,3184,
516,127,1405,4129,2055,3732,4650,4533,2549,181,15,,4717,
517,4722,3901,361,708,453,3905,4665,3207,1066,4461,,3203,
518,647,2274,4096,4453,3798,4005,2139,1517,2063,3226,,2499,
519,647,2756,983,297,2848,679,2166,3175,3143,484,,800,
520,648,4836,2773,2970,3164,1198,3609,2560,2377,4615,,2683,
521,3102,1253,2274,4642,239,1516,2749,2037,14,3312,,5010,
522,4177,2549,3102,3905,979,1287,2903,1860,575,2637,,2499,
523,239,827,4724,2436,866,1254,647,3018,519,2500,,2499,
524,2848,2280,2274,4270,3335,4396,112,1921,1464,4105,,2499,
525,2820,2274,4270,3335,98,4477,361,329,112,3337,,5010,
526,3083,2301,2749,4390,3885,960,2395,2656,885,4275,,5010,
527,647,2549,2848,2949,2256,3102,4477,1667,3905,983,,2499,
528,786,2848,125,2949,4760,3102,4270,416,361,4344,,2499,
529,708,2274,3335,361,2949,3888,163,2958,2779,2368,,5319,
530,740,3330,744,708,416,181,1074,2139,1029,3364,,840,
531,2848,3732,2280,4270,3335,2162,2470,945,2970,495,,2499,
532,882,3340,3372,3424,2988,4798,3905,1755,4760,266,,7655,
533,4446,4783,740,4091,4177,812,647,908,1646,773,,1168,
534,145,125,2368,621,2210,4382,4698,2274,361,4642,,840,
535,2377,4501,1485,240,4245,4791,2949,2796,1158,4106,,3184,
536,1646,2848,565,4457,2375,2393,647,3510,125,4783,,2499,
537,416,1764,3660,2632,2210,4453,127,1538,2176,4290,,2499,
538,2274,1732,3282,4668,2533,1592,2055,2468,3598,882,,2499,
539,2280,2274,532,544,45,882,165,976,1960,3295,,5010,
540,259,3372,2295,1711,4842,4299,272,945,1698,4507,,2499,
541,4656,3375,1178,126,4690,1778,276,3372,828,1460,,5006,
542,4918,1602,4836,586,4565,3510,4270,1879,3198,2210,,7655,
543,239,4396,4642,4918,2549,4088,609,2377,3282,4270,,4717,
544,1601,1605,2949,413,4128,37,4683,2658,109,2852,,2499,
545,2274,4005,2773,239,4280,882,4105,4082,2829,2833,,2499,
546,4446,740,4177,647,1252,2756,983,1646,4814,685,,6654,
547,2848,2639,1611,4098,4396,2970,4639,4074,458,2799,,2499,
548,648,98,4245,2101,3027,331,3923,4793,361,1821,,5010,
549,1252,4955,4418,181,2280,3102,3048,4245,4270,3198,,2499,
550,4738,3510,27,2063,4940,192,4302,116,1418,4043,,2499,
551,4091,983,1646,4814,2549,193,125,4665,3102,3510,,335,
552,3102,2274,708,1009,3127,112,4762,1254,2436,1238,,335,
554,983,3704,708,2949,2210,3905,2530,4394,1138,3035,,5010,
555,1690,2274,4049,3456,609,4783,3078,3335,621,2105,,2499,
556,2274,416,4573,2770,4961,4554,2988,1681,1630,1457,,5010,
557,268,2274,882,4096,505,647,3058,4047,519,3598,,2499,
558,4783,740,983,193,3102,1362,348,416,2506,112,,840,
559,2280,1184,4922,3778,3097,4167,127,1715,909,981,,840,
560,2274,3335,2162,4573,2828,112,3805,416,1458,113,,1093,
561,4446,4783,647,983,1633,4814,297,648,324,3939,,800,
562,2274,1983,112,361,1684,2970,2741,3322,248,10,,840,
563,708,2210,4106,1711,3192,2792,125,1178,51,2608,,5010,
564,4446,4783,740,4091,647,1252,1984,908,983,1646,,7449,
565,976,2549,2848,4894,193,708,23,2773,4579,3389,,840,
566,4783,1984,983,193,708,3238,2274,4683,544,3335,,5010,
567,532,4752,4793,3237,4961,1517,1069,3372,4797,4833,,6906,
568,2210,708,1150,361,1074,2632,4164,4245,2280,4689,,840,
569,4783,4091,2549,125,1602,3885,2105,2280,2342,2274,,3203,
570,4665,239,3459,3102,882,960,4270,505,3501,1619,,7655,
571,983,4814,4245,4691,2639,4642,1821,361,3409,4106,,840,
572,4783,1252,903,908,1690,4918,2949,2105,1160,2256,,5006,
573,2334,1926,945,882,4218,2848,276,1242,2377,4074,,3203,
574,4814,648,1690,193,1740,3510,4683,2355,336,229,,3203,
575,4091,2280,4954,3102,2274,3510,4670,4829,2004,1287,,840,
576,740,4091,4814,2549,986,4918,125,1306,1406,2280,,2499,
577,4783,647,3732,484,125,2949,2274,276,209,427,,840,
578,4783,983,1601,708,4954,2274,2988,2210,3905,284,,3203,
579,4245,361,882,3045,621,1688,1860,3366,3183,2163,,840,
580,193,4124,4453,2639,2355,3078,2632,3661,2666,2533,,840,
581,4918,3885,2988,361,882,4960,1198,1983,2198,3314,,5010,
582,647,3813,708,3885,4642,3424,1651,1550,837,1457,,840,
583,4091,908,983,125,2949,145,3613,2095,3211,894,,840,
584,3335,1984,2056,1369,3381,3102,1330,2970,289,4091,,2683,
585,4091,647,983,4880,2155,3102,80,3431,112,2179,,2499,
586,740,125,1556,4738,3510,3198,4642,4106,112,4729,,840,
587,45,2377,175,3888,3689,2988,647,2301,4446,532,,5006,
588,4783,647,1984,4432,2155,4245,4270,1821,361,505,,840,
589,4783,4177,125,3335,3078,4923,4692,3091,2951,1085,,5006,
590,112,1705,4245,4665,882,1988,1178,1009,2342,4446,,5010,
591,740,2280,532,2210,2499,145,112,3519,1169,4716,,5006,
592,297,3048,4245,361,1983,4005,2773,3571,145,4098,,840,
593,647,4854,3510,3335,1373,3700,3282,3818,4501,4709,,7655,
594,4642,3885,4683,2265,1178,2143,4752,1711,920,3118,,5006,
595,1140,193,505,4572,621,439,4134,4814,1157,2274,,840,
596,647,437,708,2274,98,704,3092,1173,3282,4879,,5006,
597,2848,14,3510,276,4005,3459,85,3643,2538,2311,,5006,
598,2274,708,1554,1343,4396,920,1143,4954,4086,1921,,5006,
599,239,4333,125,1646,2280,3078,4995,112,3628,3483,,5006,
600,3102,2274,3282,840,1254,4270,2506,2549,609,3335,,5010,
601,3905,3174,3102,708,339,3995,1456,1684,4134,2549,,840,
603,983,2549,4932,3732,2949,4836,2280,3888,3510,2355,,2499,
604,1646,3335,484,193,367,4642,337,284,4752,3238,,6276,
605,2549,193,3704,2377,4245,2639,4642,1731,4338,4639,,840,
606,647,4918,2274,4270,4683,276,2355,268,1485,4961,,5010,
607,2455,4284,4140,217,866,4922,2773,2113,2274,1583,,840,
608,4446,4814,767,648,2549,4894,1602,4880,2105,1556,,6906,
609,740,1984,3050,2549,4894,986,1605,4275,413,3238,,5006,
610,708,2442,647,2368,3928,2098,4645,4573,258,4106,,5006,
611,1089,828,2274,3198,1821,3424,2194,398,2741,827,,840,
612,2549,1029,3156,3660,4965,4091,4836,4106,4642,3510,,840,
613,2218,2949,2280,4096,1455,1604,4098,945,51,4720,,2499,
614,983,1306,2210,617,2756,203,4635,2101,2280,397,,5010,
615,2773,1970,2833,527,361,193,4005,769,4836,4131,,2499,
617,1178,2549,484,736,740,4005,1970,917,508,3510,,840,
618,4814,4245,4642,239,4787,46,2,1178,856,2549,,840,
619,193,484,4096,3510,4270,3652,3142,112,989,1178,,3184,
620,4270,4642,3109,2732,3657,2274,1715,4005,2474,193,,2499,
621,4091,4177,1653,2549,4894,1605,4432,4675,828,2280,,2499,
622,647,4894,10,109,4642,361,1074,4798,4105,169,,2499,
623,740,647,357,1984,976,4814,767,648,2549,2848,,5319,
624,4814,4245,2645,276,4106,505,2536,1178,2295,2820,,800,
625,2549,2848,4894,2820,4836,4270,416,361,4798,112,,2499,
626,4091,4836,2280,4270,4683,3335,4642,2355,1561,1604,,2499,
627,4783,740,4091,4177,2,647,1646,1197,648,437,,332,
628,1601,4836,4118,3019,112,2149,4310,740,1517,4433,,2499,
629,3322,708,3611,2280,193,112,98,85,2113,3335,,5180,
630,4446,740,4177,1646,3037,2549,193,3174,1605,238,,6335,
631,4091,2,647,4634,338,4836,4742,3048,4096,4106,,840,
632,3914,2436,647,564,4017,4317,3144,1270,4118,772,,2683,
633,4656,203,2999,3725,4239,3154,130,453,3510,4720,,800,
634,983,4836,2210,1087,3979,287,2639,536,3322,4074,,2499,
635,4783,708,66,2773,1684,827,3565,3108,1523,2196,,5010,
636,3078,688,3849,1711,2988,4717,4342,4396,2342,3143,,2499,
637,828,4642,1646,1353,1178,945,2549,648,4396,361,,5010,
638,416,3337,2949,3335,4986,2251,139,3942,4634,2162,,2499,
639,4642,4098,3598,3781,2055,3660,1485,4814,2549,145,,840,
640,4446,4783,740,4091,4177,647,1646,1197,648,2549,,4717,
641,2819,3078,989,3144,2280,397,1605,617,708,367,,5006,
642,2549,828,112,71,1732,827,3660,3715,3510,3553,,840,
643,2274,882,1056,1690,621,4783,519,238,1443,125,,2499,
644,647,2549,9,3335,2021,2139,396,2949,193,663,,7655,
645,3905,4652,1087,2139,687,4601,2390,3459,2779,2146,,6906,
646,647,3813,2549,2848,586,3397,4128,18,416,276,,5006,
647,740,647,2549,2274,4573,112,4514,511,2848,1050,,2499,
648,740,4091,647,3732,125,1343,1711,4722,3102,15,,2499,
649,2181,4493,4836,2970,4894,416,2274,2639,2289,3185,,840,
650,647,882,1556,2025,112,4177,105,4118,3154,1196,,840,
651,1118,1,740,4091,2,647,983,976,4814,437,,6276,
652,983,2949,4760,2280,3102,2274,23,66,2409,645,,5010,
653,3152,4659,289,193,3928,4573,2830,3911,4193,1602,,2499,
654,648,2549,193,3432,2610,4342,4501,1647,4589,1619,,5010,
655,882,4469,72,183,1418,1175,239,1184,361,4642,,6906,
657,465,4642,1065,326,1708,3211,2196,1060,3885,2549,,5006,
658,648,71,738,3352,1150,581,2549,189,519,2848,,5006,
659,4894,2274,3335,3314,3261,4501,4651,2101,4524,3198,,5006,
661,112,3314,2694,1125,416,4652,285,1854,4894,2356,,840,
662,2848,4245,416,112,1287,1952,519,2549,2773,219,,5006,
663,3198,1113,3335,337,1879,2101,2404,2334,1011,554,,7655,
664,1198,4270,882,4738,4106,391,4814,2300,2988,1993,,840,
665,2274,621,4783,2560,4270,1984,4929,155,4533,2210,,840,
666,2549,882,366,2773,2639,192,4016,4105,4847,2274,,840,
667,882,2912,1178,2949,4760,1491,856,2646,2215,483,,6906,
668,4245,3837,2170,127,193,2970,239,4432,4752,4983,,840,
669,581,2508,3510,1446,708,2031,99,3314,4738,115,,840,
670,647,2274,4245,2988,1443,32,945,882,2829,3847,,5006,
671,4918,2274,532,3314,98,3421,4005,3431,3078,1244,,5006,
672,4783,908,983,297,2848,4836,3102,2274,2210,2355,,840,
673,4446,740,4177,3300,2,647,1984,2756,4814,866,,3184,
674,740,4091,4814,2549,193,2949,4760,1904,2280,3510,,840,
675,112,297,4106,34,1804,4290,127,2178,4642,1091,,6906,
676,1684,145,4573,920,3592,3381,1523,2510,361,2274,,3203,
677,127,4270,2848,125,2953,2549,268,3651,3097,2311,,2499,
678,4783,2,647,193,2949,4683,3335,2200,1983,4226,,2499,
679,983,2155,2773,2210,367,4005,3901,2470,4635,1667,,6906,
680,740,437,3939,193,484,1343,4760,1276,4096,3510,,7655,
681,4783,2848,2274,4245,4270,2210,3905,397,1113,882,,2499,
682,740,647,1252,3939,2280,4722,3198,1795,2368,56,,840,
684,708,112,4284,2139,2945,4349,80,1020,740,909,,840,
685,4445,882,3198,4524,1824,2949,1623,4245,4342,125,,800,
686,4177,4026,1197,193,4493,1602,4665,4836,2280,3102,,840,
687,1252,2549,3198,3314,145,112,502,4778,4665,72,,840,
688,4091,361,3794,2311,4778,3018,3080,2210,2280,3675,,840,
689,647,193,3732,484,828,181,4533,98,276,2139,,5010,
690,193,2820,2608,2912,37,4453,2210,3314,99,145,,840,
691,117,1331,708,505,2274,2210,1169,4270,181,2988,,840,
692,297,3174,484,416,3644,4106,2139,1074,1244,112,,840,
693,983,1567,2274,2912,4270,3335,2639,4573,1517,1050,,2499,
696,4096,1455,2356,983,4352,2136,3198,112,3335,1306,,2499,
697,4446,4091,648,2848,1601,324,4894,8,4918,125,,4717,
698,4783,2377,2342,2274,2639,945,2632,2368,3770,2770,,2499,
699,935,4106,193,4642,2549,2559,361,3901,1597,1458,,2683,
700,4814,648,4782,4245,2639,2795,25,617,4396,567,,6906,
701,1646,2549,3510,3335,1983,2178,145,72,3330,3738,,6906,
702,647,2949,2377,2639,2355,2409,4396,239,4206,4836,,840,
703,740,4091,647,983,1646,4814,2549,2848,193,1605,,2499,
704,2155,4888,397,1270,4791,3483,2773,2860,3375,4642,,5006,
705,4091,908,866,2848,679,986,484,2949,2342,3102,,6906,
706,1984,193,4836,2355,3424,2773,3444,112,749,882,,840,
708,3068,4888,3018,2993,9,3092,361,1209,532,2949,,6906,
709,3109,1736,276,416,927,4091,4177,2848,3238,2530,,6906,
710,4783,4091,983,1646,2549,2848,4894,986,3704,125,,4717,
711,4446,740,1653,1252,2756,903,908,983,3813,1646,,6276,
712,3282,882,127,2274,2355,2283,1690,979,4206,3818,,2499,
713,4091,1128,532,2970,1711,4798,3390,2506,4034,2275,,4717,
714,112,3268,4501,2274,3003,1522,740,1583,4729,4035,,840,
715,3174,786,80,4748,88,983,1602,3510,3262,3770,,840,
716,4446,4783,2,647,1252,648,2549,2848,3939,3201,,5006,
717,3289,882,388,4565,1951,276,4335,307,192,2949,,7655,
718,4091,1601,193,4245,3510,4683,922,4573,32,3364,,2499,
719,3823,4177,1646,4945,2549,2820,3174,1057,125,2608,,4717,
720,4091,2549,484,1736,3510,4270,3198,3335,4642,268,,6906,
721,3185,4880,4738,2658,2355,1418,113,112,1708,3122,,3203,
722,983,2549,2848,4836,3510,2210,80,145,4194,112,,840,
723,647,3732,1605,2255,193,4752,3798,505,2782,284,,7655,
724,1984,2549,4955,413,2280,3593,4270,1455,588,465,,5319,
725,4814,648,4475,3083,617,397,3078,874,4880,4245,,6906,
726,4091,266,1983,4106,2828,2139,505,4646,1674,874,,6906,
727,4446,4091,4827,357,908,773,4814,1197,767,786,,63,
728,647,484,1711,4270,3424,4106,145,692,2055,3036,,7449,
729,4245,112,708,882,3198,361,4475,42,4088,3715,,840,
730,2949,3510,3314,239,4169,2496,1752,2251,4738,4686,,840,
731,983,4814,361,1014,72,1809,1522,3935,2686,2,,840,
732,4783,4091,4932,708,2155,4096,416,3314,2355,24,,840,
733,3083,2355,1880,4989,4473,1178,2025,4206,4428,1828,,5010,
734,4783,740,4177,1252,1646,3732,2820,4045,2280,3397,,6335,
735,125,3198,4642,2853,301,2639,4096,3459,3510,3078,,7655,
736,3823,4783,740,1906,4177,3300,812,647,1653,4810,,1093,
737,3813,1022,679,413,4096,37,1037,4683,266,4642,,2499,
738,3102,361,1646,3979,259,4640,72,3939,1762,2949,,6906,
739,4091,983,2549,4164,2280,3102,2274,1684,1911,3602,,840,
740,983,4836,2639,4352,2773,3092,509,2251,125,112,,840,
741,1118,784,922,505,361,2280,3636,2021,4177,2274,,2499,
742,4091,2549,2848,2949,4039,2639,4642,276,268,361,,4717,
743,4177,786,2549,193,484,125,2949,1904,3102,2274,,335,
744,647,505,3459,3041,4197,3472,3510,72,983,3581,,7655,
745,2988,4642,80,2499,116,300,1324,2295,4799,647,,3203,
746,297,324,2220,986,4634,3048,2274,2988,4270,3198,,2499,
747,3510,2639,3424,1178,3287,4142,2280,391,287,4911,,800,
748,4177,4245,3083,4642,1209,4106,1712,882,4561,827,,2499,
749,1118,4446,4783,4091,983,4814,297,2549,2848,4735,,2683,
750,4177,708,125,2274,4115,348,2210,4642,4573,2773,,5006,
751,4091,647,2756,1646,2549,4932,193,3201,4665,1446,,3203,
752,4783,740,3300,1252,1690,2848,125,4675,2280,1740,,5006,
753,2207,4683,3835,1037,3424,784,3085,3335,2274,6,,2499,
754,4177,324,416,1443,98,80,4106,882,1578,1698,,6276,
755,4446,4091,4177,2,4814,648,1601,1711,1519,4245,,6906,
756,14,1904,2274,4270,109,4904,882,3092,391,2311,,840,
757,4091,2549,465,3905,2200,1821,361,2194,112,4989,,2499,
758,4791,1197,1085,1873,4270,1359,1782,1714,4239,583,,5010,
760,647,4814,2549,1601,193,4493,708,4880,1934,4722,,5010,
761,4091,647,297,2549,2280,2274,2988,416,361,2773,,2499,
762,740,4177,773,648,2549,4955,14,4842,1722,3048,,6906,
763,1879,604,4560,2251,4929,1951,3314,2911,3811,4778,,840,
764,647,983,4814,1736,34,3459,1684,565,2509,1122,,7655,
765,4783,708,2280,2355,1014,1911,240,2311,361,2274,,840,
766,1178,1269,1407,3483,163,3322,2975,289,4642,1324,,5006,
767,2549,3685,361,127,1270,325,2972,4091,145,2139,,5010,
768,4783,4336,193,4096,4270,2210,80,239,112,2632,,2499,
769,4091,4887,203,2086,80,4804,4245,4270,301,2773,,840,
770,1252,3813,1646,976,2848,324,1357,555,708,238,,5006,
771,4091,647,193,4722,1740,3510,3335,268,27,4005,,2499,
772,2342,4335,1493,4091,145,1178,2945,3510,4005,1562,,6906,
773,4446,4177,1646,4945,2549,1601,2458,1053,2949,3869,,5006,
774,3732,708,2949,3102,2274,4270,3335,1821,719,4337,,5010,
775,3453,2848,2549,4106,2474,708,276,2281,4623,3459,,6335,
776,2256,586,2274,416,2355,4167,3183,3914,459,4894,,2499,
777,740,4177,2,3813,4814,1728,125,4708,4665,1711,,7655,
778,2549,4876,4791,1030,2843,4211,1826,3094,4918,4569,,4717,
779,648,2146,4517,2218,397,4270,1698,803,960,2658,,6906,
780,740,1646,193,8,125,4634,4665,4760,2377,2280,,6335,
781,983,3510,1522,4167,2139,3829,3424,1602,4206,4919,,840,
782,4177,2663,2988,2996,2210,361,80,945,1960,105,,2499,
783,4783,125,784,3078,3794,3989,240,4717,920,4195,,840,
785,70,2210,246,989,3835,4989,505,2256,3322,361,,840,
786,4783,647,976,193,4493,125,2155,4738,2274,3335,,5010,
787,297,4344,2988,4069,688,125,361,4270,1276,2320,,840,
788,983,648,708,4880,4270,3335,4098,2697,3892,2638,,5010,
789,4782,2256,4096,3510,4270,4642,1970,2508,3928,2101,,840,
790,2949,4683,3335,2086,1698,2604,397,2210,2848,66,,6906,
791,357,193,4270,3314,4005,925,4986,4501,3670,4615,,840,
792,112,708,2274,600,4573,772,4215,192,416,4989,,3203,
793,4091,2970,2549,112,320,740,4752,193,4983,3174,,840,
794,4091,1984,4026,648,4336,2549,88,193,3182,708,,5010,
795,647,866,2549,2848,679,2220,2083,88,6,193,,2499,
796,4432,181,4382,4683,2210,98,276,4913,617,1190,,7655,
797,2377,3510,2658,4698,82,391,1522,2976,2251,80,,840,
798,647,3201,4270,4642,3018,645,882,444,4661,3193,,840,
799,647,3732,708,4836,2280,2274,4270,3817,239,1349,,840,
800,4783,4091,647,983,2549,2848,193,1567,2280,3102,,2499,
801,2549,3510,4642,276,1642,3262,4411,4245,1087,1984,,840,
802,740,882,2530,56,4691,647,3351,4757,1244,1739,,840,
803,1646,4814,648,2848,4270,2639,4642,1142,303,4396,,6906,
804,37,4270,4642,882,3643,4752,3835,4645,1252,3660,,840,
805,1443,3048,302,4005,14,2251,1437,4049,4708,2549,,840,
806,297,708,4642,361,3930,1198,112,4695,1093,4349,,840,
807,357,112,617,2155,4888,4270,1557,3715,4501,361,,6906,
808,193,239,4493,112,4496,4177,502,3900,2500,361,,840,
809,4783,3510,2831,2274,2792,983,874,4091,112,4880,,840,
810,4642,193,3080,276,827,1715,4106,1517,708,2165,,840,
811,4783,484,4665,2280,4954,2912,2988,4270,1443,1821,,840,
812,4177,2,1646,2549,1601,3704,9,708,125,605,,5006,
813,4194,2274,228,505,4270,109,2210,3314,2549,2993,,840,
814,953,3100,4091,3564,726,2342,458,2949,3497,3528,,2499,
815,416,945,3282,2274,1646,2468,14,4106,260,1337,,5010,
816,4929,4983,882,1517,3083,708,4683,4950,181,4752,,2683,
818,740,866,2848,3939,125,181,1736,3510,4683,4642,,2499,
819,647,193,4332,2139,4893,3335,3453,2968,2050,127,,332,
820,4783,647,4814,2549,324,193,1053,2949,2663,3102,,2499,
821,2280,2549,882,1877,80,4894,211,3681,135,1184,,840,
822,437,2549,2820,3174,1728,4128,3888,3715,4683,3905,,2499,
823,983,2773,1926,2232,483,3335,3078,1611,4106,2439,,6906,
824,4446,3823,4783,4177,812,903,983,1646,773,4026,,63,
825,2280,3510,4698,4798,4986,2517,1611,2610,1404,3818,,2499,
826,2549,4894,193,3732,1567,4836,2280,4128,1740,3102,,2499,
827,3335,630,261,484,3892,112,2549,240,4738,125,,5010,
828,740,812,2848,2105,2342,3593,3048,4270,3715,4683,,5180,
829,3018,2015,2608,361,681,4814,276,2525,2223,2031,,1168,
830,1926,4888,2210,397,2313,125,2511,925,4702,3774,,5006,
831,193,1708,4961,1630,925,740,634,2730,3820,4245,,7449,
832,1690,14,3510,4270,4798,3914,139,3901,2176,4096,,3184,
833,4177,37,4270,1731,145,3509,4652,2345,1738,2549,,2683,
834,4177,767,648,125,2274,2210,145,2468,3519,209,,5010,
836,357,193,1602,2663,1736,4738,2274,1278,18,532,,3203,
837,2970,361,112,4717,2280,2462,3389,4640,4005,647,,840,
838,866,2549,4880,4270,1561,567,3781,3651,2604,3335,,2499,
839,4091,3732,3885,4096,266,303,4798,2468,421,1287,,2499,
840,112,2280,505,181,192,357,218,4989,2780,3428,,840,
841,2280,3397,2210,276,3820,3071,3932,4583,211,3609,,5006,
842,4177,1653,297,708,181,150,2639,4642,4106,3428,,800,
843,1690,2949,2210,2200,2355,80,1270,2975,3628,3996,,2499,
844,983,193,2342,2274,4096,3510,4270,4642,4698,80,,2499,
845,648,4683,3335,1404,2773,2063,750,1667,458,2311,,6906,
846,4783,740,4091,647,2756,908,983,1646,648,2549,,4253,
847,4270,3510,4005,3198,2280,4239,882,2988,2210,3472,,840,
848,2782,4692,586,1825,1893,9,3335,976,516,3783,,7655,
849,4091,2280,4270,2773,4396,38,882,3154,4218,2294,,2499,
850,4894,1605,3335,4642,361,397,2170,989,1667,1464,,2499,
851,4783,740,4814,2848,2220,4894,2083,1755,9,708,,3203,
852,80,1952,361,2651,2575,2848,4836,2342,2524,4642,,3203,
853,2549,3174,2949,2342,1253,2274,3225,2890,3109,2311,,3203,
854,1118,4446,4783,4177,4827,4810,1984,2756,903,3551,,2683,
855,647,4814,2274,1933,2355,268,112,2610,3626,3005,,2499,
856,3083,617,112,882,827,2538,1899,97,4951,361,,332,
857,4091,4177,647,1984,2756,983,3813,976,786,2549,,6335,
858,4270,556,125,3282,945,4692,2280,3754,98,1646,,7655,
859,2549,3282,461,344,268,4091,605,768,2086,4814,,2499,
860,1118,4091,983,4814,648,2549,1357,4894,484,4918,,7655,
