,0,1,2,3,4,5,6,7,8,9,i1,i2,nl
204,4091,4344,484,1740,532,903,3791,2401,416,2834,,,"[270.4, 12.0, 4.0, 9.0, 75.0, 6.0, 2.0]"
205,145,4445,284,1648,3517,193,4683,3066,3102,3459,,,"[225.1, 22.0, 21.0, 13.0, 23.0, 25.0, 3.0]"
206,617,4469,3459,1736,2501,484,3805,2773,1004,2295,,,"[225.1, 22.0, 21.0, 13.0, 23.0, 25.0, 3.0]"
207,3660,708,425,3127,882,575,2037,2949,2779,1572,,,"[384.1, 24.0, 132.0, 12.0, 8.0, 26.0, 18.0]"
208,1684,2532,2949,705,4858,112,2614,1911,3881,3958,,,"[315.5, 23.0, 108.0, 6.0, 6.0, 46.0, 14.0]"
209,112,3459,1751,145,989,361,1960,2251,4169,532,,,"[457.6, 35.0, 139.0, 17.0, 11.0, 76.0, 19.0]"
210,1911,588,976,112,1646,2075,643,4798,2274,4323,,,"[457.6, 35.0, 139.0, 17.0, 11.0, 76.0, 19.0]"
211,3170,320,4970,2377,1007,3811,1313,2499,2678,2158,,,"[412.6, 41.0, 26.0, 39.0, 66.0, 61.0, 3.0]"
212,4245,2409,1809,3779,519,4876,429,1823,1548,391,,,"[457.6, 35.0, 139.0, 17.0, 11.0, 76.0, 19.0]"
213,3652,3695,495,361,4164,2105,2210,1740,88,240,,,"[638.6, 72.0, 0.0, 32.0, 99.0, 61.0, 0.0]"
215,4936,4918,3837,483,4867,4642,4216,2334,3612,4533,,,"[471.3, 14.0, 21.0, 21.0, 64.0, 11.0, 18.0]"
216,361,3295,4961,2342,4929,1143,3695,2489,205,903,,,"[288.1, 39.0, 10.0, 17.0, 18.0, 35.0, 2.0]"
217,1200,486,361,976,72,3901,3491,516,4858,2848,,,"[457.6, 35.0, 139.0, 17.0, 11.0, 76.0, 19.0]"
218,945,1421,4140,361,4955,4501,575,664,4592,3652,,,"[457.6, 35.0, 139.0, 17.0, 11.0, 76.0, 19.0]"
219,960,4177,1128,4091,2639,240,495,3446,56,3685,,,"[353.5, 7.0, 43.0, 57.0, 42.0, 3.0, 19.0]"
220,98,856,114,740,4670,2958,1711,4757,3571,3655,,,"[264.5, 12.0, 145.0, 2.0, 8.0, 24.0, 14.0]"
221,145,828,3685,4396,2681,361,24,1398,1244,453,,,"[243.1, 17.0, 11.0, 24.0, 52.0, 12.0, 2.0]"
222,1646,3068,708,750,145,4239,3660,2063,621,4352,,,"[34.3, 2.0, 10.0, 1.0, 0.0, 1.0, 1.0]"
224,1178,145,4652,361,276,2309,908,1698,416,3022,,,"[599.9, 44.0, 1.0, 11.0, 156.0, 64.0, 0.0]"
225,14,193,4534,284,700,3039,3102,1409,4778,361,,,"[599.9, 44.0, 1.0, 11.0, 156.0, 64.0, 0.0]"
226,4881,2568,3066,3446,3041,67,674,3467,193,1288,,,"[228.7, 20.0, 1.0, 20.0, 48.0, 18.0, 0.0]"
227,647,4918,4646,361,1753,4642,3188,953,567,484,,,"[599.9, 44.0, 1.0, 11.0, 156.0, 64.0, 0.0]"
228,3267,3571,2769,4966,2958,2248,2987,4524,125,989,,,"[2141.5, 170.0, 1164.0, 23.0, 20.0, 340.0, 103.0]"
229,648,3102,3067,3676,484,679,4329,4918,2848,1379,,,"[599.9, 44.0, 1.0, 11.0, 156.0, 64.0, 0.0]"
230,600,3652,193,3102,2516,2105,2392,66,4005,4642,,,"[412.6, 41.0, 26.0, 39.0, 66.0, 61.0, 3.0]"
231,1142,3510,459,2755,1904,1778,3536,1762,4396,1932,,,"[276.7, 11.0, 17.0, 36.0, 30.0, 5.0, 13.0]"
232,1071,62,1041,3626,116,4140,368,4908,1854,4567,,,"[516.9, 45.0, 145.0, 19.0, 11.0, 49.0, 19.0]"
233,1522,1736,1404,2447,2295,2342,4836,483,3198,2086,,,"[240.9, 13.0, 41.0, 51.0, 48.0, 3.0, 5.0]"
234,2480,4469,416,66,4228,145,3607,2931,361,3282,,,"[242.2, 16.0, 10.0, 19.0, 21.0, 34.0, 8.0]"
235,2116,600,4767,3369,2377,4751,1088,2800,4327,4918,,,"[426.1, 32.0, 3.0, 26.0, 77.0, 64.0, 4.0]"
236,1667,633,3510,297,2940,4005,4888,4737,636,660,,,"[372.7, 22.0, 16.0, 11.0, 22.0, 23.0, 16.0]"
237,263,416,3903,1097,1685,4642,1091,3055,66,3179,,,"[378.2, 46.0, 0.0, 32.0, 32.0, 65.0, 3.0]"
238,125,1522,4989,2160,4270,145,3685,4686,3335,2536,,,"[171.4, 22.0, 22.0, 11.0, 3.0, 45.0, 3.0]"
239,4841,1659,767,609,2756,4757,125,4894,1813,2470,,,"[296.2, 9.0, 123.0, 7.0, 12.0, 16.0, 18.0]"
240,674,193,3837,4767,4445,3780,1980,953,1695,3338,,,"[273.4, 19.0, 3.0, 24.0, 50.0, 24.0, 3.0]"
241,3100,3268,532,184,4373,2179,4091,1522,2086,923,,,"[270.2, 10.0, 21.0, 66.0, 66.0, 9.0, 6.0]"
242,3152,4318,211,4783,2527,1602,604,2902,570,4475,,,"[295.2, 11.0, 30.0, 33.0, 22.0, 6.0, 15.0]"
243,2215,1740,4445,1611,4788,4298,2196,4783,3459,4778,,,"[292.9, 16.0, 13.0, 29.0, 36.0, 24.0, 10.0]"
244,4814,88,3262,4722,3905,373,4382,647,2773,3799,,,"[170.9, 14.0, 13.0, 10.0, 6.0, 27.0, 6.0]"
245,647,58,1667,2439,2616,4091,3344,1069,2848,3905,,,"[271.8, 24.0, 46.0, 30.0, 28.0, 22.0, 6.0]"
246,37,4858,1684,2342,112,2949,4826,945,2501,2656,,,"[374.1, 35.0, 98.0, 16.0, 10.0, 29.0, 13.0]"
247,3467,3102,1681,193,1287,874,3757,4965,361,3043,,,"[275.8, 19.0, 23.0, 38.0, 46.0, 32.0, 5.0]"
248,4961,3791,1313,3228,3652,3145,3907,986,1476,361,,,"[317.6, 33.0, 4.0, 14.0, 56.0, 51.0, 0.0]"
249,14,4091,532,784,361,4922,4961,4767,3768,193,,,"[362.3, 31.0, 1.0, 33.0, 68.0, 38.0, 2.0]"
250,2848,4683,1509,3888,4961,3459,4929,744,4826,193,,,"[178.8, 23.0, 0.0, 13.0, 16.0, 47.0, 0.0]"
253,740,2518,4071,1585,4573,1911,2894,2380,1953,4340,,,"[528.0, 28.0, 249.0, 22.0, 16.0, 30.0, 29.0]"
254,297,708,1128,687,4642,4434,2750,4960,2138,1087,,,"[302.3, 25.0, 20.0, 26.0, 19.0, 16.0, 11.0]"
255,945,4245,1371,2291,2304,2563,4954,1349,2221,4722,,,"[722.7, 35.0, 255.0, 13.0, 15.0, 98.0, 42.0]"
256,588,333,256,708,240,525,4926,3001,4783,416,,,"[300.5, 10.0, 2.0, 14.0, 20.0, 13.0, 17.0]"
257,4469,279,2271,2937,1932,2163,2210,4136,56,4642,,,"[300.5, 10.0, 2.0, 14.0, 20.0, 13.0, 17.0]"
258,3287,2282,3262,276,286,4372,3685,3282,4814,3996,,,"[300.5, 10.0, 2.0, 14.0, 20.0, 13.0, 17.0]"
259,1522,4396,723,80,525,2920,3932,2953,2951,3628,,,"[260.8, 11.0, 7.0, 34.0, 14.0, 5.0, 13.0]"
260,3258,1522,1735,990,357,160,510,960,4239,588,,,"[337.4, 29.0, 20.0, 39.0, 43.0, 35.0, 6.0]"
261,3828,2683,4053,2638,4836,391,3237,2833,882,3648,,,"[326.4, 14.0, 99.0, 14.0, 11.0, 25.0, 18.0]"
262,1411,1711,4762,1075,1069,4963,4098,935,3781,331,,,"[430.1, 27.0, 101.0, 55.0, 67.0, 22.0, 12.0]"
263,4344,4188,1254,1762,4390,4642,1695,145,2848,4290,,,"[232.8, 24.0, 7.0, 37.0, 32.0, 39.0, 1.0]"
264,3573,2224,2784,647,284,1190,4683,4005,4187,1653,,,"[367.7, 52.0, 8.0, 4.0, 18.0, 27.0, 2.0]"
265,2336,524,1472,42,45,3660,3094,2075,3125,4699,,,"[154.8, 11.0, 42.0, 1.0, 3.0, 22.0, 6.0]"
266,1157,4396,361,4961,1648,1740,3767,794,3210,1494,,,"[261.9, 28.0, 3.0, 13.0, 37.0, 47.0, 1.0]"
267,953,4689,2528,276,3371,1762,4292,1832,1509,4290,,,"[305.4, 28.0, 20.0, 8.0, 44.0, 24.0, 5.0]"
268,648,4227,4642,209,4918,2105,477,1550,668,4382,,,"[345.4, 31.0, 1.0, 11.0, 39.0, 54.0, 7.0]"
269,284,3459,193,647,495,3282,4661,297,14,3985,,,"[1076.7, 84.0, 17.0, 127.0, 135.0, 133.0, 17.0]"
270,391,740,530,1034,3476,125,3953,483,3027,2795,,,"[112.5, 9.0, 37.0, 5.0, 2.0, 18.0, 4.0]"
271,2553,4445,3732,3001,4097,1198,920,4447,246,4286,,,"[390.6, 41.0, 1.0, 19.0, 58.0, 37.0, 2.0]"
272,3459,361,145,297,1740,934,3625,2975,882,2256,,,"[352.4, 31.0, 12.0, 18.0, 15.0, 53.0, 11.0]"
273,516,1684,989,1828,2949,976,98,2610,882,1004,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
274,3022,4634,1698,1739,388,1961,3489,3041,4606,4635,,,"[366.0, 19.0, 0.0, 15.0, 124.0, 24.0, 0.0]"
275,37,4096,701,4140,2632,3307,8,4393,1854,1619,,,"[219.8, 14.0, 47.0, 3.0, 9.0, 13.0, 9.0]"
276,4683,1369,3282,3584,361,2931,4961,3102,145,3061,,,"[424.8, 39.0, 4.0, 15.0, 17.0, 76.0, 13.0]"
277,4720,3690,1404,4826,4791,554,1667,3352,3282,4783,,,"[239.1, 19.0, 42.0, 8.0, 7.0, 11.0, 9.0]"
278,286,361,647,3685,1294,4194,3778,1755,3459,567,,,"[205.3, 14.0, 7.0, 4.0, 8.0, 19.0, 8.0]"
279,1126,145,2787,3780,1068,2136,4918,3996,3905,3080,,,"[390.2, 45.0, 2.0, 21.0, 55.0, 78.0, 0.0]"
280,647,1143,3003,2139,1646,3210,3078,3099,705,2342,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
281,2025,705,4245,4017,3352,989,2189,4717,1554,924,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
282,2906,953,4469,4342,4194,4099,1246,1030,1405,3459,,,"[421.4, 35.0, 10.0, 31.0, 83.0, 59.0, 3.0]"
283,2181,4642,2210,983,361,2848,3210,1509,4290,484,,,"[373.5, 28.0, 5.0, 27.0, 43.0, 50.0, 9.0]"
284,145,4642,82,2377,916,320,284,986,4738,297,,,"[391.0, 26.0, 16.0, 17.0, 25.0, 37.0, 15.0]"
285,1415,4717,2532,621,4105,354,4366,935,4650,2222,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
286,4245,2267,669,2342,4599,1143,3210,1096,282,1215,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
287,1041,98,3320,3828,4017,3314,4265,2949,1646,95,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
288,2351,4245,3143,3452,3491,150,1930,555,4446,98,,,"[299.3, 15.0, 127.0, 9.0, 6.0, 12.0, 16.0]"
289,1176,989,1860,1823,4501,3519,125,98,2160,705,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
290,4005,990,4512,2454,1714,3164,1049,2427,145,453,,,"[414.6, 23.0, 24.0, 40.0, 27.0, 44.0, 18.0]"
291,3571,1646,3483,125,4254,2949,4215,4458,3314,4894,,,"[420.0, 29.0, 168.0, 14.0, 9.0, 39.0, 19.0]"
292,109,740,989,2189,4665,4501,1753,2025,2730,1979,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
293,1065,1478,1158,567,1736,4305,2516,27,923,2447,,,"[270.8, 14.0, 21.0, 55.0, 58.0, 18.0, 5.0]"
294,2732,489,116,2949,989,1711,3370,4830,708,4665,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
295,2912,4049,2538,4803,2384,2434,1443,4534,1306,658,,,"[270.8, 14.0, 21.0, 55.0, 58.0, 18.0, 5.0]"
296,1912,960,1198,193,2113,3001,4847,4735,1007,484,,,"[475.0, 40.0, 11.0, 25.0, 69.0, 36.0, 7.0]"
297,125,2610,1979,1253,1173,2474,4457,4894,2274,1460,,,"[453.1, 25.0, 226.0, 17.0, 9.0, 27.0, 24.0]"
298,3571,381,4573,383,740,2274,1813,1873,3352,1705,,,"[453.1, 25.0, 226.0, 17.0, 9.0, 27.0, 24.0]"
299,2848,4005,4342,361,647,708,2975,4091,1149,4683,,,"[351.2, 36.0, 3.0, 20.0, 35.0, 70.0, 5.0]"
300,4043,740,3094,3881,3352,4239,4573,18,4245,2274,,,"[453.1, 25.0, 226.0, 17.0, 9.0, 27.0, 24.0]"
301,1854,2274,2342,2280,98,2320,83,705,708,475,,,"[453.1, 25.0, 226.0, 17.0, 9.0, 27.0, 24.0]"
303,3459,3475,4961,4683,284,1611,2377,3695,3996,3432,,,"[378.2, 46.0, 0.0, 32.0, 32.0, 65.0, 3.0]"
304,4722,3883,2293,544,4674,2050,4338,205,3227,708,,,"[733.9, 88.0, 137.0, 7.0, 31.0, 31.0, 16.0]"
305,1464,4228,4040,1142,4709,2070,231,4044,158,4803,,,"[275.2, 25.0, 9.0, 49.0, 16.0, 14.0, 11.0]"
306,708,4922,4642,1087,531,3174,1821,3459,240,4535,,,"[393.7, 26.0, 11.0, 9.0, 45.0, 20.0, 2.0]"
307,2718,4665,58,3626,1709,245,621,1642,1362,1621,,,"[233.9, 15.0, 32.0, 24.0, 12.0, 24.0, 12.0]"
308,4642,4752,885,3652,2392,3826,145,1190,2774,4445,,,"[424.8, 39.0, 4.0, 15.0, 17.0, 76.0, 13.0]"
309,361,2801,145,4961,900,193,3424,3102,648,3939,,,"[370.6, 45.0, 4.0, 16.0, 49.0, 81.0, 1.0]"
310,2858,85,2610,1973,1646,3320,4670,3491,1765,4274,,,"[380.5, 21.0, 185.0, 12.0, 10.0, 49.0, 20.0]"
311,98,4086,4111,68,1313,1091,284,3661,2833,2221,,,"[198.4, 7.0, 72.0, 2.0, 12.0, 11.0, 10.0]"
312,112,220,166,300,1646,4218,2311,2478,4446,1253,,,"[289.8, 13.0, 180.0, 1.0, 4.0, 26.0, 18.0]"
313,2342,2629,1854,2958,72,1464,681,4757,4352,4177,,,"[183.1, 5.0, 59.0, 15.0, 9.0, 3.0, 10.0]"
314,2229,2447,3455,4836,3740,2086,2251,1630,295,1192,,,"[152.6, 7.0, 24.0, 45.0, 34.0, 9.0, 4.0]"
315,3662,27,844,569,2251,2401,898,2447,4963,1686,,,"[242.6, 20.0, 34.0, 32.0, 33.0, 32.0, 5.0]"
316,4847,240,2636,3102,1725,2773,477,2425,708,4642,,,"[595.4, 39.0, 19.0, 22.0, 97.0, 41.0, 13.0]"
317,2639,1988,184,4001,276,2256,1984,1970,2086,165,,,"[423.5, 29.0, 3.0, 99.0, 66.0, 45.0, 9.0]"
318,4270,2377,3102,2271,2138,2210,193,956,361,3598,,,"[351.2, 36.0, 3.0, 20.0, 35.0, 70.0, 5.0]"
319,708,2501,80,1522,647,276,4683,1667,266,484,,,"[300.6, 4.0, 39.0, 14.0, 10.0, 6.0, 20.0]"
320,3459,1695,732,4096,4337,1753,127,484,3102,569,,,"[984.5, 61.0, 160.0, 28.0, 185.0, 75.0, 18.0]"
321,34,4187,1198,3001,3467,3795,2436,3736,1306,2990,,,"[359.1, 29.0, 5.0, 41.0, 51.0, 36.0, 6.0]"
322,3602,1740,3066,58,3068,3814,1709,2499,1583,3192,,,"[349.6, 19.0, 15.0, 5.0, 15.0, 40.0, 17.0]"
323,2504,1173,813,4005,1873,4245,98,4826,2274,1758,,,"[226.2, 20.0, 87.0, 0.0, 3.0, 34.0, 9.0]"
324,14,2377,145,4044,731,1736,1698,373,4640,3338,,,"[307.0, 23.0, 3.0, 34.0, 80.0, 42.0, 1.0]"
325,483,3288,2902,1008,4003,2739,3282,647,145,983,,,"[221.5, 7.0, 13.0, 1.0, 11.0, 5.0, 13.0]"
326,3863,2336,2958,705,3687,1421,4458,4830,1936,2189,,,"[342.5, 33.0, 94.0, 14.0, 8.0, 44.0, 12.0]"
327,2210,193,145,126,882,4642,2377,532,2848,2076,,,"[321.4, 29.0, 9.0, 40.0, 45.0, 43.0, 4.0]"
328,708,930,98,4951,2291,3424,1464,2811,2320,4960,,,"[224.9, 4.0, 47.0, 7.0, 12.0, 3.0, 14.0]"
329,4757,945,3491,4501,1779,4245,1935,4457,2549,630,,,"[2161.0, 154.0, 1083.0, 32.0, 66.0, 93.0, 102.0]"
330,284,4642,3459,3282,4445,4790,276,416,3974,2063,,,"[327.1, 41.0, 1.0, 5.0, 23.0, 32.0, 1.0]"
331,1740,58,3282,4961,3985,505,2975,3045,2455,3770,,,"[467.6, 41.0, 1.0, 47.0, 84.0, 71.0, 4.0]"
332,3510,2390,903,648,505,3743,4290,193,3413,217,,,"[244.3, 21.0, 4.0, 0.0, 5.0, 9.0, 9.0]"
333,4169,1667,520,2703,1007,4807,3335,1774,4912,2139,,,"[767.3, 34.0, 12.0, 23.0, 86.0, 53.0, 31.0]"
334,2210,4955,145,96,1074,4396,4270,286,193,98,,,"[75.8, 2.0, 0.0, 6.0, 6.0, 4.0, 3.0]"
335,4814,2210,4826,3164,4005,4496,251,647,361,4335,,,"[112.9, 13.0, 15.0, 12.0, 0.0, 6.0, 3.0]"
336,4738,240,449,4003,3942,708,1287,2975,788,1578,,,"[332.9, 1.0, 16.0, 13.0, 17.0, 0.0, 24.0]"
337,3058,577,4888,3001,27,4910,1522,145,286,484,,,"[466.6, 24.0, 25.0, 44.0, 60.0, 30.0, 16.0]"
338,1856,4642,4683,3421,361,4128,3459,3278,3145,1184,,,"[850.3, 84.0, 59.0, 41.0, 25.0, 170.0, 26.0]"
339,3491,300,2949,4507,575,2518,475,1561,4913,4193,,,"[255.5, 17.0, 106.0, 5.0, 8.0, 16.0, 12.0]"
340,3282,708,1184,14,397,357,4665,2773,1896,4118,,,"[358.8, 38.0, 21.0, 21.0, 10.0, 75.0, 10.0]"
341,679,647,361,2210,1254,1522,1455,4203,900,3068,,,"[542.7, 83.0, 38.0, 49.0, 1.0, 37.0, 4.0]"
342,1740,1555,1607,4005,98,3753,1306,4730,3873,2830,,,"[283.4, 3.0, 16.0, 13.0, 86.0, 1.0, 7.0]"
343,70,3251,200,416,3164,2295,3459,4642,1667,25,,,"[320.3, 40.0, 21.0, 15.0, 28.0, 46.0, 2.0]"
344,4245,1712,3227,2274,630,2549,1705,2189,2232,85,,,"[851.6, 47.0, 371.0, 142.0, 53.0, 15.0, 44.0]"
345,4091,2247,923,4194,3100,4373,4640,4049,276,4735,,,"[328.0, 23.0, 18.0, 38.0, 75.0, 12.0, 3.0]"
346,1611,3901,3102,472,2210,1136,3210,4918,1522,3421,,,"[478.7, 49.0, 12.0, 73.0, 26.0, 92.0, 11.0]"
347,3366,4955,946,24,3785,1088,565,3582,276,708,,,"[257.7, 4.0, 31.0, 34.0, 13.0, 4.0, 17.0]"
348,3475,3759,1476,3903,3459,3888,2536,3243,4911,4642,,,"[297.1, 33.0, 11.0, 16.0, 27.0, 68.0, 4.0]"
349,1600,2210,1667,4335,532,1580,1230,4922,3282,4683,,,"[348.6, 27.0, 9.0, 31.0, 12.0, 40.0, 13.0]"
350,98,945,2955,1231,4501,114,2518,2756,989,1930,,,"[385.8, 9.0, 200.0, 20.0, 7.0, 9.0, 26.0]"
351,42,3977,125,489,4656,112,2958,201,98,2095,,,"[325.0, 21.0, 119.0, 1.0, 7.0, 42.0, 16.0]"
352,145,2210,4177,960,416,4344,1740,4126,1519,225,,,"[326.2, 15.0, 8.0, 40.0, 25.0, 7.0, 16.0]"
353,2274,2194,2300,4106,125,2987,4757,4573,4985,2280,,,"[159.9, 0.0, 139.0, 0.0, 2.0, 0.0, 13.0]"
355,4140,3406,1175,45,1475,782,3210,2265,2798,1373,,,"[434.7, 39.0, 72.0, 6.0, 22.0, 55.0, 14.0]"
356,3397,4642,1149,2506,3282,1722,3939,928,477,1458,,,"[210.2, 20.0, 16.0, 7.0, 14.0, 41.0, 6.0]"
357,3472,4406,3058,60,1681,2210,1709,361,4245,1085,,,"[268.1, 18.0, 51.0, 28.0, 47.0, 9.0, 5.0]"
358,125,740,2769,2949,4105,98,4501,1253,3655,4601,,,"[352.9, 19.0, 194.0, 5.0, 13.0, 38.0, 18.0]"
359,3930,2210,1714,1184,1205,4683,4625,521,2681,398,,,"[249.0, 16.0, 15.0, 20.0, 17.0, 34.0, 10.0]"
360,3424,708,617,3459,332,3113,2342,58,4091,3040,,,"[368.7, 9.0, 21.0, 4.0, 41.0, 5.0, 19.0]"
361,266,3510,2355,1926,4304,4134,708,1049,211,3979,,,"[178.7, 15.0, 6.0, 6.0, 5.0, 7.0, 6.0]"
362,614,855,98,708,2342,2352,2730,4396,60,4342,,,"[1118.9, 32.0, 237.0, 87.0, 174.0, 26.0, 47.0]"
363,112,2251,4814,361,4691,453,2988,4635,2832,457,,,"[258.4, 9.0, 36.0, 27.0, 73.0, 10.0, 4.0]"
365,3979,2501,632,1681,3432,20,2833,1069,4945,4026,,,"[1118.9, 32.0, 237.0, 87.0, 174.0, 26.0, 47.0]"
367,990,2246,145,610,3963,4053,4680,3775,4098,3282,,,"[1118.9, 32.0, 237.0, 87.0, 174.0, 26.0, 47.0]"
369,3408,453,3206,3432,4737,10,4942,2050,3979,3826,,,"[223.9, 8.0, 18.0, 10.0, 11.0, 15.0, 12.0]"
370,708,532,2334,3942,4332,4509,4918,3510,80,4517,,,"[195.9, 2.0, 3.0, 1.0, 13.0, 1.0, 14.0]"
371,3423,708,3643,225,2874,4342,3238,2587,2377,2200,,,"[804.7, 56.0, 32.0, 59.0, 77.0, 76.0, 26.0]"
372,1554,3314,4096,2401,2632,211,1004,3483,3968,145,,,"[498.0, 39.0, 100.0, 12.0, 9.0, 50.0, 21.0]"
373,3631,2420,3026,3907,3459,3625,4642,1369,4961,4854,,,"[318.1, 42.0, 1.0, 11.0, 30.0, 72.0, 0.0]"
374,3626,3366,121,2795,2779,4599,4332,4017,2949,138,,,"[276.8, 25.0, 68.0, 9.0, 7.0, 10.0, 10.0]"
375,193,3102,4063,361,4874,1178,2309,286,2210,3425,,,"[317.6, 33.0, 4.0, 14.0, 56.0, 51.0, 0.0]"
376,3001,4888,4445,895,505,3915,2990,4005,648,812,,,"[376.6, 28.0, 6.0, 30.0, 38.0, 41.0, 11.0]"
377,3732,3545,15,4382,3459,1667,2773,268,4005,3782,,,"[271.6, 34.0, 10.0, 8.0, 26.0, 38.0, 1.0]"
379,3192,4639,4778,4049,4888,1984,361,1670,3459,3282,,,"[238.3, 15.0, 19.0, 47.0, 23.0, 27.0, 8.0]"
380,2949,2638,4436,1935,2738,72,3432,4245,1263,4804,,,"[326.9, 13.0, 138.0, 6.0, 11.0, 32.0, 19.0]"
381,1545,3811,2251,960,3990,193,3753,145,505,3799,,,"[580.6, 51.0, 40.0, 88.0, 105.0, 46.0, 5.0]"
382,4642,3040,4434,2163,4342,3390,416,2511,284,268,,,"[351.2, 36.0, 3.0, 20.0, 35.0, 70.0, 5.0]"
383,4836,567,4556,240,2874,2906,4986,3282,1091,1287,,,"[238.3, 15.0, 19.0, 47.0, 23.0, 27.0, 8.0]"
384,145,4642,276,4936,4140,2256,3462,3459,3078,240,,,"[271.6, 34.0, 10.0, 8.0, 26.0, 38.0, 1.0]"
385,647,2616,2210,2996,163,193,4512,2799,3811,1993,,,"[1389.5, 185.0, 53.0, 45.0, 56.0, 264.0, 16.0]"
386,1337,3282,647,3685,2200,4683,708,3001,2390,648,,,"[238.5, 23.0, 4.0, 10.0, 8.0, 12.0, 7.0]"
387,69,4778,2920,145,1740,3424,4091,1128,1049,4642,,,"[238.3, 15.0, 19.0, 47.0, 23.0, 27.0, 8.0]"
388,276,4642,3935,532,708,4533,98,2210,45,297,,,"[326.2, 15.0, 8.0, 40.0, 25.0, 7.0, 16.0]"
389,2377,4533,193,1034,56,4344,3066,320,4342,3100,,,"[207.2, 13.0, 1.0, 8.0, 57.0, 25.0, 0.0]"
390,361,4005,1740,647,3885,4642,505,2334,730,4826,,,"[238.3, 15.0, 19.0, 47.0, 23.0, 27.0, 8.0]"
391,283,4783,266,240,4683,3781,4642,1611,648,708,,,"[238.3, 15.0, 19.0, 47.0, 23.0, 27.0, 8.0]"
392,3261,2194,1020,3491,2291,4106,2119,1460,2376,203,,,"[114.3, 2.0, 87.0, 0.0, 4.0, 1.0, 8.0]"
394,3355,1984,484,1522,3066,4698,3314,577,2851,3096,,,"[279.4, 20.0, 10.0, 7.0, 24.0, 22.0, 9.0]"
395,4035,3102,126,1762,145,1451,4396,1382,874,106,,,"[337.3, 16.0, 7.0, 33.0, 103.0, 17.0, 1.0]"
396,1244,4757,3314,1621,2638,4245,3352,1548,3389,4573,,,"[338.7, 23.0, 134.0, 22.0, 6.0, 43.0, 15.0]"
397,4573,3330,125,3085,2274,1173,2444,4245,3715,114,,,"[137.2, 10.0, 74.0, 0.0, 4.0, 20.0, 6.0]"
398,4501,1991,125,2610,3244,499,2638,2876,1572,2342,,,"[137.2, 10.0, 74.0, 0.0, 4.0, 20.0, 6.0]"
399,767,4573,4167,4043,2575,112,3491,740,1561,4757,,,"[137.2, 10.0, 74.0, 0.0, 4.0, 20.0, 6.0]"
400,917,30,3094,391,3660,1636,2058,4005,4573,116,,,"[174.8, 14.0, 45.0, 3.0, 3.0, 28.0, 7.0]"
401,1398,3424,3282,3078,4642,1128,1458,4652,2773,940,,,"[234.0, 18.0, 0.0, 5.0, 16.0, 8.0, 8.0]"
402,193,4342,3459,4533,1611,3041,145,477,3732,3080,,,"[317.6, 33.0, 4.0, 14.0, 56.0, 51.0, 0.0]"
403,767,2949,112,2296,4798,2610,2769,4573,4245,1114,,,"[137.2, 10.0, 74.0, 0.0, 4.0, 20.0, 6.0]"
404,4814,276,331,3706,297,1667,3198,4807,4195,4005,,,"[282.8, 27.0, 8.0, 9.0, 8.0, 19.0, 9.0]"
405,3626,2037,1646,1173,3847,4876,1269,475,3660,3442,,,"[137.2, 10.0, 74.0, 0.0, 4.0, 20.0, 6.0]"
406,1041,1071,95,1646,4894,98,740,2949,2031,989,,,"[137.2, 10.0, 74.0, 0.0, 4.0, 20.0, 6.0]"
407,1646,112,125,1911,1918,3730,2319,4985,1733,2549,,,"[137.2, 10.0, 74.0, 0.0, 4.0, 20.0, 6.0]"
408,583,72,2629,945,125,4573,2049,62,255,1371,,,"[137.2, 10.0, 74.0, 0.0, 4.0, 20.0, 6.0]"
409,989,1171,1076,2663,2267,3564,112,945,4132,1921,,,"[137.2, 10.0, 74.0, 0.0, 4.0, 20.0, 6.0]"
410,4501,1357,125,4757,4061,2721,740,1171,4573,95,,,"[137.2, 10.0, 74.0, 0.0, 4.0, 20.0, 6.0]"
412,4836,1464,1548,1711,4791,1048,1583,882,1252,4783,,,"[144.7, 11.0, 32.0, 30.0, 3.0, 20.0, 6.0]"
413,3261,4245,1129,4987,1171,4954,98,186,1209,2656,,,"[339.7, 17.0, 177.0, 9.0, 11.0, 41.0, 18.0]"
414,391,125,2447,1585,3199,361,647,3647,4670,3483,,,"[90.4, 6.0, 27.0, 4.0, 1.0, 11.0, 4.0]"
415,4167,4894,2663,945,2531,1563,740,2638,382,3320,,,"[137.2, 10.0, 74.0, 0.0, 4.0, 20.0, 6.0]"
416,361,4453,193,4194,145,882,4590,4493,391,4177,,,"[377.3, 45.0, 29.0, 25.0, 12.0, 21.0, 10.0]"
