,0,1,2,3,4,5,6,7,8,9,i1,i2,nl
418,3207,3045,3555,2664,2160,648,4383,4074,1854,698,7557,,
419,1253,3226,3439,2632,750,2828,3910,845,4071,1242,5298,,
420,4096,536,1753,4091,4893,1404,3238,361,3651,4844,2757,,
421,3095,4501,177,1004,1979,3479,2779,3783,1984,57,7470,,
422,465,4986,1054,4493,2523,2970,3831,241,193,1615,3217,,
423,181,258,3537,1749,713,4954,3820,4152,3644,314,2817,,
424,2494,99,2266,184,4433,191,2996,1822,439,3329,3440,,
425,2970,2848,2755,2086,1504,1118,3270,387,67,2217,2007,,
426,99,2799,439,251,2743,4292,4716,4433,2996,1682,3440,,
427,2238,2243,1517,2876,3735,2345,3506,193,4888,982,590,,
428,3041,361,2931,2095,4337,2548,4096,1752,4005,4807,6276,,
429,3431,4302,4670,4245,3607,1970,796,4790,880,471,3668,,
430,4470,8,3857,4726,1004,575,924,1859,4817,1155,7470,,
431,1230,4793,609,3754,3483,3476,554,1567,976,2614,335,,
432,2459,2100,1252,439,3516,258,2179,634,4286,245,1252,,
433,4760,4842,4615,3628,1545,2940,2188,3555,4752,1599,2809,,
434,3576,3289,2646,3707,4396,1224,802,4635,480,4869,3502,,
435,1263,3483,236,3647,98,2165,4071,2265,367,3032,332,,
437,1795,4338,2970,373,4206,2866,1069,3602,2639,1224,2212,,
438,740,1355,2121,3804,630,3571,2076,4734,562,2478,7790,,
439,474,2021,28,3907,1841,4479,3041,815,2853,2824,1170,,
440,789,708,1945,140,2088,2401,3519,1911,998,1984,63,,
441,361,3950,10,1927,72,1601,3003,2732,266,4491,339,,
442,2661,3607,796,160,4302,1431,3431,4670,3575,396,3668,,
443,3576,1133,1857,2549,251,3459,1055,544,3768,1087,1119,,
444,1994,532,731,3971,1812,1357,2676,2726,4783,3269,2509,,
445,588,1667,3873,565,1133,719,3459,4533,2387,343,2816,,
446,100,1601,4099,3831,4091,2155,1013,1751,3258,674,6696,,
447,3510,3308,4179,302,3653,2945,1306,4634,46,130,4623,,
448,2848,2086,4335,225,4640,2970,183,804,2755,97,2007,,
449,3685,4194,4579,3796,1087,2508,4854,2158,1212,3662,728,,
450,593,122,2848,3107,1030,2155,1362,522,1732,853,2777,,
451,2639,284,4561,4128,2657,4290,3262,2200,4686,1728,5010,,
452,4960,4501,4261,3034,4778,1936,3593,3441,4939,1554,7642,,
453,1172,630,1066,3439,1463,2607,104,3946,3849,2300,7790,,
454,4338,1493,2251,3781,3602,1739,3885,2525,1100,3600,2131,,
455,4433,3455,2139,264,239,3558,1087,3481,3648,1069,7229,,
456,1711,4642,4695,4169,1087,2755,4711,3676,908,2086,6270,,
457,3808,2334,2510,4143,3576,3826,4208,723,4396,558,3502,,
458,1646,3564,4778,4124,2533,4207,2280,4478,489,945,150,,
459,2970,4131,1262,3499,4762,934,1630,193,4402,542,2378,,
460,145,505,3794,3454,1736,2210,530,106,1894,2536,1168,,
461,3439,2958,2206,2614,1684,1973,1472,391,95,976,7449,,
462,2549,1192,3768,325,2136,3026,2338,2238,1200,173,5024,,
463,2,2988,2034,2370,1023,4968,4337,3375,4735,3791,4623,,
464,2524,3424,3198,4715,3338,3781,3681,4194,1341,161,7233,,
465,1736,3510,880,2139,1192,921,4955,4047,4411,2390,1124,,
466,1197,1854,674,1317,4939,3555,322,2104,4090,3267,7557,,
467,391,2037,3554,98,255,562,3483,2445,731,2255,332,,
468,3146,2639,2970,1495,2496,1667,4640,3732,4954,1772,2320,,
470,3510,1169,4661,1736,3183,21,4432,200,704,4778,1124,,
471,4169,4319,2787,4910,1611,3300,1728,1818,4228,716,5185,,
472,882,3185,2548,125,1911,4333,2452,4177,3314,845,7367,,
473,2976,2139,3229,1671,21,870,3979,4284,3295,4312,393,,
474,361,4091,1404,2617,1927,1088,115,1062,4039,371,2757,,
476,983,952,3501,4349,2903,4778,4546,1927,4049,1538,4308,,
477,1648,3424,844,898,4522,81,2511,324,1261,2229,3399,,
479,1403,2581,570,234,4208,1172,3155,2683,4411,2531,3512,,
480,3942,303,3423,41,2595,328,4069,2354,4826,3675,3248,,
481,896,827,4843,4003,2119,4111,3423,2649,2203,3760,5058,,
482,4111,2119,4003,2353,2072,4218,3383,1015,4799,3760,5058,,
483,1984,2756,1755,3143,708,1904,669,2646,2122,1621,63,,
484,2970,1611,4640,2866,3018,2639,1667,3003,4954,979,2320,,
485,3198,3424,458,3985,1080,3612,634,2996,4110,1493,7233,,
486,4043,4719,4814,713,565,1933,2095,4409,141,892,2001,,
487,1287,2874,554,1549,1164,205,4086,2962,4789,3406,7887,,
488,4783,2607,4207,4021,2955,1027,2326,4570,3971,571,5825,,
489,177,4340,205,1415,3484,4115,3226,3888,4481,4393,5298,,
491,2549,1054,700,4829,2651,4493,193,1630,3284,874,3217,,
492,3923,3211,1684,4599,341,2749,705,1824,811,4573,1388,,
493,88,674,2015,3018,983,2549,3077,1480,4290,49,7946,,
494,1984,1621,45,3116,578,3519,1175,708,2088,4798,63,,
495,3571,630,2756,2977,740,4908,4018,3551,2607,2319,7790,,
496,648,1755,145,3347,2224,2988,3014,4787,70,1456,3486,,
497,2063,3269,3551,983,2726,2090,1357,1175,1287,1930,2512,,
498,2119,2503,4111,4899,3267,4843,323,4652,218,1020,5058,,
499,252,1698,3685,4683,4686,2063,3432,570,2229,2436,2856,,
500,18,3198,3335,4396,789,586,4642,3424,1695,1087,6270,,
501,2860,4817,2199,1164,2445,1970,3391,2260,3702,3105,1043,,
502,1753,4091,3238,1088,892,361,3651,1493,1633,4844,2757,,
503,1382,2820,3551,794,1899,1857,2086,4039,307,4151,4231,,
504,648,1357,3175,986,3604,4918,1711,413,1088,3857,840,,
505,544,3335,4493,4239,3164,2970,3109,333,2313,458,1119,,
506,1601,3810,10,4658,266,361,1927,3003,421,861,339,,
507,3732,174,2147,836,1224,2639,3782,2714,3018,4954,2320,,
508,1690,3224,1604,1142,1764,145,389,3262,1564,3287,5648,,
509,2217,314,1706,2516,97,2755,804,2970,1504,1795,2007,,
510,4194,509,4110,2524,3424,1089,1633,3930,1957,2507,7233,,
511,397,4876,3781,4091,3483,1646,1371,462,204,1400,800,,
512,4005,4098,2778,738,1178,3091,4469,1960,2458,3499,6335,,
513,983,676,2387,3386,4450,3496,27,356,4252,4661,2148,,
514,4446,1984,1197,2549,2848,2220,708,1128,3165,4836,6270,,
515,2996,744,983,4814,1254,1732,3846,3183,2796,1202,6009,,
516,4888,2848,2639,2799,284,398,4005,1026,3812,2494,5010,,
517,964,4841,2207,337,2342,3314,3383,3037,367,3109,3355,,
518,1253,3267,3977,615,185,322,2267,4791,663,4366,912,,
519,2639,3018,2885,2525,1224,4206,3494,60,885,52,2212,,
520,4005,361,302,746,1306,3039,4096,1315,2681,4171,6276,,
521,3018,1224,2101,634,2832,1688,2224,2885,2639,1795,2212,,
522,677,2188,4760,543,3094,3107,4752,4756,4842,2848,2809,,
523,1854,4261,3805,880,1902,1475,647,3423,554,3227,4964,,
524,4408,3143,1479,488,4340,2250,1253,320,252,99,4574,,
525,40,2996,157,2549,816,1711,177,4876,4214,2530,800,,
526,505,2377,740,106,1140,276,1080,1739,1418,3058,7258,,
527,4044,1139,4922,2888,3300,3102,942,1633,4590,1190,6324,,
528,3234,2924,741,983,2446,3551,1704,1945,3269,680,2512,,
529,3444,1253,4366,3267,1826,1415,4985,2666,663,4024,912,,
530,2639,3138,3565,870,2841,4869,1970,2088,3573,252,8021,,
531,1628,2300,2575,956,218,2500,2699,839,4826,3336,7655,,
532,1129,4918,4907,2179,513,1133,4090,1492,4683,3045,6335,,
533,2549,1711,2155,1454,3533,2384,1707,165,4142,3545,4053,,
534,4876,114,2250,1835,1041,3024,2619,2295,3696,1812,5298,,
535,2549,2970,1630,1211,4524,3986,2256,325,1429,2136,5024,,
536,1253,382,3015,1479,4799,2651,2221,630,2303,3670,4574,,
537,4445,4836,4005,3424,2293,3804,2608,4752,58,296,298,,
538,4445,2447,38,2004,3322,4093,324,2377,49,2743,4189,,
539,2661,4714,2100,3575,3431,1970,870,2063,1491,4245,3668,,
540,3198,617,647,3389,1475,3626,3873,3971,382,351,4964,,
541,855,4640,1214,4462,2390,4564,921,704,1555,1905,1124,,
542,1686,2248,4798,4840,4828,1128,3545,3861,570,1460,3497,,
543,20,389,4270,1066,1010,3068,4,3457,4609,4788,393,,
544,2549,2970,325,2338,4940,3768,97,173,227,1211,5024,,
545,2447,324,3322,2118,1308,3974,49,3932,1053,2543,4189,,
546,1252,357,437,2848,4708,548,4303,4888,284,3580,5010,,
547,708,382,3483,1351,1252,647,486,4798,3397,2274,6906,,
548,507,3963,4798,708,125,4783,4690,1071,744,18,6906,,
549,4955,4683,3182,3616,1856,1276,978,2334,1430,3685,2856,,
550,2082,570,522,3084,1362,593,4042,4390,3628,1720,2777,,
551,2639,1673,139,4749,1244,4574,1611,2800,4491,3022,4253,,
552,1880,1224,461,4044,2970,3018,3768,3732,1686,1611,2320,,
554,647,782,2080,2680,586,3626,4899,1455,3439,2495,4964,,
555,3685,617,3662,1087,2508,4622,2980,2560,932,1966,728,,
556,3888,2476,924,205,710,3230,3206,2731,3444,3857,5298,,
557,1857,764,3496,713,192,3636,4916,1395,2113,976,5502,,
558,812,1933,4615,3690,1080,2694,2072,1278,2522,2002,6335,,
559,2086,2820,2484,4823,3551,2911,2496,2613,1357,2408,4231,,
560,2549,2975,2238,2256,4986,1630,3685,874,2523,1200,3217,,
561,1118,4177,193,4432,4760,2256,3735,3685,820,4888,590,,
562,3820,1653,2970,4687,3986,4766,3305,4135,1102,302,5168,,
563,4228,4867,3102,1755,577,4577,3584,4507,4818,357,6324,,
564,740,4207,2076,3804,4132,2756,2088,2319,2749,180,7790,,
565,2608,936,629,4893,1359,1048,1027,4021,3185,4207,5825,,
566,4195,2646,252,4836,4352,4446,1028,3732,3417,3738,5319,,
567,4396,3905,4094,3275,54,1667,1648,3210,983,14,2832,,
568,3189,1270,4642,333,3337,1238,266,157,4954,674,3184,,
569,4445,251,4093,2004,94,4762,691,3322,2101,3799,4189,,
570,2887,4283,3427,2854,3928,2025,2559,4493,4396,1263,1833,,
571,4043,4752,1049,2188,3628,4842,923,2848,1545,4760,2809,,
572,2843,3382,1927,72,1601,181,679,4436,176,2629,339,,
573,1133,4683,2536,437,2511,3469,2163,3125,4005,3782,1910,,
574,3439,4299,4595,1263,845,1704,203,2407,2031,3314,7449,,
575,4270,395,3183,4609,3805,20,909,4239,99,1262,393,,
576,3820,1411,2599,1707,953,1279,3366,146,4524,3533,4053,,
577,2342,1943,3889,415,186,524,4406,341,4393,234,3355,,
578,4005,169,1695,737,1605,3955,3145,3728,2247,492,1257,,
579,4270,1611,4091,303,3604,4738,2831,361,4096,1632,5006,,
580,827,218,252,4218,3873,4775,2352,3267,323,260,5058,,
581,4961,4836,3918,3524,2356,4888,3759,3652,569,4005,298,,
582,3105,4439,3108,1103,2549,4979,2260,2188,1605,2972,1043,,
583,4554,2978,4752,4091,1055,3740,674,2714,4533,360,6696,,
584,2095,1495,4409,4814,62,4019,3260,4043,3690,565,2001,,
585,1711,4022,2847,3438,1646,3783,4254,3715,945,998,800,,
586,4945,1075,4382,1028,314,1550,15,3869,4029,3347,3484,,
587,3681,2408,4545,2964,1532,1504,2368,4556,2651,1983,5106,,
588,1321,174,1270,160,1611,3873,55,2105,2639,2383,4253,,
589,4961,2392,145,2694,2138,2906,4594,1736,175,505,1168,,
590,1089,1922,1270,2368,1532,1983,874,3681,2055,21,5106,,
591,892,4226,4581,4746,1951,2440,4719,4635,3690,3438,7620,,
592,976,62,754,4390,132,4295,562,713,1395,192,5502,,
593,3613,442,1229,2142,2247,1080,2637,4561,1055,2163,2200,,
594,361,2621,3651,3810,3950,1294,934,75,371,421,339,,
595,4783,2342,708,4086,2866,2220,3207,1014,1359,3498,7956,,
596,852,1994,4783,532,331,1287,2726,1946,1357,554,2509,,
597,1240,1707,2975,4443,4091,953,2459,2188,4147,4773,6696,,
598,4570,205,4086,1287,2944,3406,1014,391,2518,2821,7887,,
599,241,325,3526,4986,3911,895,1583,2224,2523,840,3217,,
600,708,4086,1164,205,391,2821,571,2544,2518,4674,7887,,
601,809,3439,1415,4393,114,2731,1812,2390,4693,2828,5298,,
603,674,3259,3165,1611,1270,2549,544,1736,3533,421,7946,,
604,1715,2912,1278,2657,3600,251,1835,4336,2523,2796,1505,,
605,708,4086,2972,2874,2944,1287,554,391,205,4674,7887,,
606,361,289,3685,4344,209,3757,2004,427,461,4294,4836,,
607,2443,193,1630,2872,3100,542,4312,4740,1054,49,2378,,
608,99,382,909,114,320,1253,630,30,3015,3143,4574,,
609,4836,2377,295,2778,72,113,427,874,695,940,5010,,
610,3840,4791,229,4120,4665,516,4501,3480,3910,2445,7470,,
611,2784,2523,1087,2139,3183,1166,1152,4965,3292,4893,7229,,
612,2280,3564,856,4219,2872,4778,682,308,4217,4207,150,,
613,4086,708,3207,2957,1122,1681,2545,4738,2220,3498,7956,,
614,173,4940,1429,2970,3026,94,2549,4762,97,1685,5024,,
615,3100,1706,165,1451,12,3590,1552,323,2784,4286,1252,,
617,4599,532,4110,145,648,3459,708,617,3676,1813,2499,,
618,3428,3003,2639,1174,3732,4044,3880,2970,1611,2496,2320,,
619,3018,4904,3602,2970,4338,2639,60,2545,1635,4986,2212,,
620,276,617,4396,3198,740,2843,2835,186,3883,1857,1786,,
621,1087,4194,1686,617,1896,969,3662,940,932,1134,728,,
622,2657,4927,276,3811,3022,450,2608,3939,2256,556,5966,,
623,4493,3335,3459,3600,2970,1262,4239,2401,2313,3096,1119,,
624,1740,2993,1306,839,3073,2903,2377,4049,4459,4778,4308,,
625,2139,20,3259,3068,4270,153,4497,1262,389,1100,393,,
626,3168,3571,248,4569,40,3835,475,4960,1048,4287,7642,,
627,4091,4945,3258,3740,4053,4963,3533,285,4283,953,6696,,
628,2404,1748,2559,3600,4005,1667,4912,598,4025,723,1257,,
629,1494,4233,4720,581,1348,1611,47,3335,4910,4748,5185,,
630,4858,4272,1946,3695,3783,3343,4939,3756,4759,2267,7642,,
631,2530,4960,3406,1463,4299,812,4841,2015,3423,2474,7642,,
632,4101,3347,946,24,3685,2538,2421,2516,523,872,3484,,
633,3607,1970,1856,3575,1332,2661,1267,1491,4138,3759,3668,,
634,1713,3516,3198,2095,2911,3459,2830,4870,1889,2422,4717,,
635,4961,4573,2119,3454,1879,1854,4064,4888,1429,3994,4717,,
636,3432,2509,3144,416,691,315,892,427,2247,444,2200,,
637,3565,4851,2088,183,1252,4096,1778,2639,2097,4954,8021,,
638,3820,193,3489,4989,2801,1102,1055,2217,1653,565,5168,,
639,3409,2459,2586,3066,1152,1821,131,323,2179,796,1252,,
640,586,3397,3198,2830,4028,4005,4761,3459,2353,4907,4717,,
641,4396,2638,4283,1519,4699,548,288,1431,3244,3072,1833,,
642,2848,1983,804,4640,4335,2086,97,700,3420,2755,2007,,
643,1572,3442,3847,322,3977,2744,4256,2688,2178,615,912,,
644,1911,45,1755,236,1684,554,3910,248,3467,1263,63,,
645,1911,1984,4798,3154,882,845,2973,2511,2656,125,7367,,
646,3258,4043,3344,677,4760,4752,2848,1545,2188,4803,2809,,
647,3337,2349,2256,1443,1679,276,2851,3022,3939,3659,5966,,
648,4507,3102,4590,1429,4335,3795,3438,184,2861,1190,6324,,
649,4194,617,1056,4622,2158,3685,1896,3662,932,1087,728,,
650,1736,3635,1740,145,361,4342,284,2897,3165,892,7213,,
651,1089,4432,1983,4433,4635,2799,3138,2538,2055,2964,5106,,
652,298,1005,3816,691,1080,4479,4902,3041,1791,3907,1170,,
653,4783,4738,3207,80,1776,2422,1578,708,4086,1122,7956,,
654,2657,3880,251,2912,1715,2354,3295,1933,2339,1642,1505,,
655,2848,1049,3628,853,3107,456,1994,4042,2188,593,2777,,
657,3930,903,1983,2377,106,97,4637,69,73,3456,1329,,
658,3760,2683,4208,4411,1172,1821,646,245,234,3446,3512,,
659,245,2267,1455,98,2779,2188,1371,1621,4022,4738,800,,
661,1306,1736,160,4778,4187,1455,3437,2608,3915,3510,4623,,
662,3555,4396,2646,4635,425,3036,2334,2953,480,1224,3502,,
663,3237,2188,1883,4936,3793,813,2848,700,593,3526,2777,,
664,3849,1984,4505,3091,2508,704,1782,1197,1492,1174,7557,,
665,4171,983,902,1132,217,4445,4282,3459,1753,3300,5180,,
666,2220,2342,708,4783,4022,4086,80,4622,4136,4738,7956,,
667,145,284,3555,361,4950,4904,72,2296,4814,240,7213,,
668,4798,989,1412,1628,4105,2996,2248,4960,1218,1172,3497,,
669,772,3261,3423,2072,3571,2203,3476,2180,3406,2353,5058,,
670,1646,1821,3564,4219,368,239,4026,1475,203,2607,1511,,
671,1646,945,2280,1475,5,4778,301,2533,308,4514,150,,
672,1837,3537,3820,1564,3375,948,181,1097,4954,1993,2817,,
673,740,767,2088,104,3229,4408,2300,1172,4207,3804,7790,,
674,3432,4561,4453,3613,556,2163,3081,416,4409,4844,2200,,
675,4760,1276,373,1715,2454,617,4553,1970,277,1254,590,,
676,617,1509,1357,946,880,3198,2407,2676,945,1142,2683,,
677,4245,1795,4302,1860,4670,4665,524,4790,4243,1431,3668,,
678,266,4302,3335,4851,1728,4228,563,2964,21,4319,5185,,
679,4282,4194,940,4940,3473,1087,1896,3052,4622,1056,728,,
680,4149,3024,4981,2478,2031,4569,3185,4599,383,98,335,,
681,3003,2549,1755,145,189,2988,648,3338,2513,3045,3486,,
682,2773,1178,3734,3003,829,264,2548,483,1660,4686,2856,,
684,437,870,4790,471,160,4302,1650,1491,1860,4714,3668,,
685,813,122,1720,1583,3237,3289,2316,2082,593,853,2777,,
686,4793,3314,3754,3519,4586,2088,1774,2465,203,4888,2499,,
687,4402,4783,663,4570,1697,2326,629,2795,3971,2092,5825,,
688,2436,3182,922,3810,2063,74,4337,4411,4767,4386,2856,,
689,145,495,3598,505,3096,3456,4961,294,404,4594,1168,,
690,3594,1270,3942,716,1752,4187,2204,1212,3628,4128,2022,,
691,295,3820,866,181,3375,4226,4954,3759,1837,1993,2817,,
692,1984,4031,3601,4793,2576,2478,140,1697,554,104,869,,
693,4955,1785,3099,3183,1604,1405,2968,4778,4226,191,1124,,
696,4783,4943,532,3127,1812,1357,2726,2446,2944,488,2509,,
697,357,3438,509,172,4912,3102,3781,1190,3192,3454,6324,,
698,4228,1755,509,172,942,3221,4796,3584,3192,660,6324,,
699,4312,38,49,1856,3100,4143,1037,1630,3086,1262,2378,,
700,3183,1429,2787,716,3335,4233,38,2100,266,173,5185,,
701,1545,4043,3258,543,2500,4615,1026,3628,3895,4267,2809,,
702,1684,4177,1715,2970,4970,4760,4659,14,3337,934,4096,,
703,2657,2500,505,106,69,2179,4469,3791,1619,3985,7258,,
704,983,4171,421,27,4337,1202,181,2770,730,4310,2148,,
705,983,3143,617,2990,3210,2090,2657,3073,2506,845,2832,,
706,903,2970,2897,3799,411,4676,505,3424,2377,3007,1329,,
708,2924,874,4524,4564,4783,4396,2575,4069,1667,1235,7655,,
709,4961,3652,3915,1945,925,1787,3930,3288,3598,3055,1168,,
710,193,1795,2872,3100,3022,4143,1054,676,3689,2970,2378,,
711,1646,4207,3019,3564,3854,489,4778,2533,1752,2872,150,,
712,1181,3647,182,3417,3226,3267,4028,4071,270,4084,5695,,
713,4533,1519,4169,4634,923,448,3785,634,3604,522,1252,,
714,934,3146,4338,4825,1556,1174,1611,3018,332,2639,2320,,
715,3423,861,4533,4091,1519,3189,2595,382,1557,1960,3248,,
716,4411,4208,2975,413,3873,646,3760,3995,1172,2683,3512,,
717,544,303,366,3826,617,4177,3736,1721,2310,11,590,,
718,2160,1374,4084,3962,3267,4830,4149,2076,1991,4601,5695,,
719,3676,4194,3459,373,1970,1091,3932,1698,2436,1313,5180,,
720,2782,4005,4730,4829,4836,4698,2293,744,362,4445,298,,
721,1224,2689,1871,3424,3781,4560,1633,605,4194,1089,7233,,
722,654,953,1711,2155,1430,4534,4762,1454,2549,4507,4053,,
723,301,2280,1752,1646,4789,945,2289,1172,2307,63,150,,
724,898,4432,320,1240,1087,3516,1150,4532,2179,2899,5915,,
725,3224,3732,3662,4918,2356,695,4195,2494,563,1495,5319,,
726,1181,2999,2142,711,1371,1157,2686,2527,1922,3252,4574,,
727,4945,605,946,2516,1430,742,4682,70,458,4398,3484,,
728,1214,4396,2077,2204,1263,4493,3928,2887,1431,4581,1833,,
729,4775,1020,1014,3436,827,4428,3336,4003,896,3760,5058,,
730,2912,25,1735,828,794,1217,2657,3600,565,251,1505,,
731,361,159,2348,1753,4658,679,4759,861,3810,181,339,,
732,4851,565,4014,4234,3953,1611,2392,3300,665,2681,5185,,
733,4642,2313,1599,882,1230,4798,154,1113,4177,2911,7367,,
734,2342,4457,3923,524,45,2656,3230,2847,3324,3037,3355,,
735,109,3335,4642,617,40,3792,1681,4986,193,502,6270,,
736,1633,115,3238,14,1088,4954,1535,4039,361,1113,2757,,
737,4783,4113,1776,2260,1374,874,1751,4524,80,2699,7655,,
738,4149,2160,2769,3290,3813,2250,1181,1828,3910,4537,5695,,
739,1695,1240,1926,2508,45,2267,2548,1751,1087,525,7557,,
740,3314,2342,45,2207,4709,4457,3389,234,1116,3109,3355,,
741,4876,1984,4394,163,2481,151,2256,4793,345,4503,869,,
742,4665,870,160,4302,3607,396,1970,4912,1332,4138,3668,,
743,532,3498,4828,3907,4783,1357,4409,554,3269,3127,2509,,
744,2105,3048,1831,4836,3437,323,946,3057,744,3676,5319,,
745,3459,1686,4171,2158,4206,3782,4929,1288,1778,4642,5180,,
746,2988,3793,1555,2056,4718,1736,3613,4480,1980,439,4623,,
747,3483,1561,4026,2386,4493,3571,3889,3390,98,2544,335,,
748,983,4396,4767,3657,3210,2082,848,56,617,3073,2832,,
749,3571,4575,95,3898,57,2267,3343,2894,669,3168,7642,,
750,1984,2476,430,382,3571,1209,234,1621,1936,4734,335,,
751,532,1357,331,4783,36,2319,4943,1116,1946,770,2509,,
752,2105,3198,145,505,3794,907,187,3681,4187,4049,1168,,
753,4793,140,1697,578,2322,3601,248,4876,2256,2250,869,,
754,3146,1778,217,4445,531,1547,986,1088,1091,3676,5180,,
755,98,2472,1444,3519,4876,391,3483,2613,4981,3783,335,,
756,2799,1252,251,4723,3165,4922,1089,4047,2,1235,3440,,
757,2280,1646,2351,945,3594,2921,2872,3564,301,2304,150,,
758,4477,1752,1037,3997,1087,53,4128,4560,1270,716,2022,,
760,2549,4876,1400,2267,1646,1943,1120,132,856,4738,800,,
761,4918,3397,945,676,2342,2663,205,1697,98,45,840,,
762,2281,4793,3417,1472,2088,3995,4470,1984,3604,326,63,,
763,1443,2162,276,784,1722,3565,4319,4927,839,3003,5966,,
764,4401,713,1722,483,3335,2784,3650,2639,3102,62,3203,,
765,4194,4207,80,532,3370,2508,2769,1475,3397,4756,2683,,
766,276,1018,2256,4390,979,839,2162,3895,556,1443,5966,,
767,4954,2651,1612,1806,4877,1728,4748,1611,3183,4014,5185,,
768,713,764,754,132,3636,4503,1749,3555,62,4390,5502,,
769,2280,4028,231,4960,2510,701,2326,1896,3982,989,3497,,
770,2657,3003,3237,2434,2930,3055,4927,3138,2256,4390,5966,,
771,4783,248,4207,489,2972,4552,3099,4570,2987,2608,5825,,
772,4740,1495,934,1069,2970,193,1856,3100,4131,4090,2378,,
773,2949,3888,4683,3421,4005,258,2682,1613,4215,197,1910,,
774,1984,976,193,4836,2274,1879,2356,2607,4798,2730,6906,,
775,205,708,2589,1782,2944,2503,391,2478,4789,4988,7887,,
776,3198,4895,1089,3985,3338,15,2996,3930,4101,1581,7233,,
777,1252,4275,4954,71,1970,2703,2841,1904,276,2217,8021,,
778,4738,708,3207,1681,4107,4783,4838,3792,1479,4506,7956,,
779,3799,2377,1246,2558,1053,3974,2447,2743,4762,691,4189,,
780,4683,4888,145,1894,1564,1087,2681,2251,2895,2817,5648,,
781,361,3575,2224,679,3798,1074,1601,861,2732,3651,339,,
782,1706,936,368,1946,1048,2232,1121,1359,2987,571,5825,,
783,988,4573,1684,2666,488,4167,3923,4307,341,470,1388,,
785,4396,1224,4390,1449,4637,2851,2740,3555,3628,3600,3502,,
786,4445,3974,2543,1053,1246,2377,2941,3338,3058,4093,4189,,
787,3907,4092,117,2021,1080,3345,1841,474,298,1791,1170,,
788,3837,925,3286,3386,2294,1056,239,3047,3802,4706,6426,,
789,4096,240,160,1995,3556,4091,4893,3238,361,1753,2757,,
790,1615,3005,4668,4005,3381,3290,199,2949,4206,4577,1910,,
791,1611,2681,1429,2787,4319,2997,4228,1818,1807,4910,5185,,
792,1684,3312,2422,4895,4622,2730,828,2575,2638,3736,6906,,
793,266,2434,3183,2427,4578,2787,1611,1806,2392,3243,5185,,
794,3347,1430,3685,1069,4945,4233,3545,2538,1028,1871,3484,,
795,2342,434,2052,143,4396,4086,1359,3713,3210,2531,3723,,
796,2501,2801,2217,1728,160,4445,3438,3424,2830,1749,5168,,
797,1087,723,1270,1026,1037,3942,2204,4560,3594,2830,2022,,
798,4396,4869,2646,2851,1224,2334,723,871,3036,34,3502,,
799,2021,2225,1626,3041,2853,117,3345,2404,3907,815,1170,,
800,3602,2970,2639,4986,4338,1795,3018,2525,885,2545,2212,,
801,4270,88,1960,4704,1611,866,2903,2217,1333,4533,3203,,
802,3086,676,2872,2970,1197,4143,193,3689,472,4740,2378,,
803,953,1252,2633,654,2155,1454,1349,1952,2549,1711,4053,,
804,2549,1548,4477,449,193,4016,3424,4635,2524,1871,1329,,
805,2821,2848,2355,1121,647,391,2175,1646,4129,4826,1511,,
806,484,14,145,3459,56,2178,4194,4110,708,2958,2499,,
807,186,2342,4393,3436,1911,3212,3324,837,2326,4841,3355,,
808,2459,1270,3594,3628,4187,591,53,626,4179,3007,2022,,
809,4746,4398,2440,1585,2356,387,3644,4226,4635,3567,7620,,
810,2377,3932,1308,49,4771,3974,4445,2447,2004,691,4189,,
811,4142,1454,3366,4524,3545,2633,1957,1252,4579,3662,4053,,
812,193,3424,3305,1102,1055,4110,4445,2501,972,465,5168,,
813,245,4026,1821,2683,4,2816,570,425,1354,3873,3512,,
814,3565,1333,2338,2051,4844,3146,3908,1240,2179,2347,5915,,
815,4940,294,1695,880,3459,3890,3652,4961,1084,643,1168,,
816,4683,505,4071,1918,3322,1007,3928,1096,584,1740,6654,,
818,4034,691,1841,4295,3345,3041,2824,815,28,4902,1170,,
819,569,3007,3438,1913,839,2356,4757,1585,1662,1437,7620,,
820,1486,4474,2799,2392,4941,2964,4352,1922,4556,4433,5106,,
821,3335,4639,3424,4635,2530,983,1564,345,4026,4888,6270,,
822,4601,4071,3910,4149,2769,2160,3889,1561,68,657,5695,,
823,2256,1192,2549,2238,173,2970,840,4520,1200,1054,5024,,
824,4783,647,983,976,4026,697,1022,2549,4,2220,6270,,
825,4396,4098,677,1333,3827,2302,4971,1751,2155,4596,6696,,
826,432,2531,3873,4740,570,2683,4411,1354,2816,1172,3512,,
827,1140,276,106,1409,3869,2170,4668,4469,2657,3791,7258,,
828,3183,1630,548,99,2714,1708,704,2976,4270,4352,393,,
829,1375,3100,3198,2139,2086,4128,4994,1818,2188,2639,1093,,
830,1740,3930,258,505,2149,4683,3463,1005,1928,3372,6654,,
831,2958,40,4966,1873,1854,4737,4951,647,2495,382,4964,,
832,2105,677,2849,2511,187,1960,3189,1531,1428,4453,6335,,
833,4005,1306,1084,4661,1178,1128,1050,2354,4881,892,6335,,
834,234,570,432,3045,3889,4256,4026,109,3995,3873,3512,,
836,3662,2516,3545,2599,4579,1550,4101,940,1075,1493,3484,,
837,740,2756,3439,4408,2088,4132,3551,630,1812,3229,7790,,
838,2821,708,2589,391,9,205,2544,4674,554,4086,7887,,
839,1549,1172,1048,3227,2608,1946,1128,248,4570,4622,5825,,
