,0,1,2,3,4,5,6,7,8,9,i1,i2,hl,nl
406,647,3439,1873,617,571,2083,3441,3198,1854,1645,4964,,,
407,2462,4143,1465,1617,836,1970,4104,2586,4169,1519,1252,,,
408,3289,3537,4226,4953,4626,1097,866,181,3375,4963,2817,,,
409,723,4477,3942,4187,3997,3628,141,593,53,1752,2022,,,
410,1224,4338,3494,2970,1688,1686,3602,2525,1795,3018,2212,,,
412,1586,4876,2322,4793,283,248,151,1479,2256,1984,869,,,
413,1178,2256,160,1219,4093,2522,4634,3791,1306,3794,4623,,,
414,239,2494,4040,3055,1262,4893,2799,1957,1139,2784,7229,,,
415,218,2221,465,4064,4299,2996,3391,2503,1619,4256,3497,,,
416,708,1014,1776,3792,4783,80,1578,1479,657,769,7956,,,
417,909,4239,4270,4284,870,99,20,4788,395,1066,393,,,
418,4428,1178,953,983,4881,4337,2968,3963,2455,3287,2148,,,
419,361,4759,1601,1838,1294,2217,1131,4349,3575,4183,339,,,
420,1252,1057,4708,2996,284,21,2639,2200,3018,1224,5010,,,
421,1088,532,4767,158,3225,1415,3459,3700,1411,1711,840,,,
422,4533,1087,2968,2577,3347,565,2179,1149,2354,3537,5915,,,
423,3267,3444,322,2666,1572,3442,4190,930,4366,114,912,,,
424,2666,4734,3063,988,1684,2022,4573,663,2544,470,1388,,,
425,3873,4574,4989,160,544,4110,2301,298,193,3282,5168,,,
426,4783,708,3185,1556,839,4128,4817,1024,2274,1681,7655,,,
427,3685,1028,3650,940,3837,4945,2149,1493,3292,907,3484,,,
428,4752,2179,3537,3775,165,2204,2275,565,3849,636,5915,,,
429,3410,3496,2113,192,1008,3576,3555,976,1749,1395,5502,,,
430,2616,700,81,4336,1263,3868,677,3446,2638,2204,1833,,,
431,4945,1287,648,2784,3057,1252,2835,2478,2689,2666,7557,,,
432,1841,474,2824,4479,1005,1791,117,1205,1080,2404,1170,,,
433,935,1747,1711,688,4214,1952,3545,4534,2155,4524,4053,,,
434,565,160,3891,4409,3268,4950,1563,2095,4814,3690,2001,,,
435,2334,193,4766,3282,544,1270,2501,1388,4135,3826,5168,,,
437,88,3024,1970,1564,3794,1752,1169,109,704,4188,1093,,,
438,921,1011,1057,855,1762,3153,1818,2412,1197,4301,1124,,,
439,421,605,239,1087,3018,3292,1441,4560,4965,264,7229,,,
440,1100,3928,4005,505,2575,145,2689,266,4887,2318,4863,,,
441,2178,30,663,2022,4573,3211,705,750,4167,2666,1388,,,
442,3670,1337,3098,114,99,2221,630,2872,3616,252,4574,,,
443,3746,3094,4995,1545,3895,2848,4267,4803,4752,1883,2809,,,
444,2549,836,9,1646,3781,158,4398,432,1821,4494,800,,,
445,1715,3335,373,2181,2549,3459,1262,251,3164,1388,1119,,,
446,708,2342,80,2422,769,2281,2545,1578,4783,2866,7956,,,
447,2887,3496,3375,4954,866,221,1143,181,713,3537,2817,,,
448,4680,2833,255,1977,3909,2717,4140,4575,4645,3624,342,,,
449,4642,1230,4218,125,882,3314,4798,2944,2409,2200,7367,,,
450,2377,509,3338,1308,3799,3974,94,2941,4689,49,4189,,,
451,1262,1087,264,2139,4040,70,425,4893,1338,4433,7229,,,
452,4814,3537,1933,141,2612,2993,604,892,4546,3046,2001,,,
453,1928,3322,909,2516,505,2105,1149,802,4402,3456,6654,,,
454,1735,565,251,2796,3189,4890,1642,1278,1933,4615,1505,,,
455,740,437,2458,1870,3869,2646,276,2657,3017,505,7258,,,
456,2549,708,125,284,1136,3209,831,601,2639,3567,6270,,,
457,4858,3962,3862,2203,2721,710,856,3543,391,3835,342,,,
458,505,4275,1633,399,4497,4386,1841,3086,4005,4551,4863,,,
459,4341,192,255,3835,3862,4858,3479,2650,4951,4645,342,,,
460,953,4398,165,4579,1252,3662,1430,1349,509,688,4053,,,
461,3835,63,330,1854,2688,283,2672,59,1926,3509,4717,,,
462,416,2455,2247,3501,4204,82,4453,3030,1229,2142,2200,,,
463,1715,1418,1835,1706,3409,4533,923,3100,4143,4390,1252,,,
464,4327,1653,4143,2970,3424,2217,2872,1728,2674,4445,5168,,,
465,3685,4382,3869,4292,2266,1028,1493,1877,4579,70,3484,,,
466,708,284,2911,956,617,66,1813,2503,1826,1122,2499,,,
467,3476,147,2905,4589,323,3571,3423,1705,896,3261,5058,,,
468,2912,1158,4533,1605,303,732,1552,4554,1252,4842,6696,,,
470,1821,3045,2722,425,1354,795,3873,245,4149,4026,3512,,,
471,3206,1253,3226,924,205,2828,2390,3444,3519,4071,5298,,,
472,3198,2639,1970,1633,3955,1169,3510,666,73,458,1093,,,
473,1178,382,1944,3043,1230,3408,2460,3198,3889,1752,2683,,,
474,14,4767,928,983,3778,4718,307,3657,3275,2309,2832,,,
476,844,898,200,4522,4101,81,3826,3908,4867,509,3399,,,
477,708,112,2274,3628,1460,3467,1556,3322,2841,4284,7655,,,
479,983,4836,256,2256,2377,4814,2945,2125,4049,2988,4308,,,
480,2188,4708,2975,953,4752,2155,4053,1751,2691,1707,6696,,,
481,3781,3866,2421,1871,3612,3338,2996,4110,3198,3342,7233,,,
482,4091,4752,41,4579,4963,3533,1605,4283,1158,4411,6696,,,
483,986,10,3685,361,4344,2904,254,1254,1880,4194,4836,,,
484,883,489,4783,2608,1048,1470,1121,3185,4813,3528,5825,,,
485,680,2354,1567,1519,3942,4091,328,2338,4533,1557,3248,,,
486,4943,3226,3813,1761,4601,2809,2295,186,583,3647,5695,,,
487,2549,3335,3459,1894,373,4239,1715,3598,1087,2401,1119,,,
488,4270,69,2690,239,2135,3305,88,2496,3955,1637,3203,,,
489,361,1088,2229,4955,4440,3238,4096,160,4296,14,2757,,,
491,505,2100,145,1605,2318,3907,3928,4887,4286,2885,4863,,,
492,67,4577,1715,286,828,1642,1409,1835,565,251,1505,,,
493,1087,2139,1341,1160,3648,2799,1871,3934,3734,2182,7229,,,
494,55,2349,4240,3889,109,2897,2997,1495,4450,553,4253,,,
495,2773,2609,181,3802,3386,3420,2551,309,321,2294,6426,,,
496,2639,145,3928,159,3153,3907,1880,21,2885,2102,4863,,,
497,934,4349,72,361,3798,181,3003,10,828,1753,339,,,
498,1200,1409,4332,2188,1695,1532,1563,2912,1118,3189,4384,,,
499,145,1588,1736,240,461,157,1592,49,1254,4748,7213,,,
500,3102,1190,1429,4912,3799,1139,4152,1755,509,577,6324,,,
501,2294,239,1431,2773,4138,2609,6,3391,2862,4877,6426,,,
502,4342,361,3823,3238,4874,986,495,3607,2941,126,4836,,,
503,1991,3813,4084,2884,3480,4028,3226,470,3591,615,5695,,,
504,2639,99,3018,4904,1686,2970,2866,885,634,3897,2212,,,
505,2912,1933,1174,1532,1145,1173,1618,3337,4568,1695,4384,,,
506,740,4207,1561,3571,3336,2088,104,4037,3439,2749,7790,,,
507,276,3890,648,3459,3454,946,617,1713,4194,2951,2499,,,
508,4445,713,3908,3826,4522,1262,4867,979,4398,984,3399,,,
509,1080,2197,4902,2225,1791,2853,4165,2907,117,1005,1170,,,
510,2033,2188,1200,1174,4332,6,4659,1182,896,3793,4384,,,
511,4533,2204,2577,1778,565,3537,1791,4910,1721,536,5915,,,
512,3314,3212,4524,415,3426,1582,3436,3417,2326,4709,3355,,,
513,2639,1100,2217,4954,71,1778,2392,698,2088,252,8021,,,
514,2848,3675,593,2755,1626,387,4135,2086,2970,700,2007,,,
515,4501,4960,4272,4966,3423,336,95,2088,3571,3835,7642,,,
516,80,4239,4798,2355,647,2903,2221,3408,3026,4463,6270,,,
517,117,3907,2021,1212,4034,2197,691,1080,1205,2040,1170,,,
518,4501,299,381,3479,1561,1855,2779,3551,1659,924,7470,,,
519,3817,1178,3386,3196,1056,4386,725,2387,4275,676,2148,,,
520,2086,794,1357,2911,861,212,4443,4319,1611,1428,4231,,,
521,1619,2170,2179,553,276,2646,2657,3456,69,505,7258,,,
522,2377,2941,3338,4093,3974,4445,895,1053,1197,2743,4189,,,
523,713,562,192,62,3555,4295,2051,764,1749,1857,5502,,,
524,4940,840,1200,2549,1429,1211,94,1685,333,994,5024,,,
525,2549,1200,3058,4416,173,2970,566,2136,2238,4687,5024,,,
526,772,4022,1667,522,2149,4783,300,953,708,1988,7655,,,
527,1736,284,1740,2086,4025,145,1089,461,4652,4932,7213,,,
528,239,2139,2799,4504,2784,3018,81,3055,1087,4739,7229,,,
529,4564,461,1288,1611,2639,3897,2646,173,4954,4730,2320,,,
530,1317,2784,674,3290,2714,4945,2666,4074,1671,1886,7557,,,
531,4392,764,2496,1899,2086,2408,1557,861,682,712,4231,,,
532,4880,1157,4318,117,2549,333,648,4564,3338,2830,3486,,,
533,3551,2833,4828,107,3865,1765,3269,489,2445,4713,7470,,,
534,4965,1069,4040,1262,2494,3055,3934,3018,1160,2784,7229,,,
535,945,4778,2289,3564,1752,2955,2280,2872,201,63,150,,,
536,1752,1270,1037,3628,2830,1087,716,4560,2990,3942,2022,,,
537,2155,4762,1957,688,2421,953,2633,3366,1430,1711,4053,,,
538,239,1087,2139,3018,4739,4893,2617,2523,1166,2799,7229,,,
539,1945,1684,3677,2075,562,2076,708,44,337,79,63,,,
540,4086,2874,1014,1287,708,554,2544,391,3406,4789,7887,,,
541,3198,3873,1455,647,1873,1567,2595,586,4261,1854,4964,,,
542,4493,555,484,4737,586,3397,3685,3198,279,2904,4717,,,
543,4115,1984,177,1943,3285,4734,3290,4470,4665,1155,7470,,,
544,3613,2142,4561,2163,2509,4671,1033,444,46,4453,2200,,,
545,160,2139,2355,679,80,2224,361,2135,4270,297,5006,,,
546,3018,2139,2494,239,4965,1262,70,3734,4560,4893,7229,,,
547,2300,2756,4908,3849,740,4734,1172,767,879,1812,7790,,,
548,2377,3598,1418,2170,437,740,69,1229,1080,4469,7258,,,
549,740,617,3198,4396,3883,770,2835,2229,2409,2747,1786,,,
550,509,3338,3974,2558,4771,2101,2377,251,2543,2118,4189,,,
551,4091,245,3715,489,98,177,1455,1075,1646,2958,800,,,
552,4740,2459,1821,570,432,2510,3045,4648,234,4208,3512,,,
554,255,4960,3330,3835,3543,192,2649,1242,4617,391,342,,,
555,4,4748,4754,361,1736,1028,784,2755,4814,157,7213,,,
556,4411,2139,4453,4661,880,4301,2968,1818,3544,768,1124,,,
557,4708,4039,1857,2613,2496,1357,1611,794,1204,712,4231,,,
558,740,2756,2088,3551,4734,3089,1355,3571,1281,2300,7790,,,
559,4985,2495,1548,2769,267,1567,99,1157,3670,4799,4574,,,
560,4408,3336,3571,3849,3551,2478,4713,767,3439,4132,7790,,,
561,238,4092,4836,4888,1604,58,4005,3424,1454,3652,298,,,
562,4640,1341,4097,3018,2639,1174,3003,4730,4825,2970,2320,,,
563,14,4091,4954,1753,115,1113,1493,361,1088,3759,2757,,,
564,3073,839,2988,4049,2903,4778,4349,3469,3058,1562,4308,,,
565,256,300,1751,1681,617,2287,2342,2311,1155,248,3723,,,
566,1074,4171,4194,3494,2,4642,2436,3650,1088,1113,5180,,,
567,505,2349,3928,266,2931,2801,3907,421,3086,145,4863,,,
568,2436,2549,1886,1736,3438,3974,88,146,2494,3338,7946,,,
569,1984,2756,2874,40,4798,3395,2672,1936,925,186,63,,,
570,1879,609,1826,2933,3207,704,2508,2874,4533,3949,7557,,,
571,2342,3314,4084,1911,4696,341,1116,3923,2207,657,3355,,,
572,4844,4561,3501,2142,2455,1080,416,82,3432,2163,2200,,,
573,4506,2422,1578,4783,708,2957,1774,1681,4086,4738,7956,,,
574,2520,2313,4842,256,1602,266,3409,719,4522,3329,2816,,,
575,1755,2779,1984,998,1287,708,1666,2937,4793,3604,63,,,
576,99,38,4131,934,2872,3100,4740,1262,3022,676,2378,,,
577,708,4570,554,4674,9,2478,205,4107,1287,2944,7887,,,
578,4902,1841,2404,1205,4034,3345,1080,691,1791,3437,1170,,,
579,3795,4682,3650,2516,3685,1871,4382,216,4074,940,3484,,,
580,1611,4040,1343,2639,2854,1270,518,3908,55,1200,4253,,,
581,193,125,2274,4729,203,2375,382,4470,4622,647,6906,,,
582,2666,322,4791,2178,1572,344,3444,3442,2267,3267,912,,,
583,2015,1611,3165,88,4248,4902,2313,1270,1473,3438,7946,,,
584,2251,3780,4836,2055,1065,3099,4950,610,2162,2646,5319,,,
585,1509,4005,3068,3885,664,4912,3741,2200,2404,2548,1257,,,
586,2849,2911,3643,2484,1611,1868,2451,4646,43,621,4231,,,
587,4683,4005,4814,845,2949,3888,4656,3421,4473,4854,1910,,,
588,740,276,505,2377,1409,3930,952,106,3450,1007,7258,,,
589,617,4298,3252,2494,738,856,1889,3067,3355,366,4987,,,
590,1983,2970,3270,2755,2722,4600,2848,4577,2338,225,2007,,,
591,2639,2970,99,60,4986,1341,2224,2101,2885,634,2212,,,
592,145,3459,2179,4294,4206,3652,542,2906,1133,1587,1168,,,
593,1818,1690,4640,4955,695,3047,173,2680,2229,1192,1124,,,
594,4245,4912,228,437,471,3431,2063,4302,4714,1332,3668,,,
595,4091,303,4826,861,782,2338,245,4533,4568,337,3248,,,
596,812,570,2500,3526,3260,2717,1583,713,1118,31,2777,,,
597,193,2136,4583,1832,3685,432,1192,700,3128,395,3217,,,
598,4005,1695,4945,3068,586,2516,1128,3885,3100,3767,1257,,,
599,1698,255,4573,938,3282,3467,1455,1547,2689,4086,840,,,
600,279,3125,416,114,2949,4683,2511,4742,4854,507,1910,,,
601,127,1088,4096,361,1791,4337,4807,4583,4228,870,6276,,,
603,2377,3510,3198,284,1236,2639,58,3652,4286,251,5010,,,
604,4396,4143,465,3036,34,2334,2197,106,4390,211,3502,,,
605,4501,3835,3695,3593,231,4461,2894,4966,3227,248,7642,,,
606,1178,829,1437,1667,3890,1324,3459,283,450,1514,2816,,,
607,708,484,2088,3459,1028,3856,3336,2138,2951,4665,2499,,,
608,3424,2447,2970,69,3456,4247,2266,4560,3781,522,1329,,,
609,3533,1711,1252,1308,2549,953,2155,1957,935,1707,4053,,,
610,978,900,949,2548,4386,2063,2436,2811,4436,2146,2856,,,
611,1095,3799,1173,2912,225,1278,3036,1200,3189,1532,4384,,,
612,251,2970,2401,3153,3427,1626,4827,3598,373,1715,1119,,,
613,4086,1578,3792,4738,2545,2866,2203,2342,3700,4783,7956,,,
614,1984,4642,882,2548,125,1684,2029,2511,3995,4132,7367,,,
615,2970,193,2549,2136,2256,333,2345,1192,4524,2238,5024,,,
617,2088,3227,98,2972,1984,4261,391,4876,3483,4254,335,,,
618,2538,1753,373,241,1698,986,2608,3459,4338,983,5180,,,
619,940,932,4282,4579,617,4194,1966,969,2158,3473,728,,,
620,251,449,4577,2657,2912,1454,425,3600,1835,2851,1505,,,
621,4115,186,4858,4501,4570,1765,750,2850,30,341,1388,,,
622,2756,453,126,854,3687,571,4879,998,2638,2221,332,,,
623,58,3424,1795,935,3366,2782,2356,1604,474,4005,298,,,
624,116,3343,3695,4501,54,2607,1936,3835,4467,3423,7642,,,
625,3183,2139,1087,4040,425,1441,239,1152,21,1957,7229,,,
626,1835,2848,3107,4043,3555,4803,4505,1049,3007,677,2809,,,
627,238,4092,416,2957,1604,2356,58,3424,4761,3652,298,,,
628,908,193,708,605,2342,4888,1404,3571,1778,1270,6270,,,
629,2188,1362,3107,813,522,570,31,64,853,1583,2777,,,
630,3685,2508,617,3799,932,4622,1056,3724,4940,4282,728,,,
631,2975,303,674,4091,4752,4533,953,4283,4098,4147,6696,,,
632,1642,1549,2608,663,4570,1470,936,2795,1706,4622,5825,,,
633,988,1048,4960,4569,231,4858,3593,40,3898,4759,7642,,,
634,726,2549,2390,2445,4817,949,1164,248,3043,221,1043,,,
635,804,2792,802,3102,4986,3590,2920,361,80,2355,5006,,,
636,1567,337,303,1557,2354,4533,1960,4069,680,4091,3248,,,
637,4493,2160,2607,2465,2222,908,630,3483,4767,3226,2683,,,
638,1960,4261,3942,4283,41,4091,3831,2338,1557,3675,3248,,,
639,953,238,2639,82,1667,2377,2899,1169,160,3462,5010,,,
640,648,145,2549,465,2988,2830,2796,1755,70,159,3486,,,
641,361,1074,176,934,3003,4759,3651,2843,2217,181,339,,,
642,532,241,4783,488,2440,1241,770,2726,1812,3498,2509,,,
643,3424,67,2229,1791,4752,4867,1261,1648,118,2524,3399,,,
644,2976,4532,3386,983,4814,3329,2246,4459,2101,2796,6009,,,
645,768,193,4989,3424,4590,922,2970,2496,544,3096,5168,,,
646,1252,4275,2703,3774,2102,3573,895,71,2392,4869,8021,,,
647,3928,4493,3143,520,548,2077,4215,2146,1605,1705,1833,,,
648,4292,3901,1871,2507,216,1581,3424,4110,1686,2941,7233,,,
649,70,3183,1152,2784,3018,239,1087,81,1441,3055,7229,,,
650,1795,2608,4577,2522,2301,4730,2782,2553,3804,4698,298,,,
651,1984,554,2250,924,2576,1479,140,2256,3012,65,869,,,
652,1695,3333,2740,364,4396,465,1370,802,1224,949,3502,,,
653,1951,1662,4097,267,3438,2294,839,4226,4018,2298,7620,,,
654,1841,3424,2516,4019,324,979,4093,1791,2511,4398,3399,,,
655,3145,2188,1695,2033,3189,1618,1278,2070,2912,1200,4384,,,
657,924,3567,2803,2356,543,569,4635,4398,4757,3007,7620,,,
658,4524,3424,160,2970,2722,4574,768,2872,4766,1270,5168,,,
659,3210,116,459,1373,1681,248,3109,2024,2350,4868,3723,,,
661,1074,361,371,1753,181,3651,176,3575,4491,134,339,,,
662,2392,1611,4609,4382,4228,2681,321,521,716,1139,5185,,,
663,12,4720,2334,1993,870,3047,4286,2296,556,4126,1297,,,
664,1821,4433,844,1871,3582,1270,1762,394,20,1322,5319,,,
665,1831,648,2041,1649,312,4533,2430,3706,4766,3849,7557,,,
666,1821,2654,2229,1100,570,3600,3347,3734,411,1069,2131,,,
667,1411,2549,4142,1711,1747,3820,4214,3662,2384,2155,4053,,,
668,2848,3955,1362,3107,3293,593,3588,4019,1005,2316,2777,,,
669,4635,4556,1270,1504,2368,2799,1983,4545,3650,4432,5106,,,
670,3628,3955,1583,700,3107,853,2848,3036,3526,1005,2777,,,
671,708,2866,2342,4506,3207,657,80,2282,2667,4086,7956,,,
672,2949,4005,1825,4016,3030,2317,1475,4577,3005,437,1910,,,
673,4093,2516,3424,844,4101,1532,4752,2229,2334,4445,3399,,,
674,3018,2970,2224,2639,4527,1341,2545,4206,1556,4904,2212,,,
675,3424,1089,4292,2996,4965,3930,3901,3198,4912,3650,7233,,,
676,839,4047,2162,282,979,1679,3022,1720,4936,371,5966,,,
677,645,4680,4140,255,2470,3318,793,1977,554,2833,342,,,
678,617,3565,366,2034,1970,4661,2454,193,209,4888,590,,,
679,1330,234,4966,1097,554,2958,1230,2088,3706,2336,332,,,
680,4683,2773,3952,1698,922,254,2976,829,4691,3685,2856,,,
681,4516,4393,2445,3314,3307,3389,2905,1824,4406,3037,3355,,,
682,3198,2996,3866,1089,3612,2197,4194,1871,1341,1581,7233,,,
684,2639,3613,3537,1270,4369,1556,1357,938,2683,1200,4253,,,
685,98,1755,610,3372,4888,4876,648,2444,1209,536,840,,,
686,648,145,295,664,2988,1224,3342,4479,204,2224,3486,,,
687,4877,239,6,925,2609,799,3846,3802,3837,3386,6426,,,
688,760,3576,4719,160,272,3046,756,198,565,3260,2001,,,
689,617,2560,2508,1966,4194,969,4622,940,4282,3724,728,,,
690,45,326,2342,2207,3982,4709,2597,3127,186,3314,3355,,,
691,4433,425,239,3866,2139,3183,70,4893,2799,1871,7229,,,
692,1873,1646,8,3781,617,391,1406,1121,2723,1371,1511,,,
693,172,4090,184,4922,3780,1139,2843,3121,4335,3438,6324,,,
696,116,2221,708,1921,1578,4798,3189,4723,4573,193,6906,,,
697,2848,266,617,3109,4239,4661,2354,283,232,301,4987,,,
698,630,2504,4140,2803,710,4680,2610,4570,3962,2649,342,,,
699,1749,192,764,713,3576,62,3410,2026,4916,3555,5502,,,
700,145,3918,495,1787,4715,2694,3198,3888,3459,1945,1168,,,
701,14,2155,664,658,405,3102,99,1129,2637,4533,3203,,,
702,1479,1181,3774,2250,3670,909,2769,4828,4799,2495,4574,,,
703,2530,4599,4575,3063,3923,2544,3813,4573,831,2850,1388,,,
704,122,2968,3003,3337,1722,1118,3138,3260,4807,4319,5966,,,
705,2356,3381,398,935,58,4829,2430,2957,2396,3066,298,,,
706,416,3432,2118,3613,130,3144,46,2455,691,3811,2200,,,
708,2390,2392,3113,4433,2782,4411,2678,3238,4335,4292,3440,,,
709,2139,2307,3390,3728,4640,81,3232,880,1604,3677,1124,,,
710,3571,40,831,4778,1554,3835,3034,2894,4501,1955,7642,,,
711,4954,1097,4126,3375,1564,123,283,3759,1749,258,2817,,,
712,248,3319,4817,3942,2559,3770,4228,2549,3417,2445,1043,,,
713,251,4844,4978,1254,983,4459,636,3183,3153,2162,6009,,,
714,1752,593,4128,1037,3446,1212,591,4179,1087,3942,2022,,,
715,3335,1711,617,532,936,945,1611,126,3417,1539,840,,,
716,4446,648,4482,4918,769,1455,3083,4573,2160,702,840,,,
717,1728,1611,3636,4910,3262,4014,3300,4954,3808,600,5185,,,
718,647,617,4124,3198,4203,2921,1873,3845,4243,1854,4964,,,
719,160,1495,1933,348,3690,3576,713,3268,62,4814,2001,,,
720,125,4798,1230,3314,2530,4841,2029,4642,713,882,7367,,,
721,3420,2970,2755,593,981,2516,2086,67,4135,2722,2007,,,
722,2342,3498,3207,2220,3792,769,4729,2422,4783,4738,7956,,,
723,953,2105,234,4716,4640,331,3767,4306,1349,4031,5319,,,
724,297,1089,88,193,181,3048,4704,4053,361,2309,5006,,,
725,554,3650,1873,4071,3185,1646,2355,89,645,391,1511,,,
726,2478,3849,740,4908,2088,3089,3439,2756,1066,2300,7790,,,
727,3421,1812,2866,3439,1041,3206,4265,2250,3696,845,5298,,,
728,3643,2408,1611,43,1204,2849,764,1382,2911,2820,4231,,,
729,3068,1100,4352,2387,2885,3506,4090,4422,389,1818,393,,,
730,677,3827,2188,3950,2500,738,923,543,1118,2848,2809,,,
731,647,193,125,3397,18,2274,4836,203,1842,2706,6906,,,
732,4683,3322,1918,2377,2319,1080,3372,2105,4016,3370,6654,,,
733,4131,193,2970,934,3499,99,3689,2496,472,2872,2378,,,
734,2425,2536,2509,4810,2165,4049,3928,4382,4791,4818,6654,,,
735,2377,2543,2941,1197,3799,2447,251,38,4771,4093,4189,,,
736,1252,1984,2756,1197,1690,4945,3073,839,3057,403,7557,,,
737,772,4670,2251,1871,2274,4573,1684,1567,4525,744,6906,,,
738,740,27,186,617,4396,453,3628,276,1029,1999,1786,,,
739,1164,2848,3107,3628,3258,4505,1835,4760,3555,677,2809,,,
740,4286,165,1418,4874,4533,1252,4833,3785,1835,4325,1252,,,
741,4453,619,691,442,1080,2455,1980,267,3613,187,2200,,,
742,532,4262,320,1287,2503,852,4783,1116,2319,1790,2509,,,
743,2885,4699,1831,3072,879,3244,2514,1214,548,2393,1833,,,
744,2088,337,3889,3043,2950,698,2260,1582,4078,1209,335,,,
745,3260,586,2595,1721,463,3337,4810,4320,1517,3895,5966,,,
746,1730,3198,145,925,428,2181,209,3890,4961,3670,1168,,,
747,1158,2843,2747,2507,4396,1451,1857,617,2229,3141,1786,,,
748,1355,4817,2163,4683,137,4489,114,475,2949,3813,1910,,,
749,3018,2970,885,2639,4959,373,2885,4904,4986,3494,2212,,,
750,4090,1190,4590,3102,3780,3781,1755,2843,4922,4848,6324,,,
751,2377,361,145,240,2755,2799,3930,1749,2499,4748,7213,,,
752,181,266,361,1753,3003,72,403,3798,1074,3050,339,,,
753,4746,1951,4635,1437,4757,569,4443,1662,2356,924,7620,,,
754,4656,305,4545,4005,796,3421,1133,2511,1022,3095,1910,,,
755,4396,4945,3072,3873,520,3185,1181,4527,3928,4443,1833,,,
756,284,3895,3370,2188,1725,4874,3424,1665,2848,4493,4987,,,
757,1519,4533,4396,1707,4803,3645,1252,4091,3258,3746,6696,,,
758,4396,4945,4527,3446,199,3928,3072,1705,1605,3465,1833,,,
760,2866,3226,3910,3307,3444,3024,2250,4511,4876,1371,5298,,,
761,4318,3681,1341,3342,3338,634,1493,2941,844,4233,7233,,,
762,4005,2548,1429,1778,1667,3950,3293,69,1600,2513,1257,,,
763,1139,3018,1152,2784,70,1087,239,4560,2139,1160,7229,,,
764,617,848,4704,1667,56,4524,14,983,1162,736,2832,,,
765,1552,4091,3963,3942,3189,4533,782,314,313,3557,3248,,,
766,99,2494,4723,3238,4751,1708,1574,2801,1545,4436,3440,,,
767,1868,38,3335,4954,266,4748,3041,3636,3300,4720,5185,,,
768,4128,1557,1409,2681,463,1088,874,960,2392,4118,6276,,,
769,465,2652,2101,425,4211,558,0,2851,885,4499,3502,,,
770,252,1835,439,2100,520,4187,1465,3155,738,2784,1252,,,
771,60,2970,3602,2885,3897,99,2224,2545,2101,2639,2212,,,
772,12,2616,3183,4047,1752,3168,191,4432,1837,855,1093,,,
773,4446,1252,1128,403,3224,2356,1927,4283,2251,1493,5319,,,
774,4826,4091,303,680,3942,4533,543,861,2354,966,3248,,,
775,3367,2639,874,391,4446,88,4128,1764,2538,666,1093,,,
776,2326,1970,248,3942,4299,2559,3043,3094,2549,4817,1043,,,
777,2988,4533,565,2179,1087,4752,1778,3146,4432,4532,5915,,,
778,2970,522,311,524,272,14,1684,1464,4847,3337,4096,,,
779,740,4652,617,27,3628,3198,3405,4867,4396,925,1786,,,
780,1722,3600,106,4637,3152,2113,4396,4869,4635,1449,3502,,,
781,20,1270,1752,2830,4560,723,53,141,593,4128,2022,,,
782,720,3216,1667,3210,56,3657,4927,4767,54,1648,2832,,,
783,2899,1778,4489,2354,1994,3537,3775,165,2217,565,5915,,,
785,4842,3895,923,3344,1835,4752,4803,2940,3258,4041,2809,,,
786,740,617,3198,2927,3003,3883,276,27,4396,434,1786,,,
787,3305,870,193,2051,1728,2113,2970,1270,4327,3282,5168,,,
788,983,484,1722,1983,1611,4890,758,4248,4270,4904,5006,,,
789,2639,4338,2885,1069,3018,2866,99,3494,2970,4959,2212,,,
790,3713,2353,2309,4428,4843,827,3760,3667,2649,772,5058,,,
791,794,25,565,1409,3600,3880,1454,2657,3942,449,1505,,,
792,617,2161,3001,3369,2811,2657,4499,3657,3386,1631,2832,,,
793,2885,4396,2638,4443,2559,3185,1431,288,2025,2146,1833,,,
794,4683,3432,2773,2778,3003,1178,916,4714,736,2689,2856,,,
795,4670,2063,1970,4302,880,160,4012,4692,3607,4912,3668,,,
796,3628,3880,1653,3826,4869,211,465,3391,3450,4396,3502,,,
797,2843,4049,1084,4546,1229,2903,1020,983,3058,2500,4308,,,
798,2639,145,4551,159,2940,2689,123,4693,2489,399,4863,,,
799,4005,99,191,4710,855,3955,1441,1667,217,1708,1257,,,
800,4207,2350,1048,2987,936,3099,248,1172,3756,3865,5825,,,
801,2503,205,708,1014,2874,1549,2972,1287,4570,2589,7887,,,
802,2884,941,630,1599,1582,3601,4149,98,1984,1846,335,,,
803,2392,2368,2296,1270,4635,1246,3650,4965,4474,4432,5106,,,
804,2799,2784,2494,3018,1087,1160,2139,2617,1341,3648,7229,,,
805,193,1118,3128,4579,4760,4888,4556,3100,1721,3335,590,,,
806,284,3018,4798,1398,240,813,125,3565,505,2250,6270,,,
807,1752,584,1421,1475,4798,1690,3953,2221,1176,4298,2683,,,
808,4005,999,416,2288,3424,3210,4698,4961,744,2608,298,,,
809,3791,4049,1538,4778,983,2903,3486,2500,3058,2993,4308,,,
810,2342,708,3207,4783,4622,3408,2282,2866,1681,4729,7956,,,
811,361,4440,4091,4096,2229,3759,2442,115,3778,1927,2757,,,
812,2848,2217,3358,1746,4577,3292,2970,1706,812,804,2007,,,
813,1873,3212,337,617,4665,2355,2921,647,2222,2614,1511,,,
814,2639,373,2970,99,2832,2885,551,2101,3018,1688,2212,,,
815,251,2657,3189,3600,3942,1278,982,1642,449,3880,1505,,,
816,4128,2392,239,4025,4462,960,2095,4683,4034,870,6276,,,
