,0,1,2,3,4,5,6,7,8,9,i1,i2,nl
204,145,3942,648,127,4131,3343,4642,548,4394,1835,,,"[734.0, 29.0, 56.0, 16.0, 30.0, 21.0, 42.0]"
205,145,268,2455,647,4642,4194,882,3908,160,4760,,,"[225.1, 22.0, 21.0, 13.0, 23.0, 25.0, 3.0]"
206,145,1984,708,1601,4329,4074,2885,1254,4642,2848,,,"[225.1, 22.0, 21.0, 13.0, 23.0, 25.0, 3.0]"
207,3314,125,3923,630,2392,2274,1711,3881,3094,505,,,"[8300.5, 575.0, 3309.0, 55.0, 268.0, 442.0, 386.0]"
208,3979,276,3424,2874,3719,2686,211,4888,240,2322,,,"[1523.1, 58.0, 89.0, 96.0, 122.0, 89.0, 78.0]"
209,3322,3080,1662,361,165,1690,3685,268,4888,193,,,"[715.4, 91.0, 56.0, 104.0, 4.0, 43.0, 16.0]"
210,1549,1983,112,4096,98,4245,740,3861,276,2474,,,"[457.6, 35.0, 139.0, 17.0, 11.0, 76.0, 19.0]"
211,804,983,2355,4932,734,127,794,2888,3199,2898,,,"[2330.9, 343.0, 1.0, 14.0, 62.0, 151.0, 17.0]"
212,276,2149,4090,1667,4910,4194,2210,4752,3510,240,,,"[643.5, 41.0, 33.0, 49.0, 53.0, 42.0, 24.0]"
213,205,145,198,708,4927,444,4411,2522,1178,3164,,,"[638.6, 72.0, 0.0, 32.0, 99.0, 61.0, 0.0]"
215,4270,784,617,2217,1204,4098,4740,3391,284,105,,,"[471.3, 14.0, 21.0, 21.0, 64.0, 11.0, 18.0]"
216,238,4783,908,145,4831,4738,210,4096,4724,1538,,,"[463.1, 42.0, 7.0, 57.0, 74.0, 58.0, 4.0]"
217,1984,472,2563,3439,2356,2636,2274,495,125,505,,,"[457.6, 35.0, 139.0, 17.0, 11.0, 76.0, 19.0]"
218,1235,3386,3510,4720,145,1984,4738,221,2342,9,,,"[1989.3, 148.0, 338.0, 38.0, 43.0, 122.0, 89.0]"
219,112,702,989,945,2756,45,3519,621,72,938,,,"[457.6, 35.0, 139.0, 17.0, 11.0, 76.0, 19.0]"
220,2476,2334,882,361,2730,4022,3314,72,3881,2313,,,"[10356.9, 986.0, 3622.0, 274.0, 196.0, 1349.0, 387.0]"
221,1935,1983,945,1549,2610,2342,145,740,1646,1860,,,"[754.0, 48.0, 270.0, 32.0, 20.0, 80.0, 38.0]"
222,945,125,2342,1748,3813,4989,2756,4086,248,1517,,,"[34.3, 2.0, 10.0, 1.0, 0.0, 1.0, 1.0]"
224,4880,484,70,4197,1607,903,828,986,145,3651,,,"[599.9, 44.0, 1.0, 11.0, 156.0, 64.0, 0.0]"
225,3778,2964,1089,4533,276,3459,3100,1287,3907,1254,,,"[599.9, 44.0, 1.0, 11.0, 156.0, 64.0, 0.0]"
226,4764,1813,4570,4340,1572,391,2351,4470,2821,2296,,,"[762.5, 54.0, 261.0, 44.0, 48.0, 37.0, 29.0]"
227,145,3510,1807,4131,4888,3930,51,3591,2755,2342,,,"[854.8, 69.0, 61.0, 16.0, 17.0, 50.0, 36.0]"
228,4218,4656,930,4670,1646,112,98,740,2612,181,,,"[2141.5, 170.0, 1164.0, 23.0, 20.0, 340.0, 103.0]"
229,3516,4382,4091,4344,4097,2657,2834,461,361,1611,,,"[599.9, 44.0, 1.0, 11.0, 156.0, 64.0, 0.0]"
230,4642,284,2904,880,2511,3131,4216,4005,3792,983,,,"[1121.2, 99.0, 10.0, 37.0, 90.0, 200.0, 29.0]"
231,2780,647,297,461,648,221,1374,505,4177,2356,,,"[1198.3, 201.0, 7.0, 41.0, 4.0, 93.0, 1.0]"
232,1684,4261,391,4149,976,4930,112,1244,536,4047,,,"[516.9, 45.0, 145.0, 19.0, 11.0, 49.0, 19.0]"
233,416,484,255,3337,2227,2086,505,3268,267,1567,,,"[240.9, 13.0, 41.0, 51.0, 48.0, 3.0, 5.0]"
234,543,2832,1087,2880,1178,240,960,4738,2830,4284,,,"[617.5, 11.0, 2.0, 20.0, 78.0, 8.0, 31.0]"
235,1181,792,519,2738,4501,2949,767,989,4717,2562,,,"[3386.2, 283.0, 1421.0, 81.0, 58.0, 539.0, 139.0]"
236,3939,4297,4275,4854,4206,3499,2370,3459,4940,4642,,,"[2861.3, 388.0, 15.0, 157.0, 268.0, 695.0, 7.0]"
237,2250,4966,114,2638,1999,125,4071,3395,3320,1935,,,"[570.7, 32.0, 265.0, 16.0, 11.0, 43.0, 30.0]"
238,2223,2246,2342,802,4501,1860,3928,2111,554,3211,,,"[3502.8, 248.0, 1246.0, 159.0, 83.0, 108.0, 163.0]"
239,3952,983,3337,934,3270,3935,2224,2741,798,4752,,,"[494.5, 60.0, 21.0, 25.0, 6.0, 37.0, 11.0]"
240,4734,2949,2025,989,4458,4473,2730,255,1201,214,,,"[433.5, 29.0, 161.0, 3.0, 10.0, 83.0, 22.0]"
241,4888,818,1398,4922,1495,2747,3905,145,1715,2021,,,"[1840.5, 147.0, 44.0, 112.0, 113.0, 142.0, 61.0]"
242,972,2200,2179,240,1562,4506,1122,4738,1922,3424,,,"[2051.0, 49.0, 80.0, 157.0, 108.0, 90.0, 126.0]"
243,655,3459,4683,2150,4005,1662,978,145,2784,4918,,,"[1219.1, 162.0, 25.0, 76.0, 43.0, 227.0, 15.0]"
244,4479,1681,474,3594,4396,3628,1306,1715,1373,2941,,,"[507.3, 10.0, 60.0, 42.0, 44.0, 8.0, 30.0]"
245,2356,2676,125,708,4245,177,625,72,42,510,,,"[3778.9, 247.0, 1518.0, 83.0, 86.0, 175.0, 190.0]"
246,245,145,1142,4831,3337,946,4469,70,532,4960,,,"[748.5, 66.0, 22.0, 52.0, 73.0, 57.0, 16.0]"
247,361,2741,4955,238,1485,4851,276,647,1205,312,,,"[895.5, 80.0, 24.0, 33.0, 98.0, 74.0, 17.0]"
248,3459,2848,1088,3102,1369,4918,4275,648,361,1611,,,"[1682.7, 197.0, 20.0, 123.0, 201.0, 371.0, 10.0]"
249,505,3510,2224,484,1983,4561,648,803,4683,2041,,,"[854.8, 69.0, 61.0, 16.0, 17.0, 50.0, 36.0]"
250,361,4005,477,4290,1287,3459,268,4880,4143,193,,,"[178.8, 23.0, 0.0, 13.0, 16.0, 47.0, 0.0]"
253,2530,2207,72,3865,4791,4782,4804,4797,3715,1263,,,"[528.0, 28.0, 249.0, 22.0, 16.0, 30.0, 29.0]"
254,2638,1758,2676,72,2248,3314,4954,2712,3510,2984,,,"[722.7, 35.0, 255.0, 13.0, 15.0, 98.0, 42.0]"
255,3982,95,740,621,2476,1074,1404,2342,72,98,,,"[722.7, 35.0, 255.0, 13.0, 15.0, 98.0, 42.0]"
256,474,4888,1128,1034,744,1178,238,205,3154,4342,,,"[300.5, 10.0, 2.0, 14.0, 20.0, 13.0, 17.0]"
257,240,3510,2975,1471,4668,708,4665,416,2755,3409,,,"[300.5, 10.0, 2.0, 14.0, 20.0, 13.0, 17.0]"
258,648,3965,2377,664,361,4005,2499,4929,108,1774,,,"[384.5, 40.0, 3.0, 25.0, 54.0, 33.0, 2.0]"
259,3201,1698,4533,217,1178,252,2334,3409,1607,712,,,"[1817.3, 88.0, 60.0, 45.0, 601.0, 113.0, 10.0]"
260,1740,3459,1841,3907,2697,4642,2342,3935,1126,4692,,,"[955.7, 95.0, 53.0, 94.0, 84.0, 191.0, 21.0]"
261,4005,4140,125,741,72,1737,2501,1522,4491,4406,,,"[326.4, 14.0, 99.0, 14.0, 11.0, 25.0, 18.0]"
262,3822,3783,3024,63,4149,630,98,4393,4190,4858,,,"[4072.8, 339.0, 1383.0, 48.0, 89.0, 218.0, 170.0]"
263,3732,1022,648,1007,4880,1550,1184,3974,960,4888,,,"[649.1, 71.0, 5.0, 33.0, 101.0, 66.0, 1.0]"
264,4275,4642,2548,4243,66,4683,3282,3459,2256,4902,,,"[1389.5, 185.0, 53.0, 45.0, 56.0, 264.0, 16.0]"
265,361,205,2782,1205,870,4005,909,286,145,4683,,,"[988.1, 122.0, 71.0, 93.0, 64.0, 112.0, 14.0]"
266,4151,2255,3211,772,420,2274,2296,4702,4086,112,,,"[2173.9, 140.0, 1013.0, 33.0, 41.0, 171.0, 107.0]"
267,145,3092,4683,193,2021,1405,2672,4888,2799,2651,,,"[1040.7, 75.0, 17.0, 38.0, 106.0, 123.0, 31.0]"
268,1582,1684,3881,2873,1585,129,2908,62,2476,2666,,,"[4411.6, 271.0, 1413.0, 118.0, 131.0, 514.0, 215.0]"
269,145,882,820,4960,708,736,2462,1294,1778,4428,,,"[383.8, 33.0, 9.0, 43.0, 66.0, 30.0, 4.0]"
270,3519,3335,2004,1611,920,2782,2215,1007,1091,4642,,,"[551.7, 70.0, 12.0, 68.0, 54.0, 143.0, 4.0]"
271,4955,371,4787,3337,3199,160,3375,3510,3386,949,,,"[854.8, 69.0, 61.0, 16.0, 17.0, 50.0, 36.0]"
272,2848,1983,2342,1313,4493,4683,2949,1405,145,3262,,,"[1389.5, 185.0, 53.0, 45.0, 56.0, 264.0, 16.0]"
273,3314,621,882,3185,630,2478,1984,4656,4218,4501,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
274,630,1636,63,4149,2222,234,2178,1854,1846,1253,,,"[6181.5, 486.0, 2144.0, 232.0, 162.0, 301.0, 263.0]"
275,4793,505,3043,4561,191,4005,4814,259,1030,138,,,"[3137.9, 254.0, 231.0, 341.0, 207.0, 348.0, 103.0]"
276,1846,4782,3528,2267,917,2223,18,337,2984,37,,,"[1882.5, 155.0, 675.0, 77.0, 115.0, 312.0, 66.0]"
277,953,2559,217,695,4615,1871,2077,4778,4338,131,,,"[265.8, 17.0, 27.0, 11.0, 55.0, 9.0, 4.0]"
278,276,1715,4691,1923,361,1522,4344,648,4396,1429,,,"[542.5, 36.0, 32.0, 41.0, 81.0, 42.0, 12.0]"
279,405,1736,4927,1119,98,196,1562,4325,780,960,,,"[594.1, 66.0, 8.0, 68.0, 75.0, 114.0, 4.0]"
280,2949,4481,2894,4342,3660,1785,4642,3094,361,1783,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
281,1650,3630,1795,416,437,3903,3164,3390,279,3407,,,"[947.1, 98.0, 50.0, 82.0, 42.0, 189.0, 25.0]"
282,4788,4412,1254,321,643,4790,193,145,175,1762,,,"[1682.7, 197.0, 20.0, 123.0, 201.0, 371.0, 10.0]"
283,3102,708,45,1190,4642,4844,361,1029,268,3335,,,"[977.4, 120.0, 2.0, 9.0, 126.0, 92.0, 0.0]"
284,37,125,2756,2274,18,4256,1953,1599,4760,2025,,,"[765.3, 52.0, 355.0, 22.0, 12.0, 49.0, 37.0]"
285,4245,4458,125,2304,2949,18,42,2342,882,3881,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
286,1684,1636,2833,882,4501,4149,50,4913,2470,3439,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
287,1911,1684,4879,2256,470,3078,4913,234,2295,4642,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
288,4091,1178,679,803,240,4527,677,946,2139,4691,,,"[843.4, 39.0, 78.0, 98.0, 112.0, 61.0, 31.0]"
289,610,3314,4876,18,4149,1684,2440,98,1713,4352,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
290,2949,1582,2756,4274,3227,3185,255,2530,4791,3667,,,"[528.3, 34.0, 198.0, 23.0, 12.0, 67.0, 26.0]"
291,2342,2160,2958,3479,1014,116,276,3510,3636,524,,,"[3118.2, 191.0, 1021.0, 138.0, 89.0, 81.0, 155.0]"
292,802,2949,2342,882,831,2160,516,2656,630,3498,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
293,1673,2051,198,2931,2830,1550,648,2885,284,3685,,,"[1028.0, 122.0, 2.0, 13.0, 143.0, 103.0, 0.0]"
294,989,18,4858,4096,4245,2342,617,1684,2295,2876,,,"[230.5, 21.0, 75.0, 6.0, 4.0, 39.0, 8.0]"
295,4084,430,3352,1554,3314,4601,2092,4245,4782,112,,,"[948.5, 81.0, 236.0, 37.0, 23.0, 150.0, 36.0]"
296,2620,829,1190,1550,983,4493,648,3753,3337,1667,,,"[1135.6, 127.0, 8.0, 8.0, 81.0, 97.0, 15.0]"
297,18,2949,989,1684,1826,3314,802,519,4573,4457,,,"[1345.3, 95.0, 508.0, 43.0, 26.0, 186.0, 64.0]"
298,2894,2610,989,383,98,1646,4149,4573,2207,2342,,,"[453.1, 25.0, 226.0, 17.0, 9.0, 27.0, 24.0]"
299,361,716,3083,3198,2632,2377,2511,2342,648,416,,,"[476.7, 47.0, 40.0, 26.0, 69.0, 38.0, 5.0]"
300,2949,125,2958,4446,2189,4457,2288,956,767,2549,,,"[453.1, 25.0, 226.0, 17.0, 9.0, 27.0, 24.0]"
301,3048,88,3901,145,3905,2086,604,2002,2142,176,,,"[578.6, 35.0, 16.0, 29.0, 92.0, 18.0, 13.0]"
303,2756,2356,1242,88,3314,40,1074,647,125,3095,,,"[642.4, 51.0, 180.0, 21.0, 17.0, 92.0, 26.0]"
304,3935,4890,2835,3237,361,818,2281,2681,4140,4927,,,"[3394.5, 477.0, 320.0, 24.0, 138.0, 148.0, 44.0]"
305,4436,3085,98,507,1942,1269,2311,930,2280,2088,,,"[2161.0, 154.0, 1083.0, 32.0, 66.0, 93.0, 102.0]"
306,3442,2055,1951,3164,4793,276,4338,240,2944,88,,,"[733.9, 88.0, 137.0, 7.0, 31.0, 31.0, 16.0]"
307,2342,3094,4573,1704,4888,2607,4752,3227,1984,526,,,"[3340.1, 236.0, 1121.0, 102.0, 87.0, 108.0, 154.0]"
308,4335,3102,4833,3915,4847,1445,276,4814,66,1178,,,"[701.1, 67.0, 11.0, 49.0, 89.0, 99.0, 9.0]"
309,172,484,98,882,4029,2681,2436,3510,145,4960,,,"[476.7, 47.0, 40.0, 26.0, 69.0, 38.0, 5.0]"
310,1824,3352,4400,3483,2828,3314,2096,107,4028,489,,,"[3506.0, 316.0, 857.0, 87.0, 96.0, 615.0, 124.0]"
311,2342,3085,1731,3314,2474,18,2683,3491,3226,704,,,"[307.5, 20.0, 130.0, 12.0, 7.0, 10.0, 15.0]"
312,357,4918,731,1178,3628,38,4970,956,3432,1074,,,"[435.4, 31.0, 24.0, 31.0, 95.0, 21.0, 4.0]"
313,630,2638,4680,2949,3640,681,2104,3483,3820,3305,,,"[183.1, 5.0, 59.0, 15.0, 9.0, 3.0, 10.0]"
314,3100,1157,4432,462,4001,3901,4086,4949,923,1192,,,"[152.6, 7.0, 24.0, 45.0, 34.0, 9.0, 4.0]"
315,4713,2571,2438,3211,4670,1646,1883,2470,1991,1355,,,"[602.0, 36.0, 284.0, 0.0, 3.0, 73.0, 29.0]"
316,88,2830,1244,2138,983,532,4432,1493,145,3494,,,"[595.4, 39.0, 19.0, 22.0, 97.0, 41.0, 13.0]"
317,1762,4735,145,3198,2077,1190,1089,3510,4171,1471,,,"[595.4, 39.0, 19.0, 22.0, 97.0, 41.0, 13.0]"
318,4482,1471,708,145,1595,3066,240,361,2095,3654,,,"[351.2, 36.0, 3.0, 20.0, 35.0, 70.0, 5.0]"
319,1854,112,3237,3923,4829,3958,2949,1516,740,945,,,"[5356.3, 453.0, 1694.0, 202.0, 109.0, 134.0, 213.0]"
320,2833,2026,3491,1758,4537,420,2342,1984,4167,740,,,"[2161.0, 154.0, 1083.0, 32.0, 66.0, 93.0, 102.0]"
321,4757,3439,1164,1096,4167,2470,4798,740,4966,2769,,,"[2161.0, 154.0, 1083.0, 32.0, 66.0, 93.0, 102.0]"
322,3423,3601,112,3564,4573,2342,989,85,301,312,,,"[2161.0, 154.0, 1083.0, 32.0, 66.0, 93.0, 102.0]"
323,740,72,4954,1129,4670,2274,882,3267,4463,4096,,,"[2161.0, 154.0, 1083.0, 32.0, 66.0, 93.0, 102.0]"
324,1646,4798,740,1263,4876,129,2026,1935,3479,945,,,"[2161.0, 154.0, 1083.0, 32.0, 66.0, 93.0, 102.0]"
325,1400,2738,2663,1873,1304,2356,1918,2894,2955,2468,,,"[2161.0, 154.0, 1083.0, 32.0, 66.0, 93.0, 102.0]"
326,4337,2513,2740,388,1698,1276,2988,855,106,1774,,,"[469.2, 9.0, 3.0, 18.0, 159.0, 7.0, 6.0]"
327,114,3995,3564,1979,647,3063,827,1663,632,4491,,,"[2161.0, 154.0, 1083.0, 32.0, 66.0, 93.0, 102.0]"
328,1646,4798,740,1263,2721,4702,1935,4913,2653,4954,,,"[2161.0, 154.0, 1083.0, 32.0, 66.0, 93.0, 102.0]"
329,4167,203,4764,2120,4272,740,681,98,1628,3143,,,"[2161.0, 154.0, 1083.0, 32.0, 66.0, 93.0, 102.0]"
330,3780,3409,276,88,532,4338,240,1522,284,812,,,"[1375.4, 91.0, 34.0, 74.0, 189.0, 139.0, 38.0]"
331,4493,160,2256,3446,4683,620,145,2773,882,2651,,,"[467.6, 41.0, 1.0, 47.0, 84.0, 71.0, 4.0]"
332,708,4683,276,145,361,664,960,3424,2694,1198,,,"[244.3, 21.0, 4.0, 0.0, 5.0, 9.0, 9.0]"
333,3575,268,3164,2355,673,4479,1688,2200,1662,3066,,,"[767.3, 34.0, 12.0, 23.0, 86.0, 53.0, 31.0]"
334,2819,276,924,2189,1176,3901,1343,4683,1128,112,,,"[259.4, 19.0, 93.0, 8.0, 10.0, 12.0, 11.0]"
335,145,484,251,2964,123,1313,3038,1912,3092,165,,,"[484.7, 38.0, 27.0, 11.0, 61.0, 44.0, 12.0]"
336,4393,98,37,1619,2342,470,1175,121,1823,2683,,,"[367.0, 31.0, 101.0, 10.0, 9.0, 12.0, 14.0]"
337,2551,648,4143,1740,2694,1762,145,3170,4888,4342,,,"[1065.5, 117.0, 3.0, 13.0, 172.0, 103.0, 1.0]"
338,4019,3612,2349,1178,3781,2988,505,4187,56,1254,,,"[1725.7, 140.0, 228.0, 88.0, 295.0, 114.0, 25.0]"
339,767,4573,4656,3314,2342,4478,4149,125,2274,18,,,"[255.5, 17.0, 106.0, 5.0, 8.0, 16.0, 12.0]"
340,361,4767,2499,265,2782,1522,145,240,4194,308,,,"[693.1, 60.0, 15.0, 45.0, 84.0, 53.0, 13.0]"
341,744,647,3078,2356,4568,4642,62,4961,3337,2898,,,"[542.7, 83.0, 38.0, 49.0, 1.0, 37.0, 4.0]"
342,4642,3510,1485,4142,4096,2105,145,570,505,1642,,,"[3394.5, 477.0, 320.0, 24.0, 138.0, 148.0, 44.0]"
343,895,3757,1825,145,2458,1545,2469,1877,569,4642,,,"[723.4, 62.0, 47.0, 84.0, 85.0, 98.0, 15.0]"
344,2342,112,18,98,2653,3510,1846,2533,1263,803,,,"[851.6, 47.0, 371.0, 142.0, 53.0, 15.0, 44.0]"
345,2356,4722,4782,2342,2862,3314,1879,453,2958,361,,,"[952.3, 99.0, 188.0, 62.0, 86.0, 69.0, 17.0]"
346,3652,3459,2210,803,4128,3888,505,3372,1926,1682,,,"[478.7, 49.0, 12.0, 73.0, 26.0, 92.0, 11.0]"
347,2342,1667,569,4858,1611,4342,132,2667,40,532,,,"[3185.8, 268.0, 872.0, 78.0, 76.0, 372.0, 128.0]"
348,3462,2511,928,4642,4482,4128,3814,3165,437,4297,,,"[880.3, 98.0, 11.0, 19.0, 38.0, 190.0, 19.0]"
349,1091,1856,259,3459,3421,679,311,2430,361,284,,,"[1219.1, 162.0, 25.0, 76.0, 43.0, 227.0, 15.0]"
350,1476,3314,2931,3080,214,160,3805,2454,301,2265,,,"[2351.9, 273.0, 645.0, 7.0, 25.0, 548.0, 64.0]"
351,27,2639,160,1957,4760,4783,3102,1667,4270,2608,,,"[856.3, 52.0, 139.0, 107.0, 39.0, 21.0, 40.0]"
352,1580,1240,505,3198,4091,2975,4735,1178,2355,3335,,,"[555.0, 45.0, 8.0, 57.0, 59.0, 45.0, 14.0]"
353,361,4265,3425,284,4228,2773,2691,3524,2355,1762,,,"[778.8, 123.0, 2.0, 2.0, 18.0, 167.0, 0.0]"
355,255,2730,3314,4858,2718,98,3923,575,89,1684,,,"[3185.8, 268.0, 872.0, 78.0, 76.0, 372.0, 128.0]"
356,983,284,3131,2256,416,4453,1719,4642,2480,4955,,,"[1636.9, 272.0, 2.0, 45.0, 28.0, 142.0, 1.0]"
357,4757,1048,1218,1733,1539,740,98,3881,2749,4218,,,"[986.2, 58.0, 462.0, 3.0, 11.0, 178.0, 52.0]"
358,361,3078,3459,4382,483,268,14,3510,311,4622,,,"[758.3, 70.0, 33.0, 34.0, 62.0, 35.0, 18.0]"
359,2830,679,1756,117,4752,3681,2063,744,1762,3930,,,"[729.8, 95.0, 2.0, 7.0, 79.0, 67.0, 1.0]"
360,3078,127,4131,2792,1522,3234,1611,54,2178,251,,,"[654.9, 71.0, 43.0, 28.0, 47.0, 65.0, 13.0]"
361,2536,2097,4302,882,796,4226,2313,4627,3462,2076,,,"[781.8, 97.0, 57.0, 46.0, 56.0, 223.0, 11.0]"
362,4411,2657,2101,1873,1157,1988,2639,647,3179,18,,,"[1118.9, 32.0, 237.0, 87.0, 174.0, 26.0, 47.0]"
363,145,2874,4738,4642,2849,361,4683,2301,648,4680,,,"[1080.3, 99.0, 142.0, 66.0, 136.0, 113.0, 18.0]"
365,157,2354,3308,708,674,4091,3510,4722,3424,2540,,,"[1118.9, 32.0, 237.0, 87.0, 174.0, 26.0, 47.0]"
367,1100,2342,1200,1946,1665,301,484,708,897,4096,,,"[1118.9, 32.0, 237.0, 87.0, 174.0, 26.0, 47.0]"
369,4214,3681,2149,4965,145,1471,4445,88,2906,505,,,"[742.3, 52.0, 49.0, 45.0, 87.0, 75.0, 21.0]"
370,3628,2322,3965,2681,3753,2508,4941,2860,648,2210,,,"[195.9, 2.0, 3.0, 1.0, 13.0, 1.0, 14.0]"
371,267,744,4686,361,3381,4095,3078,1317,416,2063,,,"[1514.9, 62.0, 7.0, 127.0, 86.0, 92.0, 80.0]"
372,489,214,2342,1732,361,544,2949,145,989,2732,,,"[498.0, 39.0, 100.0, 12.0, 9.0, 50.0, 21.0]"
373,297,633,13,159,978,266,2149,3573,4910,3337,,,"[1840.5, 147.0, 44.0, 112.0, 113.0, 142.0, 61.0]"
374,4950,4926,3300,2421,4338,3282,3785,3719,4822,3198,,,"[735.5, 26.0, 50.0, 42.0, 55.0, 16.0, 40.0]"
375,3519,3856,1175,112,4791,2633,3775,4870,1475,3696,,,"[677.7, 77.0, 139.0, 17.0, 18.0, 121.0, 17.0]"
376,288,2468,827,2203,2395,2274,1918,2280,786,1202,,,"[1062.4, 3.0, 787.0, 2.0, 14.0, 1.0, 86.0]"
377,3958,3483,2949,4858,214,669,4501,2111,3226,4245,,,"[1663.9, 160.0, 516.0, 29.0, 45.0, 308.0, 55.0]"
379,505,4005,117,1429,2848,4453,238,908,1661,648,,,"[238.3, 15.0, 19.0, 47.0, 23.0, 27.0, 8.0]"
380,15,2988,1611,444,4642,3397,565,708,3459,2511,,,"[699.5, 81.0, 9.0, 66.0, 77.0, 138.0, 6.0]"
381,193,1430,4888,1667,3459,1611,3102,2454,2139,679,,,"[638.6, 72.0, 0.0, 32.0, 99.0, 61.0, 0.0]"
382,1681,1983,4783,3781,1690,2755,2739,2104,2,2200,,,"[642.5, 43.0, 87.0, 100.0, 36.0, 20.0, 28.0]"
383,276,361,4683,554,240,2224,3342,1522,833,2520,,,"[238.3, 15.0, 19.0, 47.0, 23.0, 27.0, 8.0]"
384,483,647,2392,4578,2454,617,2545,713,2377,3354,,,"[879.6, 45.0, 22.0, 62.0, 55.0, 83.0, 43.0]"
385,268,3565,4091,4034,2945,276,2139,1169,3888,2911,,,"[1389.5, 185.0, 53.0, 45.0, 56.0, 264.0, 16.0]"
386,1602,3322,2516,3100,4284,462,1287,2307,4783,3424,,,"[473.8, 30.0, 26.0, 74.0, 64.0, 21.0, 14.0]"
387,1690,3781,3973,3102,4318,3841,461,361,1029,1688,,,"[238.3, 15.0, 19.0, 47.0, 23.0, 27.0, 8.0]"
388,679,1287,4880,4005,1740,4783,1667,211,2944,1611,,,"[723.4, 62.0, 47.0, 84.0, 85.0, 98.0, 15.0]"
389,3901,1988,295,4333,1454,3785,1928,4686,2401,4078,,,"[238.3, 15.0, 19.0, 47.0, 23.0, 27.0, 8.0]"
390,4986,4642,1178,647,4194,648,855,3510,240,4301,,,"[238.3, 15.0, 19.0, 47.0, 23.0, 27.0, 8.0]"
391,1197,4131,1984,505,3930,2158,3102,205,1667,2253,,,"[238.3, 15.0, 19.0, 47.0, 23.0, 27.0, 8.0]"
392,1437,856,2274,192,4589,125,72,2206,2232,3318,,,"[114.3, 2.0, 87.0, 0.0, 4.0, 1.0, 8.0]"
394,109,2991,4888,3322,3335,3459,2920,4101,515,532,,,"[279.4, 20.0, 10.0, 7.0, 24.0, 22.0, 9.0]"
395,880,4005,4096,297,617,4344,1611,3885,3225,1128,,,"[707.6, 52.0, 49.0, 59.0, 69.0, 77.0, 20.0]"
396,145,193,1667,361,1715,4851,3337,18,4922,357,,,"[474.6, 48.0, 37.0, 23.0, 25.0, 44.0, 13.0]"
397,4913,1979,681,1646,125,98,4557,382,4071,203,,,"[137.2, 10.0, 74.0, 0.0, 4.0, 20.0, 6.0]"
398,2470,4981,1446,2518,2610,1953,85,4601,3971,112,,,"[137.2, 10.0, 74.0, 0.0, 4.0, 20.0, 6.0]"
399,983,4493,708,2,238,276,4603,2050,361,4164,,,"[260.7, 31.0, 17.0, 11.0, 14.0, 12.0, 5.0]"
400,2949,42,3312,4989,3813,3314,1646,276,4894,2267,,,"[174.8, 14.0, 45.0, 3.0, 3.0, 28.0, 7.0]"
401,2288,2474,42,4746,112,109,4756,4126,1400,4149,,,"[5356.3, 453.0, 1694.0, 202.0, 109.0, 134.0, 213.0]"
402,1894,4412,972,1600,183,983,3102,4752,3753,357,,,"[782.0, 79.0, 4.0, 32.0, 56.0, 154.0, 18.0]"
403,4670,3564,2949,816,3551,112,4323,4111,72,740,,,"[137.2, 10.0, 74.0, 0.0, 4.0, 20.0, 6.0]"
404,145,1443,3510,3459,193,1517,3654,127,2101,2,,,"[860.7, 42.0, 40.0, 92.0, 110.0, 68.0, 31.0]"
405,3813,4218,1371,72,2949,1076,2610,2189,2304,2876,,,"[137.2, 10.0, 74.0, 0.0, 4.0, 20.0, 6.0]"
406,3012,125,1646,4501,2949,2544,2987,2751,4894,3881,,,"[137.2, 10.0, 74.0, 0.0, 4.0, 20.0, 6.0]"
407,114,125,1935,4656,2304,203,2274,2638,3779,72,,,"[137.2, 10.0, 74.0, 0.0, 4.0, 20.0, 6.0]"
408,3624,4149,2949,930,4167,945,4757,1646,4734,4470,,,"[137.2, 10.0, 74.0, 0.0, 4.0, 20.0, 6.0]"
409,4573,989,4501,4245,98,507,341,998,3227,1684,,,"[137.2, 10.0, 74.0, 0.0, 4.0, 20.0, 6.0]"
410,3881,4876,3314,989,681,391,1953,218,125,85,,,"[262.9, 23.0, 95.0, 6.0, 6.0, 40.0, 9.0]"
412,4177,1984,1778,413,1242,4393,2639,4665,4265,112,,,"[144.7, 11.0, 32.0, 30.0, 3.0, 20.0, 6.0]"
413,708,239,4740,145,989,3386,648,4904,2359,617,,,"[1661.8, 26.0, 280.0, 199.0, 86.0, 41.0, 114.0]"
414,1190,4446,4493,973,2632,98,85,3037,109,3483,,,"[90.4, 6.0, 27.0, 4.0, 1.0, 11.0, 4.0]"
415,4913,3267,125,740,85,1437,4894,1973,112,1636,,,"[137.2, 10.0, 74.0, 0.0, 4.0, 20.0, 6.0]"
416,2210,1550,1662,2355,4303,3598,323,4142,3780,4738,,,"[377.3, 45.0, 29.0, 25.0, 12.0, 21.0, 10.0]"
